# fDOM,_water,_in_situ.FDOM_ppb_ave@01135100.20111001.csv generated at 2021-07-30 03:59:54 (UTC+00:00) by AQUARIUS Time-Series 20.4.195.0
# 
# Time-series identifier: fDOM, water, in situ.FDOM ppb ave@01135100
# Location: POPE BROOK TRIBUTARY (W-9), NR NORTH DANVILLE, VT
# UTC offset: (UTC-05:00)
# Value units: QSE
# Value parameter: fDOM, water, in situ
# Interpolation type: Instantaneous Values
# Time-series type: Basic
# 
# Export options: Raw signal from 2011-10-01T05:00:00Z to 2012-10-01T05:00:00Z
# 
# CSV data starts at line 15.
# 
ISO 8601 UTC,Timestamp (UTC-05:00),Value,Approval Level,Grade,Qualifiers
2011-10-01T17:00:00Z,2011-10-01 12:00:00,42.41688603,Working,50,
2011-10-01T17:15:00Z,2011-10-01 12:15:00,42.44996409,Working,50,
2011-10-01T17:30:00Z,2011-10-01 12:30:00,42.70505745,Working,50,
2011-10-01T17:45:00Z,2011-10-01 12:45:00,42.91822113,Working,50,
2011-10-01T18:00:00Z,2011-10-01 13:00:00,43.09058763,Working,50,
2011-10-01T18:15:00Z,2011-10-01 13:15:00,43.0999602,Working,50,
2011-10-01T18:30:00Z,2011-10-01 13:30:00,43.05580629,Working,50,
2011-10-01T18:45:00Z,2011-10-01 13:45:00,42.89953488,Working,50,
2011-10-01T19:00:00Z,2011-10-01 14:00:00,42.73067007,Working,50,
2011-10-01T19:15:00Z,2011-10-01 14:15:00,42.28796676,Working,50,
2011-10-01T19:30:00Z,2011-10-01 14:30:00,42.06038862,Working,50,
2011-10-01T19:45:00Z,2011-10-01 14:45:00,41.80303932,Working,50,
2011-10-01T20:00:00Z,2011-10-01 15:00:00,41.54027667,Working,50,
2011-10-01T20:15:00Z,2011-10-01 15:15:00,41.21685732,Working,50,
2011-10-01T20:30:00Z,2011-10-01 15:30:00,40.89654555,Working,50,
2011-10-01T20:45:00Z,2011-10-01 15:45:00,40.64561526,Working,50,
2011-10-01T21:00:00Z,2011-10-01 16:00:00,40.36613691,Working,50,
2011-10-01T21:15:00Z,2011-10-01 16:15:00,39.94934973,Working,50,
2011-10-01T21:30:00Z,2011-10-01 16:30:00,39.98530887,Working,50,
2011-10-01T21:45:00Z,2011-10-01 16:45:00,40.06881489,Working,50,
2011-10-01T22:00:00Z,2011-10-01 17:00:00,39.96688536,Working,50,
2011-10-01T22:15:00Z,2011-10-01 17:15:00,39.87167382,Working,50,
2011-10-01T22:30:00Z,2011-10-01 17:30:00,39.76102857,Working,50,
2011-10-01T22:45:00Z,2011-10-01 17:45:00,39.57070062,Working,50,
2011-10-01T23:00:00Z,2011-10-01 18:00:00,39.33723348,Working,50,
2011-10-01T23:15:00Z,2011-10-01 18:15:00,39.59215017,Working,50,
2011-10-01T23:30:00Z,2011-10-01 18:30:00,39.97857729,Working,50,
2011-10-01T23:45:00Z,2011-10-01 18:45:00,40.07126109,Working,50,
2011-10-02T00:00:00Z,2011-10-01 19:00:00,40.14808536,Working,50,
2011-10-02T00:15:00Z,2011-10-01 19:15:00,40.09280124,Working,50,
2011-10-02T00:30:00Z,2011-10-01 19:30:00,40.08042528,Working,50,
2011-10-02T00:45:00Z,2011-10-01 19:45:00,40.06209237,Working,50,
2011-10-02T01:00:00Z,2011-10-01 20:00:00,39.87167382,Working,50,
2011-10-02T01:15:00Z,2011-10-01 20:15:00,39.80104206,Working,50,
2011-10-02T01:30:00Z,2011-10-01 20:30:00,39.67819299,Working,50,
2011-10-02T01:45:00Z,2011-10-01 20:45:00,39.53999175,Working,50,
2011-10-02T02:00:00Z,2011-10-01 21:00:00,39.50006433,Working,50,
2011-10-02T02:15:00Z,2011-10-01 21:15:00,39.38950062,Working,50,
2011-10-02T02:30:00Z,2011-10-01 21:30:00,39.18680124,Working,50,
2011-10-02T02:45:00Z,2011-10-01 21:45:00,39.0332433,Working,50,
2011-10-02T03:00:00Z,2011-10-01 22:00:00,38.88889485,Working,50,
2011-10-02T03:15:00Z,2011-10-01 22:15:00,38.73840825,Working,50,
2011-10-02T03:30:00Z,2011-10-01 22:30:00,38.51728536,Working,50,
2011-10-02T03:45:00Z,2011-10-01 22:45:00,38.30230062,Working,50,
2011-10-02T04:00:00Z,2011-10-01 23:00:00,38.06582103,Working,50,
2011-10-02T04:15:00Z,2011-10-01 23:15:00,37.88462103,Working,50,
2011-10-02T04:30:00Z,2011-10-01 23:30:00,37.86926433,Working,50,
2011-10-02T04:45:00Z,2011-10-01 23:45:00,37.83240825,Working,50,
2011-10-02T05:00:00Z,2011-10-02 00:00:00,37.77098598,Working,50,
2011-10-02T05:15:00Z,2011-10-02 00:15:00,37.72799175,Working,50,
2011-10-02T05:30:00Z,2011-10-02 00:30:00,37.49457897,Working,50,
2011-10-02T05:45:00Z,2011-10-02 00:45:00,37.42086681,Working,50,
2011-10-02T06:00:00Z,2011-10-02 01:00:00,37.31645031,Working,50,
2011-10-02T06:15:00Z,2011-10-02 01:15:00,37.21202928,Working,50,
2011-10-02T06:30:00Z,2011-10-02 01:30:00,36.92640825,Working,50,
2011-10-02T06:45:00Z,2011-10-02 01:45:00,36.84041526,Working,50,
2011-10-02T07:00:00Z,2011-10-02 02:00:00,36.66535794,Working,50,
2011-10-02T07:15:00Z,2011-10-02 02:15:00,36.54865608,Working,50,
2011-10-02T07:30:00Z,2011-10-02 02:30:00,36.41659299,Working,50,
2011-10-02T07:45:00Z,2011-10-02 02:45:00,36.24460701,Working,50,
2011-10-02T08:00:00Z,2011-10-02 03:00:00,36.12482928,Working,50,
2011-10-02T08:15:00Z,2011-10-02 03:15:00,36.03883629,Working,50,
2011-10-02T08:30:00Z,2011-10-02 03:30:00,35.87299299,Working,50,
2011-10-02T08:45:00Z,2011-10-02 03:45:00,35.70714969,Working,50,
2011-10-02T09:00:00Z,2011-10-02 04:00:00,35.55665856,Working,50,
2011-10-02T09:15:00Z,2011-10-02 04:15:00,35.43074268,Working,50,
2011-10-02T09:30:00Z,2011-10-02 04:30:00,35.23725732,Working,50,
2011-10-02T09:45:00Z,2011-10-02 04:45:00,35.02534392,Working,50,
2011-10-02T10:00:00Z,2011-10-02 05:00:00,34.97620701,Working,50,
2011-10-02T10:15:00Z,2011-10-02 05:15:00,34.80418479,Working,50,
2011-10-02T10:30:00Z,2011-10-02 05:30:00,34.6690866,Working,50,
2011-10-02T10:45:00Z,2011-10-02 05:45:00,34.55545608,Working,50,
2011-10-02T11:00:00Z,2011-10-02 06:00:00,34.32510558,Working,50,
2011-10-02T11:15:00Z,2011-10-02 06:15:00,34.18077072,Working,50,
2011-10-02T11:30:00Z,2011-10-02 06:30:00,34.1254866,Working,50,
2011-10-02T11:45:00Z,2011-10-02 06:45:00,33.98421402,Working,50,
2011-10-02T12:00:00Z,2011-10-02 07:00:00,33.82447263,Working,50,
2011-10-02T12:15:00Z,2011-10-02 07:15:00,33.72314559,Working,50,
2011-10-02T12:30:00Z,2011-10-02 07:30:00,33.60338598,Working,50,
2011-10-02T12:45:00Z,2011-10-02 07:45:00,33.47439876,Working,50,
2011-10-02T13:00:00Z,2011-10-02 08:00:00,33.28791678,Working,50,
2011-10-02T13:15:00Z,2011-10-02 08:15:00,33.26857368,Working,50,
2011-10-02T13:30:00Z,2011-10-02 08:30:00,33.20622276,Working,50,
2011-10-02T13:45:00Z,2011-10-02 08:45:00,33.31162227,Working,50,
2011-10-02T14:00:00Z,2011-10-02 09:00:00,33.27745248,Working,50,
2011-10-02T14:15:00Z,2011-10-02 09:15:00,33.25906068,Working,50,
2011-10-02T14:30:00Z,2011-10-02 09:30:00,33.47431269,Working,50,
2011-10-02T14:45:00Z,2011-10-02 09:45:00,34.08879813,Working,50,
2011-10-02T15:00:00Z,2011-10-02 10:00:00,34.70110917,Working,50,
2011-10-02T15:15:00Z,2011-10-02 10:15:00,34.81017798,Working,50,
2011-10-02T15:30:00Z,2011-10-02 10:30:00,34.97888424,Working,50,
2011-10-02T15:45:00Z,2011-10-02 10:45:00,35.2172619,Working,50,
2011-10-02T16:00:00Z,2011-10-02 11:00:00,35.40856833,Working,50,
2011-10-02T16:15:00Z,2011-10-02 11:15:00,35.69374089,Working,50,
2011-10-02T16:30:00Z,2011-10-02 11:30:00,36.40033482,Working,50,
2011-10-02T16:45:00Z,2011-10-02 11:45:00,37.28231223,Working,50,
2011-10-02T17:00:00Z,2011-10-02 12:00:00,37.78713996,Working,50,
2011-10-02T17:15:00Z,2011-10-02 12:15:00,38.37859941,Working,50,
2011-10-02T17:30:00Z,2011-10-02 12:30:00,39.99151497,Working,50,
2011-10-02T17:45:00Z,2011-10-02 12:45:00,41.03419866,Working,50,
2011-10-02T18:00:00Z,2011-10-02 13:00:00,41.72387757,Working,50,
2011-10-02T18:15:00Z,2011-10-02 13:15:00,42.46443744,Working,50,
2011-10-02T18:30:00Z,2011-10-02 13:30:00,43.12412775,Working,50,
2011-10-02T18:45:00Z,2011-10-02 13:45:00,44.08338243,Working,50,
2011-10-02T19:00:00Z,2011-10-02 14:00:00,45.4151073,Working,50,
2011-10-02T19:15:00Z,2011-10-02 14:15:00,48.0965049,Working,50,
2011-10-02T19:30:00Z,2011-10-02 14:30:00,48.4032765,Working,50,
2011-10-02T19:45:00Z,2011-10-02 14:45:00,50.3894097,Working,50,
2011-10-02T20:00:00Z,2011-10-02 15:00:00,55.2874722,Working,50,
2011-10-02T20:15:00Z,2011-10-02 15:15:00,58.7362518,Working,50,
2011-10-02T20:30:00Z,2011-10-02 15:30:00,61.0492698,Working,50,
2011-10-02T20:45:00Z,2011-10-02 15:45:00,62.7148602,Working,50,
2011-10-02T21:00:00Z,2011-10-02 16:00:00,63.5059794,Working,50,
2011-10-02T21:15:00Z,2011-10-02 16:15:00,63.5004075,Working,50,
2011-10-02T21:30:00Z,2011-10-02 16:30:00,63.3593886,Working,50,
2011-10-02T21:45:00Z,2011-10-02 16:45:00,63.2122542,Working,50,
2011-10-02T22:00:00Z,2011-10-02 17:00:00,62.5781901,Working,50,
2011-10-02T22:15:00Z,2011-10-02 17:15:00,61.3845351,Working,50,
2011-10-02T22:30:00Z,2011-10-02 17:30:00,61.6106274,Working,50,
2011-10-02T22:45:00Z,2011-10-02 17:45:00,61.7644209,Working,50,
2011-10-02T23:00:00Z,2011-10-02 18:00:00,61.429971,Working,50,
2011-10-02T23:15:00Z,2011-10-02 18:15:00,61.9508304,Working,50,
2011-10-02T23:30:00Z,2011-10-02 18:30:00,62.4366276,Working,50,
2011-10-02T23:45:00Z,2011-10-02 18:45:00,62.4346797,Working,50,
2011-10-03T00:00:00Z,2011-10-02 19:00:00,62.3940909,Working,50,
2011-10-03T00:15:00Z,2011-10-02 19:15:00,62.4097194,Working,50,
2011-10-03T00:30:00Z,2011-10-02 19:30:00,61.9823592,Working,50,
2011-10-03T00:45:00Z,2011-10-02 19:45:00,61.4946594,Working,50,
2011-10-03T01:00:00Z,2011-10-02 20:00:00,60.9538227,Working,50,
2011-10-03T01:15:00Z,2011-10-02 20:15:00,60.346395,Working,50,
2011-10-03T01:30:00Z,2011-10-02 20:30:00,59.8311981,Working,50,
2011-10-03T01:45:00Z,2011-10-02 20:45:00,59.1589914,Working,50,
2011-10-03T02:00:00Z,2011-10-02 21:00:00,58.4888685,Working,50,
2011-10-03T02:15:00Z,2011-10-02 21:15:00,58.0539885,Working,50,
2011-10-03T02:30:00Z,2011-10-02 21:30:00,57.4582935,Working,50,
2011-10-03T02:45:00Z,2011-10-02 21:45:00,56.8471965,Working,50,
2011-10-03T03:00:00Z,2011-10-02 22:00:00,56.2918185,Working,50,
2011-10-03T03:15:00Z,2011-10-02 22:15:00,55.6971654,Working,50,
2011-10-03T03:30:00Z,2011-10-02 22:30:00,55.0760118,Working,50,
2011-10-03T03:45:00Z,2011-10-02 22:45:00,54.7128417,Working,50,
2011-10-03T04:00:00Z,2011-10-02 23:00:00,54.0198423,Working,50,
2011-10-03T04:15:00Z,2011-10-02 23:15:00,53.7147921,Working,50,
2011-10-03T04:30:00Z,2011-10-02 23:30:00,53.1539781,Working,50,
2011-10-03T04:45:00Z,2011-10-02 23:45:00,52.7467311,Working,50,
2011-10-03T05:00:00Z,2011-10-03 00:00:00,52.2286803,Working,50,
2011-10-03T05:15:00Z,2011-10-03 00:15:00,51.8639247,Working,50,
2011-10-03T05:30:00Z,2011-10-03 00:30:00,51.3665307,Working,50,
2011-10-03T05:45:00Z,2011-10-03 00:45:00,50.9039271,Working,50,
2011-10-03T06:00:00Z,2011-10-03 01:00:00,50.3899986,Working,50,
2011-10-03T06:15:00Z,2011-10-03 01:15:00,50.0724909,Working,50,
2011-10-03T06:30:00Z,2011-10-03 01:30:00,49.6222089,Working,50,
2011-10-03T06:45:00Z,2011-10-03 01:45:00,49.2079857,Working,50,
2011-10-03T07:00:00Z,2011-10-03 02:00:00,48.8222562,Working,50,
2011-10-03T07:15:00Z,2011-10-03 02:15:00,48.3791316,Working,50,
2011-10-03T07:30:00Z,2011-10-03 02:30:00,48.0118392,Working,50,
2011-10-03T07:45:00Z,2011-10-03 02:45:00,47.6590428,Working,50,
2011-10-03T08:00:00Z,2011-10-03 03:00:00,47.3649099,Working,50,
2011-10-03T08:15:00Z,2011-10-03 03:15:00,46.9499619,Working,50,
2011-10-03T08:30:00Z,2011-10-03 03:30:00,46.6137,Working,50,
2011-10-03T08:45:00Z,2011-10-03 03:45:00,46.2573702,Working,50,
2011-10-03T09:00:00Z,2011-10-03 04:00:00,45.8717766,Working,50,
2011-10-03T09:15:00Z,2011-10-03 04:15:00,45.6463185,Working,50,
2011-10-03T09:30:00Z,2011-10-03 04:30:00,45.2652096,Working,50,
2011-10-03T09:45:00Z,2011-10-03 04:45:00,44.90257857,Working,50,
2011-10-03T10:00:00Z,2011-10-03 05:00:00,44.68440018,Working,50,
2011-10-03T10:15:00Z,2011-10-03 05:15:00,44.54077653,Working,50,
2011-10-03T10:30:00Z,2011-10-03 05:30:00,44.23133676,Working,50,
2011-10-03T10:45:00Z,2011-10-03 05:45:00,43.93131033,Working,50,
2011-10-03T11:00:00Z,2011-10-03 06:00:00,43.83381567,Working,50,
2011-10-03T11:15:00Z,2011-10-03 06:15:00,43.3618848,Working,50,
2011-10-03T11:30:00Z,2011-10-03 06:30:00,43.23731886,Working,50,
2011-10-03T11:45:00Z,2011-10-03 06:45:00,42.96600357,Working,50,
2011-10-03T12:00:00Z,2011-10-03 07:00:00,42.71339718,Working,50,
2011-10-03T12:15:00Z,2011-10-03 07:15:00,42.47059371,Working,50,
2011-10-03T12:30:00Z,2011-10-03 07:30:00,42.46189158,Working,50,
2011-10-03T12:45:00Z,2011-10-03 07:45:00,42.20706549,Working,50,
2011-10-03T13:00:00Z,2011-10-03 08:00:00,41.88061104,Working,50,
2011-10-03T13:15:00Z,2011-10-03 08:15:00,41.59394811,Working,50,
2011-10-03T13:30:00Z,2011-10-03 08:30:00,41.33757729,Working,50,
2011-10-03T13:45:00Z,2011-10-03 08:45:00,41.08550544,Working,50,
2011-10-03T14:00:00Z,2011-10-03 09:00:00,40.83914592,Working,50,
2011-10-03T14:15:00Z,2011-10-03 09:15:00,40.68666159,Working,50,
2011-10-03T14:30:00Z,2011-10-03 09:30:00,40.45885695,Working,50,
2011-10-03T14:45:00Z,2011-10-03 09:45:00,40.24437504,Working,50,
2011-10-03T15:00:00Z,2011-10-03 10:00:00,40.01341299,Working,50,
2011-10-03T15:15:00Z,2011-10-03 10:15:00,39.699561,Working,50,
2011-10-03T15:30:00Z,2011-10-03 10:30:00,39.49733727,Working,50,
2011-10-03T15:45:00Z,2011-10-03 10:45:00,39.27424383,Working,50,
2011-10-03T16:00:00Z,2011-10-03 11:00:00,39.1001514,Working,50,
2011-10-03T16:15:00Z,2011-10-03 11:15:00,38.86360386,Working,50,
2011-10-03T16:30:00Z,2011-10-03 11:30:00,38.66091807,Working,50,
2011-10-03T16:45:00Z,2011-10-03 11:45:00,38.46718356,Working,50,
2011-10-03T17:00:00Z,2011-10-03 12:00:00,38.19600417,Working,50,
2011-10-03T17:15:00Z,2011-10-03 12:15:00,37.92304449,Working,50,
2011-10-03T17:30:00Z,2011-10-03 12:30:00,37.74697698,Working,50,
2011-10-03T17:45:00Z,2011-10-03 12:45:00,37.72018656,Working,50,
2011-10-03T18:00:00Z,2011-10-03 13:00:00,37.57403517,Working,50,
2011-10-03T18:15:00Z,2011-10-03 13:15:00,37.42673769,Working,50,
2011-10-03T18:30:00Z,2011-10-03 13:30:00,37.21176201,Working,50,
2011-10-03T18:45:00Z,2011-10-03 13:45:00,36.98473653,Working,50,
2011-10-03T19:00:00Z,2011-10-03 14:00:00,36.86943897,Working,50,
2011-10-03T19:15:00Z,2011-10-03 14:15:00,36.73799649,Working,50,
2011-10-03T19:30:00Z,2011-10-03 14:30:00,36.6242799,Working,50,
2011-10-03T19:45:00Z,2011-10-03 14:45:00,36.60472389,Working,50,
2011-10-03T20:00:00Z,2011-10-03 15:00:00,36.34308921,Working,50,
2011-10-03T20:15:00Z,2011-10-03 15:15:00,36.17487219,Working,50,
2011-10-03T20:30:00Z,2011-10-03 15:30:00,36.11607732,Working,50,
2011-10-03T20:45:00Z,2011-10-03 15:45:00,35.85515385,Working,50,
2011-10-03T21:00:00Z,2011-10-03 16:00:00,35.83312446,Working,50,
2011-10-03T21:15:00Z,2011-10-03 16:15:00,35.68576809,Working,50,
2011-10-03T21:30:00Z,2011-10-03 16:30:00,35.61207405,Working,50,
2011-10-03T21:45:00Z,2011-10-03 16:45:00,35.4036714,Working,50,
2011-10-03T22:00:00Z,2011-10-03 17:00:00,35.34391164,Working,50,
2011-10-03T22:15:00Z,2011-10-03 17:15:00,35.23585755,Working,50,
2011-10-03T22:30:00Z,2011-10-03 17:30:00,35.10590091,Working,50,
2011-10-03T22:45:00Z,2011-10-03 17:45:00,35.05219776,Working,50,
2011-10-03T23:00:00Z,2011-10-03 18:00:00,34.82565246,Working,50,
2011-10-03T23:15:00Z,2011-10-03 18:15:00,34.70985207,Working,50,
2011-10-03T23:30:00Z,2011-10-03 18:30:00,34.66091901,Working,50,
2011-10-03T23:45:00Z,2011-10-03 18:45:00,34.43392071,Working,50,
2011-10-04T00:00:00Z,2011-10-03 19:00:00,34.40722542,Working,50,
2011-10-04T00:15:00Z,2011-10-03 19:15:00,34.2244671,Working,50,
2011-10-04T00:30:00Z,2011-10-03 19:30:00,34.16327133,Working,50,
2011-10-04T00:45:00Z,2011-10-03 19:45:00,34.01559786,Working,50,
2011-10-04T01:00:00Z,2011-10-03 20:00:00,33.92516094,Working,50,
2011-10-04T01:15:00Z,2011-10-03 20:15:00,33.84251562,Working,50,
2011-10-04T01:30:00Z,2011-10-03 20:30:00,33.62117982,Working,50,
2011-10-04T01:45:00Z,2011-10-03 20:45:00,33.64647987,Working,50,
2011-10-04T02:00:00Z,2011-10-03 21:00:00,33.40556994,Working,50,
2011-10-04T02:15:00Z,2011-10-03 21:15:00,33.31120098,Working,50,
2011-10-04T02:30:00Z,2011-10-03 21:30:00,33.13130562,Working,50,
2011-10-04T02:45:00Z,2011-10-03 21:45:00,33.03305445,Working,50,
2011-10-04T03:00:00Z,2011-10-03 22:00:00,32.94834345,Working,50,
2011-10-04T03:15:00Z,2011-10-03 22:15:00,32.87467659,Working,50,
2011-10-04T03:30:00Z,2011-10-03 22:30:00,32.70398619,Working,50,
2011-10-04T03:45:00Z,2011-10-03 22:45:00,32.60186187,Working,50,
2011-10-04T04:00:00Z,2011-10-03 23:00:00,32.58771015,Working,50,
2011-10-04T04:15:00Z,2011-10-03 23:15:00,32.45852814,Working,50,
2011-10-04T04:30:00Z,2011-10-03 23:30:00,32.29981506,Working,50,
2011-10-04T04:45:00Z,2011-10-03 23:45:00,32.21469183,Working,50,
2011-10-04T05:00:00Z,2011-10-04 00:00:00,32.14883469,Working,50,
2011-10-04T05:15:00Z,2011-10-04 00:15:00,32.05476471,Working,50,
2011-10-04T05:30:00Z,2011-10-04 00:30:00,31.9873719,Working,50,
2011-10-04T05:45:00Z,2011-10-04 00:45:00,31.96124739,Working,50,
2011-10-04T06:00:00Z,2011-10-04 01:00:00,31.79434407,Working,50,
2011-10-04T06:15:00Z,2011-10-04 01:15:00,31.70725935,Working,50,
2011-10-04T06:30:00Z,2011-10-04 01:30:00,31.63591638,Working,50,
2011-10-04T06:45:00Z,2011-10-04 01:45:00,31.7626386,Working,50,
2011-10-04T07:00:00Z,2011-10-04 02:00:00,31.48133919,Working,50,
2011-10-04T07:15:00Z,2011-10-04 02:15:00,31.36159317,Working,50,
2011-10-04T07:30:00Z,2011-10-04 02:30:00,31.30965672,Working,50,
2011-10-04T07:45:00Z,2011-10-04 02:45:00,31.20726513,Working,50,
2011-10-04T08:00:00Z,2011-10-04 03:00:00,31.12008075,Working,50,
2011-10-04T08:15:00Z,2011-10-04 03:15:00,31.20365472,Working,50,
2011-10-04T08:30:00Z,2011-10-04 03:30:00,31.0211682,Working,50,
2011-10-04T08:45:00Z,2011-10-04 03:45:00,30.93373014,Working,50,
2011-10-04T09:00:00Z,2011-10-04 04:00:00,30.91669734,Working,50,
2011-10-04T09:15:00Z,2011-10-04 04:15:00,30.75588687,Working,50,
2011-10-04T09:30:00Z,2011-10-04 04:30:00,30.69796176,Working,50,
2011-10-04T09:45:00Z,2011-10-04 04:45:00,30.64659609,Working,50,
2011-10-04T10:00:00Z,2011-10-04 05:00:00,30.55572882,Working,50,
2011-10-04T10:15:00Z,2011-10-04 05:15:00,30.44537802,Working,50,
2011-10-04T10:30:00Z,2011-10-04 05:30:00,30.3948504,Working,50,
2011-10-04T10:45:00Z,2011-10-04 05:45:00,30.29980647,Working,50,
2011-10-04T11:00:00Z,2011-10-04 06:00:00,30.31818015,Working,50,
2011-10-04T11:15:00Z,2011-10-04 06:15:00,30.14944671,Working,50,
2011-10-04T11:30:00Z,2011-10-04 06:30:00,30.06677421,Working,50,
2011-10-04T11:45:00Z,2011-10-04 06:45:00,30.04890336,Working,50,
2011-10-04T12:00:00Z,2011-10-04 07:00:00,30.01743798,Working,50,
2011-10-04T12:15:00Z,2011-10-04 07:15:00,29.99723418,Working,50,
2011-10-04T12:30:00Z,2011-10-04 07:30:00,29.8671054,Working,50,
2011-10-04T12:45:00Z,2011-10-04 07:45:00,29.78736381,Working,50,
2011-10-04T13:00:00Z,2011-10-04 08:00:00,29.71724394,Working,50,
2011-10-04T13:15:00Z,2011-10-04 08:15:00,29.65868916,Working,50,
2011-10-04T13:30:00Z,2011-10-04 08:30:00,29.80595946,Working,50,
2011-10-04T13:45:00Z,2011-10-04 08:45:00,29.57176299,Working,50,
2011-10-04T14:00:00Z,2011-10-04 09:00:00,29.48475981,Working,50,
2011-10-04T14:15:00Z,2011-10-04 09:15:00,29.47525134,Working,50,
2011-10-04T14:30:00Z,2011-10-04 09:30:00,29.39816433,Working,50,
2011-10-04T14:45:00Z,2011-10-04 09:45:00,29.38215531,Working,50,
2011-10-04T15:00:00Z,2011-10-04 10:00:00,29.23961433,Working,50,
2011-10-04T15:15:00Z,2011-10-04 10:15:00,29.06154909,Working,50,
2011-10-04T15:30:00Z,2011-10-04 10:30:00,28.99647564,Working,50,
2011-10-04T15:45:00Z,2011-10-04 10:45:00,28.97621748,Working,50,
