series,timestamp,value,label
Turbidity,2018-02-26T18:30:00.000Z,884.33190,
fDOM,2018-02-26T18:45:00.000Z,99.51549,
Stage,2018-02-26T18:45:00.000Z,0.29769,
Turbidity,2018-02-26T18:45:00.000Z,884.33190,
fDOM,2018-02-26T19:00:00.000Z,99.50404,
Stage,2018-02-26T19:00:00.000Z,0.29762,
Turbidity,2018-02-26T19:00:00.000Z,884.00230,
fDOM,2018-02-26T19:15:00.000Z,99.50404,
Stage,2018-02-26T19:15:00.000Z,0.29756,
Turbidity,2018-02-26T19:15:00.000Z,884.41440,
fDOM,2018-02-26T19:30:00.000Z,99.52694,
Stage,2018-02-26T19:30:00.000Z,0.29749,
Turbidity,2018-02-26T19:30:00.000Z,884.33190,
fDOM,2018-02-26T19:45:00.000Z,99.49640,
Stage,2018-02-26T19:45:00.000Z,0.29742,
Turbidity,2018-02-26T19:45:00.000Z,884.16710,
fDOM,2018-02-26T20:00:00.000Z,99.50022,
Stage,2018-02-26T20:00:00.000Z,0.29736,
Turbidity,2018-02-26T20:00:00.000Z,884.41440,
fDOM,2018-02-26T20:15:00.000Z,99.50022,
Stage,2018-02-26T20:15:00.000Z,0.29729,
Turbidity,2018-02-26T20:15:00.000Z,884.08470,
fDOM,2018-02-26T20:30:00.000Z,99.51549,
Stage,2018-02-26T20:30:00.000Z,0.29723,
Turbidity,2018-02-26T20:30:00.000Z,884.41440,
fDOM,2018-02-26T20:45:00.000Z,99.48113,
Stage,2018-02-26T20:45:00.000Z,0.29716,
Turbidity,2018-02-26T20:45:00.000Z,884.41440,
fDOM,2018-02-26T21:00:00.000Z,99.50022,
Stage,2018-02-26T21:00:00.000Z,0.29710,
Turbidity,2018-02-26T21:00:00.000Z,884.41440,
fDOM,2018-02-26T21:15:00.000Z,99.53457,
Stage,2018-02-26T21:15:00.000Z,0.29703,
Turbidity,2018-02-26T21:15:00.000Z,884.41440,
fDOM,2018-02-26T21:30:00.000Z,99.47732,
Stage,2018-02-26T21:30:00.000Z,0.29697,
Turbidity,2018-02-26T21:30:00.000Z,884.24950,
fDOM,2018-02-26T21:45:00.000Z,99.49259,
Stage,2018-02-26T21:45:00.000Z,0.29690,
Turbidity,2018-02-26T21:45:00.000Z,884.41440,
fDOM,2018-02-26T22:00:00.000Z,99.49259,
Stage,2018-02-26T22:00:00.000Z,0.29684,
Turbidity,2018-02-26T22:00:00.000Z,884.49690,
fDOM,2018-02-26T22:15:00.000Z,99.60328,
Stage,2018-02-26T22:15:00.000Z,0.29677,
Turbidity,2018-02-26T22:15:00.000Z,884.41440,
fDOM,2018-02-26T22:30:00.000Z,99.60710,
Stage,2018-02-26T22:30:00.000Z,0.29671,
Turbidity,2018-02-26T22:30:00.000Z,884.41440,
fDOM,2018-02-26T22:45:00.000Z,99.64145,
Stage,2018-02-26T22:45:00.000Z,0.29664,
Turbidity,2018-02-26T22:45:00.000Z,884.41440,
fDOM,2018-02-26T23:00:00.000Z,99.69870,
Stage,2018-02-26T23:00:00.000Z,0.29658,
Turbidity,2018-02-26T23:00:00.000Z,884.08470,
fDOM,2018-02-26T23:15:00.000Z,99.70252,
Stage,2018-02-26T23:15:00.000Z,0.29652,
Turbidity,2018-02-26T23:15:00.000Z,884.41440,
fDOM,2018-02-26T23:30:00.000Z,99.77122,
Stage,2018-02-26T23:30:00.000Z,0.29648,
Turbidity,2018-02-26T23:30:00.000Z,884.41440,
fDOM,2018-02-26T23:45:00.000Z,99.82466,
Stage,2018-02-26T23:45:00.000Z,0.29643,
Turbidity,2018-02-26T23:45:00.000Z,884.41440,
fDOM,2018-02-27T00:00:00.000Z,99.85520,
Stage,2018-02-27T00:00:00.000Z,0.29639,
Turbidity,2018-02-27T00:00:00.000Z,884.41440,
fDOM,2018-02-27T00:15:00.000Z,99.83571,
Stage,2018-02-27T00:15:00.000Z,0.29634,
Turbidity,2018-02-27T00:15:00.000Z,884.18350,
fDOM,2018-02-27T00:30:00.000Z,99.87606,
Stage,2018-02-27T00:30:00.000Z,0.29630,
Turbidity,2018-02-27T00:30:00.000Z,884.41710,
fDOM,2018-02-27T00:45:00.000Z,99.89906,
Stage,2018-02-27T00:45:00.000Z,0.29625,
Turbidity,2018-02-27T00:45:00.000Z,884.33040,
fDOM,2018-02-27T01:00:00.000Z,99.89334,
Stage,2018-02-27T01:00:00.000Z,0.29621,
Turbidity,2018-02-27T01:00:00.000Z,883.75590,
fDOM,2018-02-27T01:15:00.000Z,99.91192,
Stage,2018-02-27T01:15:00.000Z,0.29617,
Turbidity,2018-02-27T01:15:00.000Z,882.95280,
fDOM,2018-02-27T01:30:00.000Z,99.95160,
Stage,2018-02-27T01:30:00.000Z,0.29612,
Turbidity,2018-02-27T01:30:00.000Z,883.13170,
fDOM,2018-02-27T01:45:00.000Z,99.95597,
Stage,2018-02-27T01:45:00.000Z,0.29608,
Turbidity,2018-02-27T01:45:00.000Z,883.10880,
fDOM,2018-02-27T02:00:00.000Z,100.03405,
Stage,2018-02-27T02:00:00.000Z,0.29603,
Turbidity,2018-02-27T02:00:00.000Z,882.29390,
fDOM,2018-02-27T02:15:00.000Z,100.03071,
Stage,2018-02-27T02:15:00.000Z,0.29599,
Turbidity,2018-02-27T02:15:00.000Z,882.93350,
fDOM,2018-02-27T02:30:00.000Z,100.02218,
Stage,2018-02-27T02:30:00.000Z,0.29594,
Turbidity,2018-02-27T02:30:00.000Z,882.80620,
fDOM,2018-02-27T02:45:00.000Z,100.06352,
Stage,2018-02-27T02:45:00.000Z,0.29590,
Turbidity,2018-02-27T02:45:00.000Z,883.24530,
fDOM,2018-02-27T03:00:00.000Z,100.02683,
Stage,2018-02-27T03:00:00.000Z,0.29585,
Turbidity,2018-02-27T03:00:00.000Z,883.09640,
fDOM,2018-02-27T03:15:00.000Z,100.05909,
Stage,2018-02-27T03:15:00.000Z,0.29581,
Turbidity,2018-02-27T03:15:00.000Z,883.27110,
fDOM,2018-02-27T03:30:00.000Z,100.10848,
Stage,2018-02-27T03:30:00.000Z,0.29577,
Turbidity,2018-02-27T03:30:00.000Z,883.11590,
fDOM,2018-02-27T03:45:00.000Z,100.12068,
Stage,2018-02-27T03:45:00.000Z,0.29572,
Turbidity,2018-02-27T03:45:00.000Z,883.65820,
fDOM,2018-02-27T04:00:00.000Z,100.14651,
Stage,2018-02-27T04:00:00.000Z,0.29568,
Turbidity,2018-02-27T04:00:00.000Z,883.94340,
fDOM,2018-02-27T04:15:00.000Z,100.16188,
Stage,2018-02-27T04:15:00.000Z,0.29563,
Turbidity,2018-02-27T04:15:00.000Z,883.60890,
fDOM,2018-02-27T04:30:00.000Z,100.24775,
Stage,2018-02-27T04:30:00.000Z,0.29559,
Turbidity,2018-02-27T04:30:00.000Z,883.52650,
fDOM,2018-02-27T04:45:00.000Z,100.22675,
Stage,2018-02-27T04:45:00.000Z,0.29554,
Turbidity,2018-02-27T04:45:00.000Z,883.52820,
fDOM,2018-02-27T05:00:00.000Z,100.25344,
Stage,2018-02-27T05:00:00.000Z,0.29550,
Turbidity,2018-02-27T05:00:00.000Z,883.11720,
fDOM,2018-02-27T05:15:00.000Z,100.30847,
Stage,2018-02-27T05:15:00.000Z,0.29541,
Turbidity,2018-02-27T05:15:00.000Z,882.38790,
fDOM,2018-02-27T05:30:00.000Z,100.36116,
Stage,2018-02-27T05:30:00.000Z,0.29525,
Turbidity,2018-02-27T05:30:00.000Z,883.49200,
fDOM,2018-02-27T05:45:00.000Z,100.34206,
Stage,2018-02-27T05:45:00.000Z,0.29508,
Turbidity,2018-02-27T05:45:00.000Z,884.81200,
fDOM,2018-02-27T06:00:00.000Z,100.36879,
Stage,2018-02-27T06:00:00.000Z,0.29491,
Turbidity,2018-02-27T06:00:00.000Z,884.97710,
fDOM,2018-02-27T06:15:00.000Z,100.42993,
Stage,2018-02-27T06:15:00.000Z,0.29475,
Turbidity,2018-02-27T06:15:00.000Z,885.38780,left_base
fDOM,2018-02-27T06:30:00.000Z,100.44165,
Stage,2018-02-27T06:30:00.000Z,0.29458,
Turbidity,2018-02-27T06:30:00.000Z,900.35840,
fDOM,2018-02-27T06:45:00.000Z,100.45661,
Stage,2018-02-27T06:45:00.000Z,0.29441,
Turbidity,2018-02-27T06:45:00.000Z,899.70780,
fDOM,2018-02-27T07:00:00.000Z,100.42606,
Stage,2018-02-27T07:00:00.000Z,0.29424,
Turbidity,2018-02-27T07:00:00.000Z,899.54180,
fDOM,2018-02-27T07:15:00.000Z,100.47570,
Stage,2018-02-27T07:15:00.000Z,0.29408,
Turbidity,2018-02-27T07:15:00.000Z,899.70780,
fDOM,2018-02-27T07:30:00.000Z,100.47188,
Stage,2018-02-27T07:30:00.000Z,0.29391,
Turbidity,2018-02-27T07:30:00.000Z,899.37600,
fDOM,2018-02-27T07:45:00.000Z,100.48448,
Stage,2018-02-27T07:45:00.000Z,0.29374,
Turbidity,2018-02-27T07:45:00.000Z,899.65770,
fDOM,2018-02-27T08:00:00.000Z,100.51390,
Stage,2018-02-27T08:00:00.000Z,0.29357,
Turbidity,2018-02-27T08:00:00.000Z,899.70720,
fDOM,2018-02-27T08:15:00.000Z,100.56734,
Stage,2018-02-27T08:15:00.000Z,0.29341,
Turbidity,2018-02-27T08:15:00.000Z,899.37590,
fDOM,2018-02-27T08:30:00.000Z,100.50624,
Stage,2018-02-27T08:30:00.000Z,0.29324,
Turbidity,2018-02-27T08:30:00.000Z,899.04390,
fDOM,2018-02-27T08:45:00.000Z,100.54443,
Stage,2018-02-27T08:45:00.000Z,0.29307,
Turbidity,2018-02-27T08:45:00.000Z,898.71210,
fDOM,2018-02-27T09:00:00.000Z,100.55588,
Stage,2018-02-27T09:00:00.000Z,0.29291,
Turbidity,2018-02-27T09:00:00.000Z,899.21000,
fDOM,2018-02-27T09:15:00.000Z,100.59406,
Stage,2018-02-27T09:15:00.000Z,0.29274,
Turbidity,2018-02-27T09:15:00.000Z,899.21000,
fDOM,2018-02-27T09:30:00.000Z,100.60552,
Stage,2018-02-27T09:30:00.000Z,0.29257,
Turbidity,2018-02-27T09:30:00.000Z,899.70780,
fDOM,2018-02-27T09:45:00.000Z,100.58643,
Stage,2018-02-27T09:45:00.000Z,0.29240,
Turbidity,2018-02-27T09:45:00.000Z,899.70780,
fDOM,2018-02-27T10:00:00.000Z,100.63988,
Stage,2018-02-27T10:00:00.000Z,0.29224,
Turbidity,2018-02-27T10:00:00.000Z,899.70780,
fDOM,2018-02-27T10:15:00.000Z,100.64752,
Stage,2018-02-27T10:15:00.000Z,0.29207,
Turbidity,2018-02-27T10:15:00.000Z,900.87020,t_opp
fDOM,2018-02-27T10:30:00.000Z,100.65910,
Stage,2018-02-27T10:30:00.000Z,0.29190,
Turbidity,2018-02-27T10:30:00.000Z,899.70250,
fDOM,2018-02-27T10:45:00.000Z,100.70861,
Stage,2018-02-27T10:45:00.000Z,0.29174,
Turbidity,2018-02-27T10:45:00.000Z,899.95680,
fDOM,2018-02-27T11:00:00.000Z,100.72389,
Stage,2018-02-27T11:00:00.000Z,0.29157,
Turbidity,2018-02-27T11:00:00.000Z,898.96110,
fDOM,2018-02-27T11:15:00.000Z,100.72029,
Stage,2018-02-27T11:15:00.000Z,0.29149,
Turbidity,2018-02-27T11:15:00.000Z,898.86830,
fDOM,2018-02-27T11:30:00.000Z,100.12071,
Stage,2018-02-27T11:30:00.000Z,0.29160,
Turbidity,2018-02-27T11:30:00.000Z,819.60580,right_base
fDOM,2018-02-27T11:45:00.000Z,123.11875,
Stage,2018-02-27T11:45:00.000Z,0.29170,
Turbidity,2018-02-27T11:45:00.000Z,17.85273,
fDOM,2018-02-27T12:00:00.000Z,121.84782,
Stage,2018-02-27T12:00:00.000Z,0.29181,
Turbidity,2018-02-27T12:00:00.000Z,23.35658,
fDOM,2018-02-27T12:15:00.000Z,121.55837,
Stage,2018-02-27T12:15:00.000Z,0.29192,
Turbidity,2018-02-27T12:15:00.000Z,26.07529,
fDOM,2018-02-27T12:30:00.000Z,121.34844,
Stage,2018-02-27T12:30:00.000Z,0.29202,
Turbidity,2018-02-27T12:30:00.000Z,27.89563,
fDOM,2018-02-27T12:45:00.000Z,121.30264,
Stage,2018-02-27T12:45:00.000Z,0.29213,
Turbidity,2018-02-27T12:45:00.000Z,29.72043,
fDOM,2018-02-27T13:00:00.000Z,121.21485,
Stage,2018-02-27T13:00:00.000Z,0.29223,
Turbidity,2018-02-27T13:00:00.000Z,31.82453,
fDOM,2018-02-27T13:15:00.000Z,121.02400,
Stage,2018-02-27T13:15:00.000Z,0.29234,
Turbidity,2018-02-27T13:15:00.000Z,33.38329,
fDOM,2018-02-27T13:30:00.000Z,120.94003,
Stage,2018-02-27T13:30:00.000Z,0.29245,
Turbidity,2018-02-27T13:30:00.000Z,35.12936,
fDOM,2018-02-27T13:45:00.000Z,120.84079,
Stage,2018-02-27T13:45:00.000Z,0.29255,
Turbidity,2018-02-27T13:45:00.000Z,36.14200,
fDOM,2018-02-27T14:00:00.000Z,120.76827,
Stage,2018-02-27T14:00:00.000Z,0.29266,
Turbidity,2018-02-27T14:00:00.000Z,37.84823,
fDOM,2018-02-27T14:15:00.000Z,120.64612,
Stage,2018-02-27T14:15:00.000Z,0.29276,
Turbidity,2018-02-27T14:15:00.000Z,38.91065,left_base
fDOM,2018-02-27T14:30:00.000Z,120.58887,
Stage,2018-02-27T14:30:00.000Z,0.29287,
Turbidity,2018-02-27T14:30:00.000Z,40.62300,
fDOM,2018-02-27T14:45:00.000Z,120.52398,
Stage,2018-02-27T14:45:00.000Z,0.29298,
Turbidity,2018-02-27T14:45:00.000Z,41.68922,
fDOM,2018-02-27T15:00:00.000Z,120.51253,
Stage,2018-02-27T15:00:00.000Z,0.29308,
Turbidity,2018-02-27T15:00:00.000Z,42.94295,
fDOM,2018-02-27T15:15:00.000Z,120.41711,
Stage,2018-02-27T15:15:00.000Z,0.29319,
Turbidity,2018-02-27T15:15:00.000Z,44.29161,
fDOM,2018-02-27T15:30:00.000Z,120.32173,
Stage,2018-02-27T15:30:00.000Z,0.29329,
Turbidity,2018-02-27T15:30:00.000Z,44.47739,
fDOM,2018-02-27T15:45:00.000Z,120.26443,
Stage,2018-02-27T15:45:00.000Z,0.29340,
Turbidity,2018-02-27T15:45:00.000Z,45.40941,
fDOM,2018-02-27T16:00:00.000Z,120.17664,
Stage,2018-02-27T16:00:00.000Z,0.29351,
Turbidity,2018-02-27T16:00:00.000Z,46.71579,t_opp
fDOM,2018-02-27T16:15:00.000Z,120.12713,
Stage,2018-02-27T16:15:00.000Z,0.29361,
Turbidity,2018-02-27T16:15:00.000Z,37.06307,right_base
fDOM,2018-02-27T16:30:00.000Z,120.03923,
Stage,2018-02-27T16:30:00.000Z,0.29372,
Turbidity,2018-02-27T16:30:00.000Z,38.58723,
fDOM,2018-02-27T16:45:00.000Z,119.95526,
Stage,2018-02-27T16:45:00.000Z,0.29382,
Turbidity,2018-02-27T16:45:00.000Z,35.08337,
fDOM,2018-02-27T17:00:00.000Z,119.92854,
Stage,2018-02-27T17:00:00.000Z,0.29393,
Turbidity,2018-02-27T17:00:00.000Z,35.45147,
fDOM,2018-02-27T17:15:00.000Z,119.85984,
Stage,2018-02-27T17:15:00.000Z,0.29400,
Turbidity,2018-02-27T17:15:00.000Z,36.37243,
fDOM,2018-02-27T17:30:00.000Z,119.81403,
Stage,2018-02-27T17:30:00.000Z,0.29400,
Turbidity,2018-02-27T17:30:00.000Z,37.06376,
fDOM,2018-02-27T17:45:00.000Z,119.74151,
Stage,2018-02-27T17:45:00.000Z,0.29400,
Turbidity,2018-02-27T17:45:00.000Z,37.98664,
fDOM,2018-02-27T18:00:00.000Z,119.71861,
Stage,2018-02-27T18:00:00.000Z,0.29400,
Turbidity,2018-02-27T18:00:00.000Z,38.86443,
fDOM,2018-02-27T18:15:00.000Z,119.68044,
Stage,2018-02-27T18:15:00.000Z,0.29400,
Turbidity,2018-02-27T18:15:00.000Z,39.14190,
fDOM,2018-02-27T18:30:00.000Z,119.63464,
Stage,2018-02-27T18:30:00.000Z,0.29400,
Turbidity,2018-02-27T18:30:00.000Z,39.83572,
fDOM,2018-02-27T18:45:00.000Z,119.60028,
Stage,2018-02-27T18:45:00.000Z,0.29400,
Turbidity,2018-02-27T18:45:00.000Z,40.66929,
fDOM,2018-02-27T19:00:00.000Z,119.54685,
Stage,2018-02-27T19:00:00.000Z,0.29400,
Turbidity,2018-02-27T19:00:00.000Z,40.76191,
fDOM,2018-02-27T19:15:00.000Z,119.51249,
Stage,2018-02-27T19:15:00.000Z,0.29400,
Turbidity,2018-02-27T19:15:00.000Z,41.68921,
fDOM,2018-02-27T19:30:00.000Z,119.45906,
Stage,2018-02-27T19:30:00.000Z,0.29400,
Turbidity,2018-02-27T19:30:00.000Z,41.92131,
fDOM,2018-02-27T19:45:00.000Z,119.42470,
Stage,2018-02-27T19:45:00.000Z,0.29400,
Turbidity,2018-02-27T19:45:00.000Z,42.61760,
fDOM,2018-02-27T20:00:00.000Z,119.39035,
Stage,2018-02-27T20:00:00.000Z,0.29400,
Turbidity,2018-02-27T20:00:00.000Z,43.54710,
fDOM,2018-02-27T20:15:00.000Z,119.33691,
Stage,2018-02-27T20:15:00.000Z,0.29400,
Turbidity,2018-02-27T20:15:00.000Z,44.33812,
fDOM,2018-02-27T20:30:00.000Z,119.33691,
Stage,2018-02-27T20:30:00.000Z,0.29400,
Turbidity,2018-02-27T20:30:00.000Z,44.43118,
fDOM,2018-02-27T20:45:00.000Z,119.24912,
Stage,2018-02-27T20:45:00.000Z,0.29400,
Turbidity,2018-02-27T20:45:00.000Z,43.73322,
fDOM,2018-02-27T21:00:00.000Z,119.21095,
Stage,2018-02-27T21:00:00.000Z,0.29400,
Turbidity,2018-02-27T21:00:00.000Z,38.91063,
fDOM,2018-02-27T21:15:00.000Z,119.21477,
Stage,2018-02-27T21:15:00.000Z,0.29400,
Turbidity,2018-02-27T21:15:00.000Z,39.83572,
fDOM,2018-02-27T21:30:00.000Z,119.16897,
Stage,2018-02-27T21:30:00.000Z,0.29400,
Turbidity,2018-02-27T21:30:00.000Z,39.88203,
fDOM,2018-02-27T21:45:00.000Z,119.12698,
Stage,2018-02-27T21:45:00.000Z,0.29400,
Turbidity,2018-02-27T21:45:00.000Z,40.71560,
fDOM,2018-02-27T22:00:00.000Z,119.08118,
Stage,2018-02-27T22:00:00.000Z,0.29400,
Turbidity,2018-02-27T22:00:00.000Z,40.76191,
fDOM,2018-02-27T22:15:00.000Z,119.08118,
Stage,2018-02-27T22:15:00.000Z,0.29400,
Turbidity,2018-02-27T22:15:00.000Z,41.36465,
fDOM,2018-02-27T22:30:00.000Z,119.05064,
Stage,2018-02-27T22:30:00.000Z,0.29400,
Turbidity,2018-02-27T22:30:00.000Z,41.68921,
fDOM,2018-02-27T22:45:00.000Z,119.01629,
Stage,2018-02-27T22:45:00.000Z,0.29400,
Turbidity,2018-02-27T22:45:00.000Z,42.19982,
fDOM,2018-02-27T23:00:00.000Z,119.01629,
Stage,2018-02-27T23:00:00.000Z,0.29400,
Turbidity,2018-02-27T23:00:00.000Z,42.61760,
fDOM,2018-02-27T23:15:00.000Z,118.99721,
Stage,2018-02-27T23:15:00.000Z,0.29399,
Turbidity,2018-02-27T23:15:00.000Z,42.80350,
fDOM,2018-02-27T23:30:00.000Z,118.97049,
Stage,2018-02-27T23:30:00.000Z,0.29395,
Turbidity,2018-02-27T23:30:00.000Z,43.54710,
fDOM,2018-02-27T23:45:00.000Z,118.92087,
Stage,2018-02-27T23:45:00.000Z,0.29391,
Turbidity,2018-02-27T23:45:00.000Z,43.59364,
fDOM,2018-02-28T00:00:00.000Z,118.92850,
Stage,2018-02-28T00:00:00.000Z,0.29387,
Turbidity,2018-02-28T00:00:00.000Z,44.19852,
fDOM,2018-02-28T00:15:00.000Z,118.89415,
Stage,2018-02-28T00:15:00.000Z,0.29383,
Turbidity,2018-02-28T00:15:00.000Z,44.47771,
fDOM,2018-02-28T00:30:00.000Z,118.85216,
Stage,2018-02-28T00:30:00.000Z,0.29380,
Turbidity,2018-02-28T00:30:00.000Z,44.71063,
fDOM,2018-02-28T00:45:00.000Z,118.83308,
Stage,2018-02-28T00:45:00.000Z,0.29376,
Turbidity,2018-02-28T00:45:00.000Z,44.99014,
fDOM,2018-02-28T01:00:00.000Z,118.83308,
Stage,2018-02-28T01:00:00.000Z,0.29372,
Turbidity,2018-02-28T01:00:00.000Z,45.40941,
fDOM,2018-02-28T01:15:00.000Z,118.82926,
Stage,2018-02-28T01:15:00.000Z,0.29368,
Turbidity,2018-02-28T01:15:00.000Z,45.50269,
fDOM,2018-02-28T01:30:00.000Z,118.77964,
Stage,2018-02-28T01:30:00.000Z,0.29364,
Turbidity,2018-02-28T01:30:00.000Z,46.06238,
fDOM,2018-02-28T01:45:00.000Z,118.79109,
Stage,2018-02-28T01:45:00.000Z,0.29361,
Turbidity,2018-02-28T01:45:00.000Z,46.34222,
fDOM,2018-02-28T02:00:00.000Z,118.76437,
Stage,2018-02-28T02:00:00.000Z,0.29357,
Turbidity,2018-02-28T02:00:00.000Z,46.34222,
fDOM,2018-02-28T02:15:00.000Z,118.74529,
Stage,2018-02-28T02:15:00.000Z,0.29353,
Turbidity,2018-02-28T02:15:00.000Z,46.76249,
fDOM,2018-02-28T02:30:00.000Z,118.72620,
Stage,2018-02-28T02:30:00.000Z,0.29349,
Turbidity,2018-02-28T02:30:00.000Z,47.13605,
fDOM,2018-02-28T02:45:00.000Z,118.68422,
Stage,2018-02-28T02:45:00.000Z,0.29345,
Turbidity,2018-02-28T02:45:00.000Z,47.27614,
fDOM,2018-02-28T03:00:00.000Z,118.70712,
Stage,2018-02-28T03:00:00.000Z,0.29341,
Turbidity,2018-02-28T03:00:00.000Z,47.27614,
fDOM,2018-02-28T03:15:00.000Z,118.66513,
Stage,2018-02-28T03:15:00.000Z,0.29338,
Turbidity,2018-02-28T03:15:00.000Z,47.55664,
fDOM,2018-02-28T03:30:00.000Z,118.67658,
Stage,2018-02-28T03:30:00.000Z,0.29334,
Turbidity,2018-02-28T03:30:00.000Z,48.07090,
fDOM,2018-02-28T03:45:00.000Z,118.70712,
Stage,2018-02-28T03:45:00.000Z,0.29330,
Turbidity,2018-02-28T03:45:00.000Z,48.21115,
fDOM,2018-02-28T04:00:00.000Z,118.68040,
Stage,2018-02-28T04:00:00.000Z,0.29326,
Turbidity,2018-02-28T04:00:00.000Z,48.30477,
fDOM,2018-02-28T04:15:00.000Z,118.64986,
Stage,2018-02-28T04:15:00.000Z,0.29322,
Turbidity,2018-02-28T04:15:00.000Z,48.91324,
fDOM,2018-02-28T04:30:00.000Z,118.64986,
Stage,2018-02-28T04:30:00.000Z,0.29319,
Turbidity,2018-02-28T04:30:00.000Z,49.14727,
