timestamp_of_peak,value_of_peak,label_of_peak,idx_of_peak
2012-11-01 05:00:00,40.03939,SKP,17893
2012-11-06 15:45:00,18.50245,NSKP,18416
2012-11-06 16:30:00,18.54559,NSKP,18419
2012-11-06 17:15:00,18.68384,NSKP,18422
2012-11-13 11:30:00,44.5183,NSKP,19071
2012-11-15 00:45:00,27.28301,NSKP,19220
2012-11-15 02:00:00,29.3967,NSKP,19225
2012-11-15 03:15:00,28.25997,NSKP,19230
2012-12-03 07:15:00,33.11508,NSKP,20974
2012-12-05 06:15:00,54.67542,NSKP,21162
2012-12-21 20:45:00,25.82408,NSKP,21975
2013-01-31 11:00:00,48.89619,NSKP,25872
2013-02-02 20:45:00,28.42281,SKP,26103
2013-02-09 09:45:00,39.10495,SKP,26731
2013-03-12 12:15:00,28.79388,NSKP,29717
2013-03-12 14:45:00,32.71889,NSKP,29727
2013-03-12 21:15:00,43.38173,NSKP,29753
2013-04-13 16:15:00,14.11056,NSKP,32805
2013-04-13 22:00:00,16.42931,NSKP,32828
2013-04-14 01:00:00,15.33597,NSKP,32840
2013-04-14 04:30:00,16.17749,NSKP,32854
2013-04-14 14:15:00,17.85725,NSKP,32893
2013-04-14 16:15:00,17.86447,NSKP,32901
2013-04-14 17:30:00,18.62208,NSKP,32906
2013-04-14 18:00:00,19.17203,NSKP,32908
2013-04-14 19:00:00,19.67248,NSKP,32912
2013-04-14 21:30:00,14.75549,NSKP,32922
2013-04-14 22:15:00,13.9071,NSKP,32925
2013-04-14 23:30:00,13.03872,NSKP,32930
2013-04-15 05:45:00,16.34366,NSKP,32955
2013-04-15 16:00:00,33.26341,SKP,32996
2013-04-17 01:15:00,29.1105,NSKP,33129
2013-04-17 17:30:00,28.18539,NSKP,33194
2013-04-19 11:30:00,26.76391,NSKP,33362
2013-04-19 12:30:00,21.00431,NSKP,33366
2013-04-20 02:00:00,14.30526,SKP,33420
2013-05-20 09:45:00,23.14205,NSKP,36331
2013-05-21 06:30:00,42.11466,NSKP,36414
2013-05-21 22:45:00,49.65184,NSKP,36479
2013-05-22 02:15:00,57.56122,NSKP,36493
2013-05-23 02:30:00,38.82037,NSKP,36590
2013-05-24 07:00:00,39.71421,NSKP,36704
2013-05-25 10:00:00,45.22476,NSKP,36812
2013-06-02 00:15:00,28.29616,NSKP,37541
2013-06-02 16:00:00,30.70645,NSKP,37604
2013-06-08 04:00:00,35.6959,NSKP,38132
2013-06-11 11:00:00,35.26787,NSKP,38448
2013-06-11 13:00:00,41.75454,NSKP,38456
2013-06-11 14:00:00,43.56177,NSKP,38460
2013-06-11 15:45:00,39.76712,NSKP,38467
2013-06-12 01:00:00,29.93958,SKP,38504
2013-06-12 21:00:00,26.46325,NSKP,38584
2013-06-14 19:15:00,71.22936,NSKP,38769
2013-06-14 20:00:00,62.08356,NSKP,38772
2013-06-14 20:30:00,71.80204,NSKP,38774
2013-06-15 10:00:00,25.26536,NSKP,38828
2013-06-16 02:30:00,18.09695,NSKP,38894
2013-06-23 23:15:00,35.83399,NSKP,39649
2013-06-25 17:15:00,52.06515,NSKP,39817
2013-06-28 10:45:00,43.1582,NSKP,40079
2013-07-02 00:30:00,40.98215,NSKP,40422
2013-07-02 05:15:00,39.66021,NSKP,40441
2013-07-04 18:00:00,24.33496,NSKP,40684
2013-07-08 13:30:00,16.90481,NSKP,41050
2013-07-08 21:15:00,35.03575,NSKP,41081
2013-07-11 08:15:00,22.77035,NSKP,41317
2013-07-17 12:30:00,16.6228,NSKP,41910
2013-07-17 20:15:00,58.2558,NSKP,41941
2013-07-20 15:15:00,29.19914,NSKP,42209
2013-07-23 06:15:00,57.00122,NSKP,42461
2013-07-24 06:30:00,34.06322,NSKP,42558
2013-07-29 02:00:00,47.6652,NSKP,43020
2013-08-03 07:15:00,36.75093,NSKP,43521
2013-08-09 05:00:00,38.50483,NSKP,44088
2013-09-02 06:45:00,32.3627,NSKP,46399
2013-09-02 22:00:00,26.74042,NSKP,46460
2013-09-08 06:45:00,21.36712,NSKP,46975
2013-09-10 11:45:00,20.33156,NSKP,47187
2013-09-10 14:00:00,15.07144,NSKP,47196
2013-09-12 17:30:00,42.88781,NSKP,47402
2013-09-13 01:30:00,64.58969,NSKP,47434
2013-09-13 03:45:00,81.12274,NSKP,47443
2013-09-13 10:30:00,77.85983,NSKP,47470
2013-09-22 04:00:00,56.81879,NSKP,48308
2013-10-07 17:45:00,56.88978,NSKP,49803
2013-10-07 18:30:00,54.25726,NSKP,49806
2013-10-18 02:30:00,44.10131,NSKP,50798
2013-10-22 14:45:00,25.43158,NSKP,51231
2013-11-01 03:15:00,50.83693,NSKP,52145
2013-11-01 06:45:00,64.07232,NSKP,52159
2013-11-01 20:45:00,44.22199,NSKP,52215
2013-11-07 13:00:00,34.08342,NSKP,52760
2013-11-10 22:15:00,26.08206,NSKP,53085
2013-11-18 08:30:00,46.82733,NSKP,53798
2013-11-27 13:45:00,42.5252,NSKP,54683
2013-12-06 08:45:00,30.29573,NSKP,55527
2013-12-22 10:45:00,41.06024,NSKP,57071
2014-01-06 15:30:00,27.07404,NSKP,58530
2014-01-12 02:30:00,34.99704,NSKP,59054
2014-01-15 00:30:00,26.06669,NSKP,59334
2014-02-21 20:00:00,23.70189,NSKP,62964
2014-03-30 16:15:00,26.18632,NSKP,66501
2014-04-11 13:30:00,21.0258,NSKP,67642
2014-04-12 14:45:00,20.2245,SKP,67743
2014-04-15 11:00:00,28.26297,NSKP,68016
2014-04-15 11:45:00,29.77879,NSKP,68019
2014-04-15 20:45:00,39.45432,NSKP,68055
2014-04-16 04:00:00,35.47971,NSKP,68084
2014-04-23 12:30:00,25.62402,NSKP,68790
2014-04-29 14:45:00,20.08634,NSKP,69375
2014-05-01 08:00:00,32.87244,NSKP,69540
2014-05-01 19:30:00,31.19413,NSKP,69586
2014-05-04 20:45:00,32.05258,NSKP,69879
2014-05-17 05:30:00,53.82116,NSKP,71066
2014-05-24 12:45:00,40.27949,NSKP,71767
2014-05-28 00:30:00,39.57107,NSKP,72102
2014-06-13 03:30:00,37.07415,NSKP,73650
2014-06-13 15:45:00,43.73882,NSKP,73699
2014-06-18 06:00:00,28.96775,NSKP,74140
2014-07-03 21:15:00,71.27149,NSKP,75641
2014-07-13 23:00:00,25.07369,NSKP,76608
2014-07-16 06:15:00,33.47188,NSKP,76829
2014-07-22 13:15:00,12.9925,NSKP,77433
2014-07-23 17:00:00,51.64834,NSKP,77544
2014-07-27 10:45:00,21.93882,NSKP,77903
2014-07-27 19:15:00,43.79642,NSKP,77937
2014-07-27 21:15:00,53.81051,NSKP,77945
2014-07-28 10:45:00,36.93967,NSKP,77999
2014-07-28 13:00:00,68.74103,NSKP,78008
2014-07-29 14:00:00,27.27321,NSKP,78108
2014-08-13 17:15:00,54.51103,NSKP,79561
2014-08-13 21:45:00,48.23929,NSKP,79579
2014-08-18 03:30:00,24.6727,NSKP,79986
2014-08-22 18:30:00,24.66592,NSKP,80430
2014-09-02 23:15:00,27.82915,NSKP,81505
2014-09-11 12:45:00,19.94891,NSKP,82327
2014-09-22 07:00:00,23.75498,NSKP,83360
2014-10-04 21:30:00,26.79514,NSKP,84570
2014-10-07 10:15:00,27.62762,NSKP,84813
2014-10-08 07:00:00,38.20394,NSKP,84896
2014-10-16 16:45:00,31.04791,NSKP,85703
2014-10-17 08:30:00,26.08699,NSKP,85766
2014-10-18 13:30:00,23.60889,NSKP,85882
2014-10-21 13:30:00,23.53603,SKP,86170
2014-10-23 14:00:00,29.26686,NSKP,86364
2014-11-24 12:15:00,23.2485,NSKP,89429
2015-04-14 19:00:00,15.36226,NSKP,102992
2015-04-22 11:15:00,53.91031,SKP,103729
2015-05-27 11:15:00,16.56558,NSKP,107089
2015-05-27 12:00:00,16.1496,NSKP,107092
2015-05-31 03:45:00,36.1586,NSKP,107443
2015-06-01 07:00:00,43.40969,NSKP,107552
2015-06-05 22:45:00,39.94678,NSKP,107999
2015-06-09 14:15:00,38.30768,NSKP,108180
2015-06-09 23:30:00,39.05686,NSKP,108217
2015-06-13 00:45:00,44.13524,NSKP,108510
2015-07-15 04:30:00,32.08669,NSKP,109946
2015-07-18 20:00:00,30.10495,NSKP,110296
2015-07-19 09:30:00,30.12467,NSKP,110350
2015-07-19 19:00:00,59.41788,NSKP,110388
2015-07-19 22:15:00,64.60419,NSKP,110401
2015-07-19 23:45:00,63.83536,NSKP,110407
2015-07-21 16:45:00,28.88265,NSKP,110571
2015-07-28 02:30:00,22.15642,NSKP,111186
2015-08-12 00:00:00,28.00837,NSKP,111369
2015-08-25 03:30:00,18.08205,NSKP,112631
2015-08-25 12:45:00,42.65308,NSKP,112668
2015-09-14 01:00:00,56.77082,NSKP,114541
2015-09-14 08:15:00,49.80862,NSKP,114570
2015-09-20 03:00:00,23.24182,NSKP,115125
2015-09-22 13:00:00,12.8861,NSKP,115357
2015-09-30 09:00:00,54.59357,NSKP,116109
2015-09-30 12:30:00,61.02258,NSKP,116123
2015-10-01 11:15:00,31.81709,NSKP,116214
2015-10-09 14:45:00,32.50508,NSKP,116996
2015-10-13 20:45:00,25.94322,NSKP,117404
2015-10-19 22:45:00,36.28745,NSKP,117956
2015-10-22 07:45:00,35.04218,NSKP,118184
2015-10-25 06:00:00,32.83053,NSKP,118465
2015-10-25 14:30:00,33.93507,NSKP,118499
2015-10-29 00:30:00,59.26674,NSKP,118827
2015-10-29 03:30:00,77.62516,NSKP,118839
2015-11-12 23:15:00,44.49843,NSKP,120262
2015-11-14 01:45:00,45.62495,NSKP,120368
2015-11-20 01:15:00,51.27074,NSKP,120942
2015-12-02 23:30:00,58.24762,NSKP,122183
2015-12-03 00:15:00,57.05291,NSKP,122186
2015-12-03 01:00:00,55.64446,NSKP,122189
2015-12-03 04:45:00,50.36562,NSKP,122204
2015-12-03 17:15:00,36.83785,NSKP,122254
2015-12-03 19:00:00,35.72894,NSKP,122261
2015-12-22 17:30:00,56.42693,NSKP,124079
2015-12-24 04:15:00,57.02989,NSKP,124218
2015-12-27 15:15:00,39.04375,NSKP,124550
2016-01-10 18:00:00,42.38055,NSKP,125905
2016-01-10 21:15:00,56.43456,NSKP,125918
2016-02-03 16:30:00,28.78515,NSKP,128203
2016-02-16 22:15:00,44.04979,NSKP,129474
2016-02-25 04:00:00,58.71328,NSKP,130265
2016-02-25 17:30:00,42.18463,NSKP,130319
2016-03-10 05:30:00,30.18168,NSKP,131615
2016-03-10 20:30:00,45.06934,NSKP,131675
2016-03-12 18:00:00,29.23253,NSKP,131857
2016-03-13 16:30:00,28.71412,NSKP,131947
2016-03-17 01:30:00,38.57375,NSKP,132271
2016-03-29 01:00:00,32.3496,NSKP,133421
2016-04-01 12:00:00,33.97921,NSKP,133753
2016-04-01 14:00:00,54.90045,NSKP,133761
2016-04-07 20:30:00,41.6806,NSKP,134363
2016-04-12 08:45:00,40.0778,NSKP,134796
2016-04-19 03:30:00,36.30791,NSKP,135447
2016-04-27 14:30:00,24.92564,NSKP,136259
2016-05-02 16:30:00,43.00652,NSKP,136747
2016-05-08 13:15:00,41.89013,NSKP,137310
2016-05-13 17:45:00,36.24017,NSKP,137808
2016-05-15 03:30:00,43.38339,NSKP,137943
2016-05-30 16:45:00,26.82265,NSKP,139436
2016-06-05 17:15:00,51.37202,NSKP,140014
2016-06-05 20:45:00,90.89246,NSKP,140028
2016-06-13 06:45:00,31.09764,NSKP,140740
2016-06-13 20:00:00,34.18575,NSKP,140793
2016-06-22 12:30:00,34.65122,NSKP,141627
2016-06-28 19:15:00,32.05951,NSKP,142230
2016-06-28 19:45:00,35.2772,NSKP,142232
2016-06-28 20:15:00,43.35004,NSKP,142234
2016-06-28 22:30:00,89.53513,NSKP,142243
2016-06-29 14:45:00,67.94264,SKP,142308
2016-07-01 20:00:00,43.43402,NSKP,142521
2016-07-09 14:30:00,41.29271,NSKP,143267
2016-07-10 00:30:00,36.51992,NSKP,143307
2016-07-14 15:30:00,23.3874,NSKP,143751
2016-07-14 17:15:00,48.78538,NSKP,143758
2016-07-17 12:45:00,34.74282,SKP,144028
2016-07-18 14:45:00,31.12436,NSKP,144132
2016-07-18 20:30:00,29.36093,NSKP,144155
2016-07-23 01:00:00,61.07214,NSKP,144557
2016-07-23 13:15:00,39.49493,NSKP,144606
2016-07-23 14:30:00,41.06369,NSKP,144611
2016-07-23 17:30:00,83.95094,NSKP,144623
2016-08-01 15:30:00,70.30492,NSKP,145479
2016-08-12 17:00:00,25.62795,NSKP,146541
2016-08-13 22:30:00,38.56741,NSKP,146659
2016-08-16 23:00:00,40.86521,NSKP,146949
2016-08-17 02:45:00,99.58134,NSKP,146964
2016-08-22 02:30:00,81.47755,NSKP,147443
2016-08-22 15:00:00,42.04083,NSKP,147493
2016-08-31 05:30:00,35.59164,NSKP,148319
2016-09-01 00:00:00,31.97554,NSKP,148393
2016-09-11 06:45:00,33.09007,NSKP,149380
2016-09-11 08:30:00,57.53001,NSKP,149387
2016-09-14 11:45:00,29.0577,NSKP,149688
2016-09-18 05:00:00,25.55648,NSKP,150045
2016-09-23 11:00:00,52.06788,NSKP,150549
2016-10-16 23:15:00,33.86161,NSKP,152806
2016-10-19 02:00:00,30.24464,NSKP,153009
2016-10-20 18:30:00,35.00537,NSKP,153171
2016-10-21 20:15:00,114.7004,NSKP,153274
2016-10-22 01:30:00,104.4428,NSKP,153295
2016-10-22 18:30:00,96.27968,NSKP,153363
2016-10-28 15:00:00,52.45754,NSKP,153925
2016-10-29 13:15:00,66.23271,NSKP,154014
2016-11-03 13:30:00,66.49764,NSKP,154495
2016-11-15 22:15:00,31.01992,NSKP,155682
2016-11-16 13:30:00,35.44761,NSKP,155743
2016-11-18 12:00:00,59.69418,SKP,155929
2016-11-29 20:15:00,48.96241,NSKP,157018
2016-12-01 07:30:00,59.64462,NSKP,157159
2016-12-18 14:15:00,37.607,NSKP,158818
2017-01-13 02:15:00,32.71984,NSKP,161266
2017-02-25 20:00:00,37.82928,NSKP,165465
2017-02-26 00:45:00,49.77779,NSKP,165484
2017-03-02 03:15:00,40.84197,NSKP,165878
2017-04-06 22:45:00,32.72747,NSKP,169316
2017-04-10 18:00:00,38.00854,NSKP,169681
2017-04-11 19:30:00,41.34245,NSKP,169783
2017-04-13 18:30:00,34.44652,NSKP,169971
2017-04-14 17:15:00,35.39646,NSKP,170062
2017-04-16 02:45:00,39.73554,NSKP,170196
2017-04-16 17:00:00,39.87821,NSKP,170253
2017-04-16 22:15:00,43.33138,NSKP,170274
2017-04-19 20:30:00,37.02154,NSKP,170555
2017-05-01 07:45:00,32.96794,NSKP,171656
2017-05-01 23:45:00,40.96063,NSKP,171720
2017-05-02 18:15:00,39.98071,NSKP,171794
2017-05-05 16:45:00,32.92548,NSKP,172076
2017-05-07 22:15:00,43.61407,NSKP,172290
2017-05-15 05:45:00,37.21239,NSKP,172992
2017-05-22 17:00:00,35.02146,NSKP,173709
2017-05-26 10:45:00,42.24023,NSKP,174068
2017-05-31 11:00:00,50.40968,SKP,174549
2017-05-31 16:30:00,30.62582,NSKP,174571
2017-06-04 18:00:00,29.41788,NSKP,174961
2017-06-06 18:15:00,41.55196,NSKP,175154
2017-06-16 12:30:00,43.28897,NSKP,176091
2017-06-19 16:15:00,31.9221,NSKP,176394
2017-06-19 18:15:00,79.12249,NSKP,176402
2017-06-20 08:15:00,53.25121,NSKP,176458
2017-06-20 13:30:00,47.93802,NSKP,176479
2017-06-23 09:00:00,43.31569,NSKP,176749
2017-06-23 20:00:00,38.12464,NSKP,176793
2017-06-24 04:45:00,52.66722,NSKP,176828
2017-06-24 09:30:00,65.17155,NSKP,176847
2017-06-25 19:30:00,35.08913,NSKP,176983
2017-06-28 14:15:00,49.55883,SKP,177250
2017-06-29 21:15:00,40.12286,NSKP,177374
2017-06-30 00:00:00,65.64701,NSKP,177385
2017-07-01 17:00:00,48.54032,NSKP,177549
2017-07-12 15:30:00,41.74311,SKP,178599
2017-07-13 06:00:00,33.84584,NSKP,178657
2017-07-17 16:00:00,34.69702,NSKP,179081
2017-07-24 08:30:00,39.07124,SKP,179723
2017-07-24 16:30:00,29.89911,NSKP,179755
2017-07-25 02:00:00,36.19708,NSKP,179793
2017-07-26 10:45:00,61.85062,SKP,179924
2017-08-02 15:00:00,27.43718,SKP,180590
2017-08-03 03:45:00,15.78786,NSKP,180641
2017-08-03 14:45:00,41.41867,NSKP,180685
2017-08-04 09:30:00,113.3796,SKP,180760
2017-08-05 15:30:00,79.41258,NSKP,180880
2017-08-05 20:30:00,73.05354,NSKP,180900
2017-08-09 11:45:00,19.26891,NSKP,181249
2017-08-09 13:30:00,6.25693,NSKP,181256
2017-08-09 14:15:00,8.15014,NSKP,181259
2017-08-09 15:00:00,14.10458,NSKP,181262
2017-08-09 16:45:00,18.87195,NSKP,181269
2017-08-10 04:00:00,58.70901,SKP,181314
2017-08-12 04:30:00,27.25377,NSKP,181508
2017-08-13 08:00:00,27.98146,NSKP,181618
2017-08-15 21:00:00,57.843,NSKP,181862
2017-08-16 00:15:00,43.24317,NSKP,181875
2017-08-18 10:30:00,52.22059,NSKP,182108
2017-08-22 10:15:00,17.91008,NSKP,182491
2017-08-22 20:15:00,27.14328,NSKP,182531
2017-09-03 21:00:00,46.08669,NSKP,183686
2017-09-04 01:00:00,48.95017,NSKP,183702
2017-09-04 13:15:00,46.52378,SKP,183751
2017-09-05 13:00:00,37.36791,NSKP,183846
2017-09-05 17:30:00,32.02185,NSKP,183864
2017-09-05 19:30:00,76.00682,NSKP,183872
2017-09-07 03:00:00,41.39957,NSKP,183998
2017-10-04 23:45:00,37.75817,NSKP,186673
2017-10-08 12:45:00,26.17756,NSKP,187013
2017-10-24 18:45:00,42.60446,NSKP,188030
2017-10-24 19:15:00,33.99952,NSKP,188032
2017-10-24 19:45:00,38.13074,NSKP,188034
2017-10-24 20:45:00,78.78558,NSKP,188038
2017-10-24 22:00:00,92.01527,NSKP,188043
2017-10-24 23:15:00,104.3482,NSKP,188048
2017-10-26 12:15:00,70.80917,NSKP,188196
2017-10-26 20:00:00,85.21434,NSKP,188227
2017-10-26 22:30:00,88.18774,NSKP,188237
2017-10-30 02:30:00,67.24976,NSKP,188541
2017-10-30 05:00:00,79.47241,NSKP,188551
2017-11-02 11:30:00,58.7629,NSKP,188865
2017-11-03 09:15:00,45.08405,NSKP,188952
2017-11-06 01:00:00,42.27367,NSKP,189207
2017-11-19 12:00:00,40.94157,NSKP,190499
2017-12-06 04:30:00,39.36205,NSKP,192101
2017-12-15 09:00:00,13.51576,NSKP,192983
2017-12-15 10:30:00,13.60746,NSKP,192989
2017-12-15 21:30:00,15.45738,NSKP,193033
2017-12-17 05:15:00,15.44974,NSKP,193160
2017-12-18 02:45:00,11.27401,NSKP,193246
2018-01-11 02:45:00,13.89189,NSKP,195550
2018-01-12 13:30:00,48.10342,NSKP,195689
2018-01-13 01:30:00,47.78152,NSKP,195737
2018-01-17 19:00:00,22.42186,SKP,196191
2018-01-23 16:30:00,29.26624,NSKP,196757
2018-01-25 02:45:00,32.55164,SKP,196894
2018-01-26 12:15:00,36.0568,NSKP,197028
2018-01-26 13:00:00,34.36532,NSKP,197031
2018-01-27 07:15:00,26.49211,NSKP,197104
2018-01-27 13:45:00,38.59975,NSKP,197130
2018-01-27 16:00:00,39.14194,NSKP,197139
2018-01-28 12:00:00,22.97518,NSKP,197219
2018-01-30 22:45:00,21.28783,SKP,197454
2018-02-07 05:00:00,16.83576,SKP,198151
2018-03-04 14:45:00,30.83736,SKP,200590
2018-03-29 10:15:00,35.40697,SKP,202972
2018-03-29 13:45:00,5.6766,SKP,202986
2018-03-30 09:45:00,45.32722,NSKP,203066
2018-04-04 16:45:00,39.65144,NSKP,203574
2018-04-12 23:30:00,40.30794,NSKP,204369
2018-04-13 16:15:00,39.00229,NSKP,204436
2018-04-14 02:15:00,49.64801,NSKP,204476
2018-04-16 22:15:00,38.67049,NSKP,204748
2018-04-21 19:45:00,27.83034,NSKP,205218
2018-04-22 18:00:00,32.40203,NSKP,205307
2018-04-23 17:15:00,40.63753,NSKP,205400
2018-04-24 17:00:00,44.0737,NSKP,205495
2018-04-25 22:30:00,44.31573,NSKP,205613
2018-04-26 17:00:00,45.67143,NSKP,205687
2018-04-29 04:15:00,44.13252,NSKP,205924
2018-04-29 17:30:00,47.42655,NSKP,205977
2018-04-30 17:00:00,42.7775,NSKP,206071
2018-05-01 17:30:00,39.21252,NSKP,206169
2018-05-02 18:30:00,42.94476,NSKP,206269
2018-05-04 22:30:00,56.41931,NSKP,206477
2018-05-04 23:30:00,56.30881,NSKP,206481
2018-05-15 15:15:00,41.6814,NSKP,207504
2018-05-20 10:00:00,41.59949,NSKP,207963
2018-05-22 19:15:00,35.42486,NSKP,208192
2018-05-26 10:45:00,31.75415,NSKP,208542
2018-06-03 22:15:00,44.29283,NSKP,209356
2018-06-04 11:30:00,30.23119,NSKP,209409
2018-06-18 16:00:00,61.58361,NSKP,210771
2018-06-18 22:45:00,68.03044,NSKP,210798
2018-06-28 05:45:00,59.99194,NSKP,211690
2018-06-28 10:30:00,59.2171,NSKP,211709
2018-06-28 12:45:00,77.02688,NSKP,211718
2018-07-01 02:00:00,60.70953,NSKP,211963
2018-07-01 03:15:00,74.20245,NSKP,211968
2018-07-01 06:00:00,96.31021,NSKP,211979
2018-07-06 05:00:00,58.91557,NSKP,212455
2018-07-16 17:15:00,34.77718,NSKP,213464
