series,timestamp,value,label
fDOM,2015-01-01T04:45:00.000Z,6.45331,
Stage,2015-01-01T04:45:00.000Z,0.33683,TN
Turbidity,2015-01-01T04:45:00.000Z,0.08802,
fDOM,2015-01-01T05:00:00.000Z,6.44102,
Stage,2015-01-01T05:00:00.000Z,0.33667,TN
Turbidity,2015-01-01T05:00:00.000Z,0.08802,
fDOM,2015-01-01T05:15:00.000Z,6.43487,
Stage,2015-01-01T05:15:00.000Z,0.3365,TN
Turbidity,2015-01-01T05:15:00.000Z,-0.20537,
fDOM,2015-01-01T05:30:00.000Z,6.4318,
Stage,2015-01-01T05:30:00.000Z,0.33633,TN
Turbidity,2015-01-01T05:30:00.000Z,-0.20537,
fDOM,2015-01-01T05:45:00.000Z,6.44716,
Stage,2015-01-01T05:45:00.000Z,0.33617,TN
Turbidity,2015-01-01T05:45:00.000Z,0.0042,
fDOM,2015-01-01T06:00:00.000Z,6.42258,
Stage,2015-01-01T06:00:00.000Z,0.336,TN
Turbidity,2015-01-01T06:00:00.000Z,0.21375,
fDOM,2015-01-01T06:15:00.000Z,6.38265,
Stage,2015-01-01T06:15:00.000Z,0.33583,TN
Turbidity,2015-01-01T06:15:00.000Z,0.63288,
fDOM,2015-01-01T06:30:00.000Z,6.38879,
Stage,2015-01-01T06:30:00.000Z,0.33567,TN
Turbidity,2015-01-01T06:30:00.000Z,0.17184,
fDOM,2015-01-01T06:45:00.000Z,6.3765,
Stage,2015-01-01T06:45:00.000Z,0.3355,TN
Turbidity,2015-01-01T06:45:00.000Z,0.21375,
fDOM,2015-01-01T07:00:00.000Z,6.41644,
Stage,2015-01-01T07:00:00.000Z,0.33533,TN
Turbidity,2015-01-01T07:00:00.000Z,0.21375,
fDOM,2015-01-01T07:15:00.000Z,6.39801,
Stage,2015-01-01T07:15:00.000Z,0.33517,TN
Turbidity,2015-01-01T07:15:00.000Z,0.0042,
fDOM,2015-01-01T07:30:00.000Z,6.42258,
Stage,2015-01-01T07:30:00.000Z,0.335,TN
Turbidity,2015-01-01T07:30:00.000Z,0.0042,
fDOM,2015-01-01T07:45:00.000Z,6.39186,
Stage,2015-01-01T07:45:00.000Z,0.33483,TN
Turbidity,2015-01-01T07:45:00.000Z,0.21375,
fDOM,2015-01-01T08:00:00.000Z,6.37036,
Stage,2015-01-01T08:00:00.000Z,0.33467,TN
Turbidity,2015-01-01T08:00:00.000Z,0.21375,
fDOM,2015-01-01T08:15:00.000Z,6.38265,
Stage,2015-01-01T08:15:00.000Z,0.3345,TN
Turbidity,2015-01-01T08:15:00.000Z,-0.03772,
fDOM,2015-01-01T08:30:00.000Z,6.3765,
Stage,2015-01-01T08:30:00.000Z,0.33433,TN
Turbidity,2015-01-01T08:30:00.000Z,-0.12154,
fDOM,2015-01-01T08:45:00.000Z,6.38879,
Stage,2015-01-01T08:45:00.000Z,0.33417,TN
Turbidity,2015-01-01T08:45:00.000Z,0.12993,
fDOM,2015-01-01T09:00:00.000Z,6.39186,
Stage,2015-01-01T09:00:00.000Z,0.334,TN
Turbidity,2015-01-01T09:00:00.000Z,0.0461,
fDOM,2015-01-01T09:15:00.000Z,6.36422,
Stage,2015-01-01T09:15:00.000Z,0.33383,TN
Turbidity,2015-01-01T09:15:00.000Z,-0.33111,
fDOM,2015-01-01T09:30:00.000Z,6.35807,
Stage,2015-01-01T09:30:00.000Z,0.33367,TN
Turbidity,2015-01-01T09:30:00.000Z,-0.28919,
fDOM,2015-01-01T09:45:00.000Z,6.33964,
Stage,2015-01-01T09:45:00.000Z,0.3335,TN
Turbidity,2015-01-01T09:45:00.000Z,0.21375,
fDOM,2015-01-01T10:00:00.000Z,6.34271,
Stage,2015-01-01T10:00:00.000Z,0.33333,TN
Turbidity,2015-01-01T10:00:00.000Z,0.17184,
fDOM,2015-01-01T10:15:00.000Z,6.3212,
Stage,2015-01-01T10:15:00.000Z,0.33317,TN
Turbidity,2015-01-01T10:15:00.000Z,-0.24728,
fDOM,2015-01-01T10:30:00.000Z,6.355,
Stage,2015-01-01T10:30:00.000Z,0.333,TN
Turbidity,2015-01-01T10:30:00.000Z,-0.24728,
fDOM,2015-01-01T10:45:00.000Z,6.33964,
Stage,2015-01-01T10:45:00.000Z,0.33283,TN
Turbidity,2015-01-01T10:45:00.000Z,0.08802,
fDOM,2015-01-01T11:00:00.000Z,6.33349,
Stage,2015-01-01T11:00:00.000Z,0.33267,TN
Turbidity,2015-01-01T11:00:00.000Z,-0.03772,
fDOM,2015-01-01T11:15:00.000Z,6.28434,
Stage,2015-01-01T11:15:00.000Z,0.3325,TN
Turbidity,2015-01-01T11:15:00.000Z,-0.37302,
fDOM,2015-01-01T11:30:00.000Z,6.31198,
Stage,2015-01-01T11:30:00.000Z,0.33233,TN
Turbidity,2015-01-01T11:30:00.000Z,-0.33111,
fDOM,2015-01-01T11:45:00.000Z,6.27819,
Stage,2015-01-01T11:45:00.000Z,0.33217,TN
Turbidity,2015-01-01T11:45:00.000Z,0.0461,
fDOM,2015-01-01T12:00:00.000Z,6.29048,
Stage,2015-01-01T12:00:00.000Z,0.332,TN
Turbidity,2015-01-01T12:00:00.000Z,0.12993,
fDOM,2015-01-01T12:15:00.000Z,6.27512,
Stage,2015-01-01T12:15:00.000Z,0.33183,TN
Turbidity,2015-01-01T12:15:00.000Z,-0.03772,
fDOM,2015-01-01T12:30:00.000Z,6.28741,
Stage,2015-01-01T12:30:00.000Z,0.33166,TN
Turbidity,2015-01-01T12:30:00.000Z,-0.03772,
fDOM,2015-01-01T12:45:00.000Z,6.28126,
Stage,2015-01-01T12:45:00.000Z,0.33148,TN
Turbidity,2015-01-01T12:45:00.000Z,0.21375,
fDOM,2015-01-01T13:00:00.000Z,6.29355,
Stage,2015-01-01T13:00:00.000Z,0.33131,TN
Turbidity,2015-01-01T13:00:00.000Z,0.12993,
fDOM,2015-01-01T13:15:00.000Z,6.26283,
Stage,2015-01-01T13:15:00.000Z,0.33114,TN
Turbidity,2015-01-01T13:15:00.000Z,-0.16345,
fDOM,2015-01-01T13:30:00.000Z,6.28741,
Stage,2015-01-01T13:30:00.000Z,0.33097,TN
Turbidity,2015-01-01T13:30:00.000Z,-0.24728,
fDOM,2015-01-01T13:45:00.000Z,6.2659,
Stage,2015-01-01T13:45:00.000Z,0.3308,TN
Turbidity,2015-01-01T13:45:00.000Z,0.08802,
fDOM,2015-01-01T14:00:00.000Z,6.28434,
Stage,2015-01-01T14:00:00.000Z,0.33062,TN
Turbidity,2015-01-01T14:00:00.000Z,0.08802,
fDOM,2015-01-01T14:15:00.000Z,6.29048,
Stage,2015-01-01T14:15:00.000Z,0.33045,TN
Turbidity,2015-01-01T14:15:00.000Z,-0.07963,
fDOM,2015-01-01T14:30:00.000Z,6.28126,
Stage,2015-01-01T14:30:00.000Z,0.33028,TN
Turbidity,2015-01-01T14:30:00.000Z,0.0042,
fDOM,2015-01-01T14:45:00.000Z,6.27205,
Stage,2015-01-01T14:45:00.000Z,0.33011,TN
Turbidity,2015-01-01T14:45:00.000Z,0.17184,
fDOM,2015-01-01T15:00:00.000Z,6.28434,
Stage,2015-01-01T15:00:00.000Z,0.32994,TN
Turbidity,2015-01-01T15:00:00.000Z,0.21375,
fDOM,2015-01-01T15:15:00.000Z,6.29355,
Stage,2015-01-01T15:15:00.000Z,0.32976,TN
Turbidity,2015-01-01T15:15:00.000Z,0.12993,
fDOM,2015-01-01T15:30:00.000Z,6.28126,
Stage,2015-01-01T15:30:00.000Z,0.32959,TN
Turbidity,2015-01-01T15:30:00.000Z,0.21375,
fDOM,2015-01-01T15:45:00.000Z,6.29355,
Stage,2015-01-01T15:45:00.000Z,0.32942,TN
Turbidity,2015-01-01T15:45:00.000Z,0.21375,
fDOM,2015-01-01T16:00:00.000Z,6.27819,
Stage,2015-01-01T16:00:00.000Z,0.32925,TN
Turbidity,2015-01-01T16:00:00.000Z,0.21375,
fDOM,2015-01-01T16:15:00.000Z,6.28434,
Stage,2015-01-01T16:15:00.000Z,0.32908,TN
Turbidity,2015-01-01T16:15:00.000Z,0.21375,
fDOM,2015-01-01T16:30:00.000Z,6.26898,
Stage,2015-01-01T16:30:00.000Z,0.3289,TN
Turbidity,2015-01-01T16:30:00.000Z,0.33949,
fDOM,2015-01-01T16:45:00.000Z,6.28741,
Stage,2015-01-01T16:45:00.000Z,0.32873,TN
Turbidity,2015-01-01T16:45:00.000Z,0.21375,
fDOM,2015-01-01T17:00:00.000Z,6.27512,
Stage,2015-01-01T17:00:00.000Z,0.32856,TN
Turbidity,2015-01-01T17:00:00.000Z,0.17184,
fDOM,2015-01-01T17:15:00.000Z,6.29355,
Stage,2015-01-01T17:15:00.000Z,0.32839,TN
Turbidity,2015-01-01T17:15:00.000Z,-0.03772,
fDOM,2015-01-01T17:30:00.000Z,6.29662,
Stage,2015-01-01T17:30:00.000Z,0.32822,TN
Turbidity,2015-01-01T17:30:00.000Z,-0.07963,
fDOM,2015-01-01T17:45:00.000Z,6.2659,
Stage,2015-01-01T17:45:00.000Z,0.32804,TN
Turbidity,2015-01-01T17:45:00.000Z,0.29758,
fDOM,2015-01-01T18:00:00.000Z,6.33349,
Stage,2015-01-01T18:00:00.000Z,0.32787,TN
Turbidity,2015-01-01T18:00:00.000Z,0.21375,
fDOM,2015-01-01T18:15:00.000Z,6.23825,
Stage,2015-01-01T18:15:00.000Z,0.3277,TN
Turbidity,2015-01-01T18:15:00.000Z,0.0461,
fDOM,2015-01-01T18:30:00.000Z,6.25362,
Stage,2015-01-01T18:30:00.000Z,0.32753,TN
Turbidity,2015-01-01T18:30:00.000Z,0.0461,
fDOM,2015-01-01T18:45:00.000Z,6.27819,
Stage,2015-01-01T18:45:00.000Z,0.32736,TN
Turbidity,2015-01-01T18:45:00.000Z,0.17184,
fDOM,2015-01-01T19:00:00.000Z,6.29969,
Stage,2015-01-01T19:00:00.000Z,0.32718,TN
Turbidity,2015-01-01T19:00:00.000Z,0.17184,
fDOM,2015-01-01T19:15:00.000Z,6.25362,
Stage,2015-01-01T19:15:00.000Z,0.32701,TN
Turbidity,2015-01-01T19:15:00.000Z,-0.07963,
fDOM,2015-01-01T19:30:00.000Z,6.21367,
Stage,2015-01-01T19:30:00.000Z,0.32684,TN
Turbidity,2015-01-01T19:30:00.000Z,0.21375,
fDOM,2015-01-01T19:45:00.000Z,6.28741,
Stage,2015-01-01T19:45:00.000Z,0.32667,TN
Turbidity,2015-01-01T19:45:00.000Z,0.17184,
fDOM,2015-01-01T20:00:00.000Z,6.31813,
Stage,2015-01-01T20:00:00.000Z,0.3265,TN
Turbidity,2015-01-01T20:00:00.000Z,0.25567,
fDOM,2015-01-01T20:15:00.000Z,6.25669,
Stage,2015-01-01T20:15:00.000Z,0.32632,TN
Turbidity,2015-01-01T20:15:00.000Z,0.21375,
fDOM,2015-01-01T20:30:00.000Z,6.25976,
Stage,2015-01-01T20:30:00.000Z,0.32615,TN
Turbidity,2015-01-01T20:30:00.000Z,0.0461,
fDOM,2015-01-01T20:45:00.000Z,6.29969,
Stage,2015-01-01T20:45:00.000Z,0.32598,TN
Turbidity,2015-01-01T20:45:00.000Z,0.21375,
fDOM,2015-01-01T21:00:00.000Z,6.23825,
Stage,2015-01-01T21:00:00.000Z,0.32581,TN
Turbidity,2015-01-01T21:00:00.000Z,0.46523,
fDOM,2015-01-01T21:15:00.000Z,6.26283,
Stage,2015-01-01T21:15:00.000Z,0.32564,TN
Turbidity,2015-01-01T21:15:00.000Z,0.0461,
fDOM,2015-01-01T21:30:00.000Z,6.26283,
Stage,2015-01-01T21:30:00.000Z,0.32546,TN
Turbidity,2015-01-01T21:30:00.000Z,-0.12154,
fDOM,2015-01-01T21:45:00.000Z,6.29969,
Stage,2015-01-01T21:45:00.000Z,0.32529,TN
Turbidity,2015-01-01T21:45:00.000Z,0.08802,
fDOM,2015-01-01T22:00:00.000Z,6.25054,
Stage,2015-01-01T22:00:00.000Z,0.32512,TN
Turbidity,2015-01-01T22:00:00.000Z,0.96818,
fDOM,2015-01-01T22:15:00.000Z,6.26283,
Stage,2015-01-01T22:15:00.000Z,0.32495,TN
Turbidity,2015-01-01T22:15:00.000Z,0.12993,
fDOM,2015-01-01T22:30:00.000Z,6.25054,
Stage,2015-01-01T22:30:00.000Z,0.32478,TN
Turbidity,2015-01-01T22:30:00.000Z,-0.03772,
fDOM,2015-01-01T22:45:00.000Z,6.29048,
Stage,2015-01-01T22:45:00.000Z,0.32461,TN
Turbidity,2015-01-01T22:45:00.000Z,0.21375,
fDOM,2015-01-01T23:00:00.000Z,6.28434,
Stage,2015-01-01T23:00:00.000Z,0.32443,TN
Turbidity,2015-01-01T23:00:00.000Z,0.12993,
fDOM,2015-01-01T23:15:00.000Z,6.22904,
Stage,2015-01-01T23:15:00.000Z,0.32426,TN
Turbidity,2015-01-01T23:15:00.000Z,0.29758,
fDOM,2015-01-01T23:30:00.000Z,6.20446,
Stage,2015-01-01T23:30:00.000Z,0.32409,TN
Turbidity,2015-01-01T23:30:00.000Z,1.21965,
fDOM,2015-01-01T23:45:00.000Z,6.2659,
Stage,2015-01-01T23:45:00.000Z,0.32392,TN
Turbidity,2015-01-01T23:45:00.000Z,0.29758,
fDOM,2015-01-02T00:00:00.000Z,6.29662,
Stage,2015-01-02T00:00:00.000Z,0.32375,TN
Turbidity,2015-01-02T00:00:00.000Z,0.21375,
fDOM,2015-01-02T00:15:00.000Z,6.23518,
Stage,2015-01-02T00:15:00.000Z,0.32357,TN
Turbidity,2015-01-02T00:15:00.000Z,-0.03772,
fDOM,2015-01-02T00:30:00.000Z,6.25362,
Stage,2015-01-02T00:30:00.000Z,0.3234,TN
Turbidity,2015-01-02T00:30:00.000Z,-0.03772,
fDOM,2015-01-02T00:45:00.000Z,6.29662,
Stage,2015-01-02T00:45:00.000Z,0.32323,TN
Turbidity,2015-01-02T00:45:00.000Z,0.21375,
fDOM,2015-01-02T01:00:00.000Z,6.27819,
Stage,2015-01-02T01:00:00.000Z,0.32306,TN
Turbidity,2015-01-02T01:00:00.000Z,0.21375,
fDOM,2015-01-02T01:15:00.000Z,6.21982,
Stage,2015-01-02T01:15:00.000Z,0.3229,TN
Turbidity,2015-01-02T01:15:00.000Z,0.75862,
fDOM,2015-01-02T01:30:00.000Z,6.24747,
Stage,2015-01-02T01:30:00.000Z,0.32275,TN
Turbidity,2015-01-02T01:30:00.000Z,0.21375,
fDOM,2015-01-02T01:45:00.000Z,6.29355,
Stage,2015-01-02T01:45:00.000Z,0.3226,TN
Turbidity,2015-01-02T01:45:00.000Z,0.21375,
fDOM,2015-01-02T02:00:00.000Z,6.26283,
Stage,2015-01-02T02:00:00.000Z,0.32245,TN
Turbidity,2015-01-02T02:00:00.000Z,0.29758,
fDOM,2015-01-02T02:15:00.000Z,6.28126,
Stage,2015-01-02T02:15:00.000Z,0.3223,TN
Turbidity,2015-01-02T02:15:00.000Z,0.08802,
fDOM,2015-01-02T02:30:00.000Z,6.23211,
Stage,2015-01-02T02:30:00.000Z,0.32215,TN
Turbidity,2015-01-02T02:30:00.000Z,0.0042,
fDOM,2015-01-02T02:45:00.000Z,6.27205,
Stage,2015-01-02T02:45:00.000Z,0.322,TN
Turbidity,2015-01-02T02:45:00.000Z,0.17184,
fDOM,2015-01-02T03:00:00.000Z,6.27512,
Stage,2015-01-02T03:00:00.000Z,0.32185,TN
Turbidity,2015-01-02T03:00:00.000Z,0.25567,
fDOM,2015-01-02T03:15:00.000Z,6.25362,
Stage,2015-01-02T03:15:00.000Z,0.3217,TN
Turbidity,2015-01-02T03:15:00.000Z,0.0461,
fDOM,2015-01-02T03:30:00.000Z,6.24747,
Stage,2015-01-02T03:30:00.000Z,0.32155,TN
Turbidity,2015-01-02T03:30:00.000Z,0.0461,
fDOM,2015-01-02T03:45:00.000Z,6.27512,
Stage,2015-01-02T03:45:00.000Z,0.3214,TN
Turbidity,2015-01-02T03:45:00.000Z,0.25567,
fDOM,2015-01-02T04:00:00.000Z,6.27819,
Stage,2015-01-02T04:00:00.000Z,0.32125,TN
Turbidity,2015-01-02T04:00:00.000Z,0.25567,
fDOM,2015-01-02T04:15:00.000Z,6.25362,
Stage,2015-01-02T04:15:00.000Z,0.3211,TN
Turbidity,2015-01-02T04:15:00.000Z,0.21375,
fDOM,2015-01-02T04:30:00.000Z,6.2444,
Stage,2015-01-02T04:30:00.000Z,0.32095,TN
Turbidity,2015-01-02T04:30:00.000Z,-0.03772,
fDOM,2015-01-02T04:45:00.000Z,6.25976,
Stage,2015-01-02T04:45:00.000Z,0.3208,TN
Turbidity,2015-01-02T04:45:00.000Z,0.17184,
fDOM,2015-01-02T05:00:00.000Z,6.25362,
Stage,2015-01-02T05:00:00.000Z,0.32065,TN
Turbidity,2015-01-02T05:00:00.000Z,0.12993,
fDOM,2015-01-02T05:15:00.000Z,6.24133,
Stage,2015-01-02T05:15:00.000Z,0.3205,TN
Turbidity,2015-01-02T05:15:00.000Z,-0.16345,
fDOM,2015-01-02T05:30:00.000Z,6.23518,
Stage,2015-01-02T05:30:00.000Z,0.32035,TN
Turbidity,2015-01-02T05:30:00.000Z,0.0461,
fDOM,2015-01-02T05:45:00.000Z,6.25669,
Stage,2015-01-02T05:45:00.000Z,0.3202,TN
Turbidity,2015-01-02T05:45:00.000Z,0.17184,
fDOM,2015-01-02T06:00:00.000Z,6.23211,
Stage,2015-01-02T06:00:00.000Z,0.32005,TN
Turbidity,2015-01-02T06:00:00.000Z,0.50714,
fDOM,2015-01-02T06:15:00.000Z,6.21982,
Stage,2015-01-02T06:15:00.000Z,0.31994,TN
Turbidity,2015-01-02T06:15:00.000Z,0.25567,
fDOM,2015-01-02T06:30:00.000Z,6.24133,
Stage,2015-01-02T06:30:00.000Z,0.31986,TN
Turbidity,2015-01-02T06:30:00.000Z,0.25567,
fDOM,2015-01-02T06:45:00.000Z,6.28741,
Stage,2015-01-02T06:45:00.000Z,0.31977,TN
Turbidity,2015-01-02T06:45:00.000Z,0.29758,
fDOM,2015-01-02T07:00:00.000Z,6.23825,
Stage,2015-01-02T07:00:00.000Z,0.31969,TN
Turbidity,2015-01-02T07:00:00.000Z,0.21375,
fDOM,2015-01-02T07:15:00.000Z,6.22904,
Stage,2015-01-02T07:15:00.000Z,0.3196,TN
Turbidity,2015-01-02T07:15:00.000Z,0.17184,
fDOM,2015-01-02T07:30:00.000Z,6.25976,
Stage,2015-01-02T07:30:00.000Z,0.31952,TN
Turbidity,2015-01-02T07:30:00.000Z,0.12993,
fDOM,2015-01-02T07:45:00.000Z,6.26898,
Stage,2015-01-02T07:45:00.000Z,0.31943,TN
Turbidity,2015-01-02T07:45:00.000Z,0.21375,
fDOM,2015-01-02T08:00:00.000Z,6.25976,
Stage,2015-01-02T08:00:00.000Z,0.31935,TN
Turbidity,2015-01-02T08:00:00.000Z,0.25567,
fDOM,2015-01-02T08:15:00.000Z,6.23211,
Stage,2015-01-02T08:15:00.000Z,0.31926,TN
Turbidity,2015-01-02T08:15:00.000Z,0.12993,
fDOM,2015-01-02T08:30:00.000Z,6.23825,
Stage,2015-01-02T08:30:00.000Z,0.31918,TN
Turbidity,2015-01-02T08:30:00.000Z,0.0042,
fDOM,2015-01-02T08:45:00.000Z,6.26283,
Stage,2015-01-02T08:45:00.000Z,0.31909,TN
Turbidity,2015-01-02T08:45:00.000Z,0.25567,
fDOM,2015-01-02T09:00:00.000Z,6.24747,
Stage,2015-01-02T09:00:00.000Z,0.31901,TN
Turbidity,2015-01-02T09:00:00.000Z,0.21375,
fDOM,2015-01-02T09:15:00.000Z,6.23825,
Stage,2015-01-02T09:15:00.000Z,0.31892,TN
Turbidity,2015-01-02T09:15:00.000Z,0.0461,
fDOM,2015-01-02T09:30:00.000Z,6.22289,
Stage,2015-01-02T09:30:00.000Z,0.31884,TN
Turbidity,2015-01-02T09:30:00.000Z,0.08802,
fDOM,2015-01-02T09:45:00.000Z,6.23825,
Stage,2015-01-02T09:45:00.000Z,0.31875,TN
Turbidity,2015-01-02T09:45:00.000Z,0.12993,
fDOM,2015-01-02T10:00:00.000Z,6.27205,
Stage,2015-01-02T10:00:00.000Z,0.31867,TN
Turbidity,2015-01-02T10:00:00.000Z,0.21375,
fDOM,2015-01-02T10:15:00.000Z,6.23211,
Stage,2015-01-02T10:15:00.000Z,0.31858,TN
Turbidity,2015-01-02T10:15:00.000Z,-0.03772,
fDOM,2015-01-02T10:30:00.000Z,6.2444,
Stage,2015-01-02T10:30:00.000Z,0.3185,TN
Turbidity,2015-01-02T10:30:00.000Z,-0.12154,
fDOM,2015-01-02T10:45:00.000Z,6.24133,
Stage,2015-01-02T10:45:00.000Z,0.31842,TN
Turbidity,2015-01-02T10:45:00.000Z,0.0461,
fDOM,2015-01-02T11:00:00.000Z,6.27512,
Stage,2015-01-02T11:00:00.000Z,0.31833,TN
Turbidity,2015-01-02T11:00:00.000Z,0.08802,
fDOM,2015-01-02T11:15:00.000Z,6.27205,
Stage,2015-01-02T11:15:00.000Z,0.31825,TN
Turbidity,2015-01-02T11:15:00.000Z,-0.12154,
fDOM,2015-01-02T11:30:00.000Z,6.27819,
Stage,2015-01-02T11:30:00.000Z,0.31816,TN
Turbidity,2015-01-02T11:30:00.000Z,-0.12154,
fDOM,2015-01-02T11:45:00.000Z,6.2659,
Stage,2015-01-02T11:45:00.000Z,0.31808,TN
Turbidity,2015-01-02T11:45:00.000Z,0.21375,
fDOM,2015-01-02T12:00:00.000Z,6.26283,
Stage,2015-01-02T12:00:00.000Z,0.31799,TN
Turbidity,2015-01-02T12:00:00.000Z,0.21375,
fDOM,2015-01-02T12:15:00.000Z,6.30584,
Stage,2015-01-02T12:15:00.000Z,0.31791,TN
Turbidity,2015-01-02T12:15:00.000Z,0.0042,
fDOM,2015-01-02T12:30:00.000Z,6.28741,
Stage,2015-01-02T12:30:00.000Z,0.31782,TN
Turbidity,2015-01-02T12:30:00.000Z,-0.20537,
fDOM,2015-01-02T12:45:00.000Z,6.27205,
Stage,2015-01-02T12:45:00.000Z,0.31774,TN
Turbidity,2015-01-02T12:45:00.000Z,-0.03772,
fDOM,2015-01-02T13:00:00.000Z,6.29662,
Stage,2015-01-02T13:00:00.000Z,0.31765,TN
Turbidity,2015-01-02T13:00:00.000Z,0.17184,
fDOM,2015-01-02T13:15:00.000Z,6.27512,
Stage,2015-01-02T13:15:00.000Z,0.31757,TN
Turbidity,2015-01-02T13:15:00.000Z,-0.16345,
fDOM,2015-01-02T13:30:00.000Z,6.25976,
Stage,2015-01-02T13:30:00.000Z,0.31748,TN
Turbidity,2015-01-02T13:30:00.000Z,-0.03772,
fDOM,2015-01-02T13:45:00.000Z,6.23518,
Stage,2015-01-02T13:45:00.000Z,0.3174,TN
Turbidity,2015-01-02T13:45:00.000Z,0.29758,
fDOM,2015-01-02T14:00:00.000Z,6.29969,
Stage,2015-01-02T14:00:00.000Z,0.31731,TN
Turbidity,2015-01-02T14:00:00.000Z,0.29758,
fDOM,2015-01-02T14:15:00.000Z,6.26898,
Stage,2015-01-02T14:15:00.000Z,0.31723,TN
Turbidity,2015-01-02T14:15:00.000Z,0.0461,
fDOM,2015-01-02T14:30:00.000Z,6.28741,
Stage,2015-01-02T14:30:00.000Z,0.31714,TN
Turbidity,2015-01-02T14:30:00.000Z,0.08802,
fDOM,2015-01-02T14:45:00.000Z,6.31506,
Stage,2015-01-02T14:45:00.000Z,0.31706,TN
Turbidity,2015-01-02T14:45:00.000Z,0.21375,
fDOM,2015-01-02T15:00:00.000Z,6.25669,
Stage,2015-01-02T15:00:00.000Z,0.31699,TN
Turbidity,2015-01-02T15:00:00.000Z,0.25567,
fDOM,2015-01-02T15:15:00.000Z,6.29662,
Stage,2015-01-02T15:15:00.000Z,0.31695,TN
Turbidity,2015-01-02T15:15:00.000Z,0.0042,
fDOM,2015-01-02T15:30:00.000Z,6.27819,
Stage,2015-01-02T15:30:00.000Z,0.3169,TN
Turbidity,2015-01-02T15:30:00.000Z,0.25567,
fDOM,2015-01-02T15:45:00.000Z,6.29048,
Stage,2015-01-02T15:45:00.000Z,0.31686,TN
Turbidity,2015-01-02T15:45:00.000Z,0.17184,
fDOM,2015-01-02T16:00:00.000Z,6.26898,
Stage,2015-01-02T16:00:00.000Z,0.31682,TN
Turbidity,2015-01-02T16:00:00.000Z,0.0461,
fDOM,2015-01-02T16:15:00.000Z,6.22289,
Stage,2015-01-02T16:15:00.000Z,0.31678,TN
Turbidity,2015-01-02T16:15:00.000Z,-0.20537,
