series,timestamp,value,label
Stage,2018-02-27T04:15:00.000Z,0.29563,
Turbidity,2018-02-27T04:15:00.000Z,883.6089,
fDOM,2018-02-27T04:30:00.000Z,27.18205,
Stage,2018-02-27T04:30:00.000Z,0.29559,
Turbidity,2018-02-27T04:30:00.000Z,883.5265,
fDOM,2018-02-27T04:45:00.000Z,27.20305,
Stage,2018-02-27T04:45:00.000Z,0.29554,
Turbidity,2018-02-27T04:45:00.000Z,883.5282,
fDOM,2018-02-27T05:00:00.000Z,27.17636,
Stage,2018-02-27T05:00:00.000Z,0.2955,
Turbidity,2018-02-27T05:00:00.000Z,883.1172,
fDOM,2018-02-27T05:15:00.000Z,27.12133,
Stage,2018-02-27T05:15:00.000Z,0.29541,
Turbidity,2018-02-27T05:15:00.000Z,882.3879,
fDOM,2018-02-27T05:30:00.000Z,27.06864,
Stage,2018-02-27T05:30:00.000Z,0.29525,
Turbidity,2018-02-27T05:30:00.000Z,883.492,
fDOM,2018-02-27T05:45:00.000Z,27.08774,
Stage,2018-02-27T05:45:00.000Z,0.29508,
Turbidity,2018-02-27T05:45:00.000Z,884.812,
fDOM,2018-02-27T06:00:00.000Z,27.06101,
Stage,2018-02-27T06:00:00.000Z,0.29491,
Turbidity,2018-02-27T06:00:00.000Z,884.9771,
fDOM,2018-02-27T06:15:00.000Z,26.99987,
Stage,2018-02-27T06:15:00.000Z,0.29475,
Turbidity,2018-02-27T06:15:00.000Z,885.3878,
fDOM,2018-02-27T06:30:00.000Z,26.98815,
Stage,2018-02-27T06:30:00.000Z,0.29458,
Turbidity,2018-02-27T06:30:00.000Z,900.3584,
fDOM,2018-02-27T06:45:00.000Z,26.97319,
Stage,2018-02-27T06:45:00.000Z,0.29441,
Turbidity,2018-02-27T06:45:00.000Z,899.7078,
fDOM,2018-02-27T07:00:00.000Z,27.00374,
Stage,2018-02-27T07:00:00.000Z,0.29424,
Turbidity,2018-02-27T07:00:00.000Z,899.5418,
fDOM,2018-02-27T07:15:00.000Z,26.9541,
Stage,2018-02-27T07:15:00.000Z,0.29408,
Turbidity,2018-02-27T07:15:00.000Z,899.7078,
fDOM,2018-02-27T07:30:00.000Z,26.95792,
Stage,2018-02-27T07:30:00.000Z,0.29391,
Turbidity,2018-02-27T07:30:00.000Z,899.376,
fDOM,2018-02-27T07:45:00.000Z,26.94532,
Stage,2018-02-27T07:45:00.000Z,0.29374,
Turbidity,2018-02-27T07:45:00.000Z,899.6577,
fDOM,2018-02-27T08:00:00.000Z,26.9159,
Stage,2018-02-27T08:00:00.000Z,0.29357,
Turbidity,2018-02-27T08:00:00.000Z,899.7072,
fDOM,2018-02-27T08:15:00.000Z,26.86246,
Stage,2018-02-27T08:15:00.000Z,0.29341,
Turbidity,2018-02-27T08:15:00.000Z,899.3759,
fDOM,2018-02-27T08:30:00.000Z,26.92356,
Stage,2018-02-27T08:30:00.000Z,0.29324,
Turbidity,2018-02-27T08:30:00.000Z,899.0439,
fDOM,2018-02-27T08:45:00.000Z,26.88537,
Stage,2018-02-27T08:45:00.000Z,0.29307,
Turbidity,2018-02-27T08:45:00.000Z,898.7121,
fDOM,2018-02-27T09:00:00.000Z,26.87392,
Stage,2018-02-27T09:00:00.000Z,0.29291,
Turbidity,2018-02-27T09:00:00.000Z,899.21,
fDOM,2018-02-27T09:15:00.000Z,26.83574,
Stage,2018-02-27T09:15:00.000Z,0.29274,
Turbidity,2018-02-27T09:15:00.000Z,899.21,
fDOM,2018-02-27T09:30:00.000Z,26.82428,
Stage,2018-02-27T09:30:00.000Z,0.29257,
Turbidity,2018-02-27T09:30:00.000Z,899.7078,
fDOM,2018-02-27T09:45:00.000Z,26.84337,
Stage,2018-02-27T09:45:00.000Z,0.2924,
Turbidity,2018-02-27T09:45:00.000Z,899.7078,
fDOM,2018-02-27T10:00:00.000Z,26.78992,
Stage,2018-02-27T10:00:00.000Z,0.29224,
Turbidity,2018-02-27T10:00:00.000Z,899.7078,
fDOM,2018-02-27T10:15:00.000Z,26.78228,
Stage,2018-02-27T10:15:00.000Z,0.29207,
Turbidity,2018-02-27T10:15:00.000Z,900.8702,
fDOM,2018-02-27T10:30:00.000Z,26.7707,
Stage,2018-02-27T10:30:00.000Z,0.2919,
Turbidity,2018-02-27T10:30:00.000Z,899.7025,
fDOM,2018-02-27T10:45:00.000Z,26.72119,
Stage,2018-02-27T10:45:00.000Z,0.29174,
Turbidity,2018-02-27T10:45:00.000Z,899.9568,
fDOM,2018-02-27T11:00:00.000Z,26.70591,
Stage,2018-02-27T11:00:00.000Z,0.29157,
Turbidity,2018-02-27T11:00:00.000Z,898.9611,
fDOM,2018-02-27T11:15:00.000Z,26.70951,
Stage,2018-02-27T11:15:00.000Z,0.29149,
Turbidity,2018-02-27T11:15:00.000Z,898.8683,
fDOM,2018-02-27T11:30:00.000Z,27.30909,
Stage,2018-02-27T11:30:00.000Z,0.2916,
Turbidity,2018-02-27T11:30:00.000Z,819.6058,
fDOM,2018-02-27T11:45:00.000Z,4.31105,
Stage,2018-02-27T11:45:00.000Z,0.2917,
Turbidity,2018-02-27T11:45:00.000Z,17.85273,
fDOM,2018-02-27T12:00:00.000Z,5.58198,
Stage,2018-02-27T12:00:00.000Z,0.29181,
Turbidity,2018-02-27T12:00:00.000Z,23.35658,
fDOM,2018-02-27T12:15:00.000Z,5.87143,
Stage,2018-02-27T12:15:00.000Z,0.29192,
Turbidity,2018-02-27T12:15:00.000Z,26.07529,
fDOM,2018-02-27T12:30:00.000Z,6.08136,
Stage,2018-02-27T12:30:00.000Z,0.29202,
Turbidity,2018-02-27T12:30:00.000Z,27.89563,
fDOM,2018-02-27T12:45:00.000Z,6.12716,
Stage,2018-02-27T12:45:00.000Z,0.29213,
Turbidity,2018-02-27T12:45:00.000Z,29.72043,
fDOM,2018-02-27T13:00:00.000Z,6.21495,
Stage,2018-02-27T13:00:00.000Z,0.29223,
Turbidity,2018-02-27T13:00:00.000Z,31.82453,
fDOM,2018-02-27T13:15:00.000Z,6.4058,
Stage,2018-02-27T13:15:00.000Z,0.29234,
Turbidity,2018-02-27T13:15:00.000Z,33.38329,
fDOM,2018-02-27T13:30:00.000Z,6.48977,
Stage,2018-02-27T13:30:00.000Z,0.29245,
Turbidity,2018-02-27T13:30:00.000Z,35.12936,
fDOM,2018-02-27T13:45:00.000Z,6.58901,
Stage,2018-02-27T13:45:00.000Z,0.29255,
Turbidity,2018-02-27T13:45:00.000Z,36.142,
fDOM,2018-02-27T14:00:00.000Z,6.66153,
Stage,2018-02-27T14:00:00.000Z,0.29266,
Turbidity,2018-02-27T14:00:00.000Z,37.84823,
fDOM,2018-02-27T14:15:00.000Z,6.78367,
Stage,2018-02-27T14:15:00.000Z,0.29276,
Turbidity,2018-02-27T14:15:00.000Z,38.91065,
fDOM,2018-02-27T14:30:00.000Z,6.84093,
Stage,2018-02-27T14:30:00.000Z,0.29287,
Turbidity,2018-02-27T14:30:00.000Z,40.623,
fDOM,2018-02-27T14:45:00.000Z,6.90582,
Stage,2018-02-27T14:45:00.000Z,0.29298,
Turbidity,2018-02-27T14:45:00.000Z,41.68922,
fDOM,2018-02-27T15:00:00.000Z,6.91727,
Stage,2018-02-27T15:00:00.000Z,0.29308,
Turbidity,2018-02-27T15:00:00.000Z,42.94295,
fDOM,2018-02-27T15:15:00.000Z,7.01269,
Stage,2018-02-27T15:15:00.000Z,0.29319,
Turbidity,2018-02-27T15:15:00.000Z,44.29161,
fDOM,2018-02-27T15:30:00.000Z,7.10807,
Stage,2018-02-27T15:30:00.000Z,0.29329,
Turbidity,2018-02-27T15:30:00.000Z,44.47739,
fDOM,2018-02-27T15:45:00.000Z,7.16537,
Stage,2018-02-27T15:45:00.000Z,0.2934,
Turbidity,2018-02-27T15:45:00.000Z,45.40941,
fDOM,2018-02-27T16:00:00.000Z,7.25316,
Stage,2018-02-27T16:00:00.000Z,0.29351,
Turbidity,2018-02-27T16:00:00.000Z,46.71579,
fDOM,2018-02-27T16:15:00.000Z,7.30267,
Stage,2018-02-27T16:15:00.000Z,0.29361,
Turbidity,2018-02-27T16:15:00.000Z,37.06307,
fDOM,2018-02-27T16:30:00.000Z,7.39057,
Stage,2018-02-27T16:30:00.000Z,0.29372,
Turbidity,2018-02-27T16:30:00.000Z,38.58723,
fDOM,2018-02-27T16:45:00.000Z,7.47454,
Stage,2018-02-27T16:45:00.000Z,0.29382,
Turbidity,2018-02-27T16:45:00.000Z,35.08337,
fDOM,2018-02-27T17:00:00.000Z,7.50126,
Stage,2018-02-27T17:00:00.000Z,0.29393,
Turbidity,2018-02-27T17:00:00.000Z,35.45147,
fDOM,2018-02-27T17:15:00.000Z,7.56996,
Stage,2018-02-27T17:15:00.000Z,0.294,
Turbidity,2018-02-27T17:15:00.000Z,36.37243,
fDOM,2018-02-27T17:30:00.000Z,7.61577,
Stage,2018-02-27T17:30:00.000Z,0.294,
Turbidity,2018-02-27T17:30:00.000Z,37.06376,
fDOM,2018-02-27T17:45:00.000Z,7.68829,
Stage,2018-02-27T17:45:00.000Z,0.294,
Turbidity,2018-02-27T17:45:00.000Z,37.98664,
fDOM,2018-02-27T18:00:00.000Z,7.71119,
Stage,2018-02-27T18:00:00.000Z,0.294,
Turbidity,2018-02-27T18:00:00.000Z,38.86443,
fDOM,2018-02-27T18:15:00.000Z,7.74936,
Stage,2018-02-27T18:15:00.000Z,0.294,
Turbidity,2018-02-27T18:15:00.000Z,39.1419,
fDOM,2018-02-27T18:30:00.000Z,7.79516,
Stage,2018-02-27T18:30:00.000Z,0.294,
Turbidity,2018-02-27T18:30:00.000Z,39.83572,
fDOM,2018-02-27T18:45:00.000Z,7.82952,
Stage,2018-02-27T18:45:00.000Z,0.294,
Turbidity,2018-02-27T18:45:00.000Z,40.66929,
fDOM,2018-02-27T19:00:00.000Z,7.88295,
Stage,2018-02-27T19:00:00.000Z,0.294,
Turbidity,2018-02-27T19:00:00.000Z,40.76191,
fDOM,2018-02-27T19:15:00.000Z,7.91731,
Stage,2018-02-27T19:15:00.000Z,0.294,
Turbidity,2018-02-27T19:15:00.000Z,41.68921,
fDOM,2018-02-27T19:30:00.000Z,7.97074,
Stage,2018-02-27T19:30:00.000Z,0.294,
Turbidity,2018-02-27T19:30:00.000Z,41.92131,
fDOM,2018-02-27T19:45:00.000Z,8.0051,
Stage,2018-02-27T19:45:00.000Z,0.294,
Turbidity,2018-02-27T19:45:00.000Z,42.6176,
fDOM,2018-02-27T20:00:00.000Z,8.03945,
Stage,2018-02-27T20:00:00.000Z,0.294,
Turbidity,2018-02-27T20:00:00.000Z,43.5471,
fDOM,2018-02-27T20:15:00.000Z,8.09289,
Stage,2018-02-27T20:15:00.000Z,0.294,
Turbidity,2018-02-27T20:15:00.000Z,44.33812,
fDOM,2018-02-27T20:30:00.000Z,8.09289,
Stage,2018-02-27T20:30:00.000Z,0.294,
Turbidity,2018-02-27T20:30:00.000Z,44.43118,
fDOM,2018-02-27T20:45:00.000Z,8.18068,
Stage,2018-02-27T20:45:00.000Z,0.294,
Turbidity,2018-02-27T20:45:00.000Z,43.73322,
fDOM,2018-02-27T21:00:00.000Z,8.21884,
Stage,2018-02-27T21:00:00.000Z,0.294,
Turbidity,2018-02-27T21:00:00.000Z,38.91063,
fDOM,2018-02-27T21:15:00.000Z,8.21503,
Stage,2018-02-27T21:15:00.000Z,0.294,
Turbidity,2018-02-27T21:15:00.000Z,39.83572,
fDOM,2018-02-27T21:30:00.000Z,8.26083,
Stage,2018-02-27T21:30:00.000Z,0.294,
Turbidity,2018-02-27T21:30:00.000Z,39.88203,
fDOM,2018-02-27T21:45:00.000Z,8.30282,
Stage,2018-02-27T21:45:00.000Z,0.294,
Turbidity,2018-02-27T21:45:00.000Z,40.7156,
fDOM,2018-02-27T22:00:00.000Z,8.34862,
Stage,2018-02-27T22:00:00.000Z,0.294,
Turbidity,2018-02-27T22:00:00.000Z,40.76191,
fDOM,2018-02-27T22:15:00.000Z,8.34862,
Stage,2018-02-27T22:15:00.000Z,0.294,
Turbidity,2018-02-27T22:15:00.000Z,41.36465,
fDOM,2018-02-27T22:30:00.000Z,8.37916,
Stage,2018-02-27T22:30:00.000Z,0.294,
Turbidity,2018-02-27T22:30:00.000Z,41.68921,
fDOM,2018-02-27T22:45:00.000Z,8.41351,
Stage,2018-02-27T22:45:00.000Z,0.294,
Turbidity,2018-02-27T22:45:00.000Z,42.19982,
fDOM,2018-02-27T23:00:00.000Z,8.41351,
Stage,2018-02-27T23:00:00.000Z,0.294,
Turbidity,2018-02-27T23:00:00.000Z,42.6176,
fDOM,2018-02-27T23:15:00.000Z,8.43259,
Stage,2018-02-27T23:15:00.000Z,0.29399,
Turbidity,2018-02-27T23:15:00.000Z,42.8035,
fDOM,2018-02-27T23:30:00.000Z,8.45931,
Stage,2018-02-27T23:30:00.000Z,0.29395,
Turbidity,2018-02-27T23:30:00.000Z,43.5471,
fDOM,2018-02-27T23:45:00.000Z,8.50893,
Stage,2018-02-27T23:45:00.000Z,0.29391,
Turbidity,2018-02-27T23:45:00.000Z,43.59364,
fDOM,2018-02-28T00:00:00.000Z,8.5013,
Stage,2018-02-28T00:00:00.000Z,0.29387,
Turbidity,2018-02-28T00:00:00.000Z,44.19852,
fDOM,2018-02-28T00:15:00.000Z,8.53565,
Stage,2018-02-28T00:15:00.000Z,0.29383,
Turbidity,2018-02-28T00:15:00.000Z,44.47771,
fDOM,2018-02-28T00:30:00.000Z,8.57764,
Stage,2018-02-28T00:30:00.000Z,0.2938,
Turbidity,2018-02-28T00:30:00.000Z,44.71063,
fDOM,2018-02-28T00:45:00.000Z,8.59672,
Stage,2018-02-28T00:45:00.000Z,0.29376,
Turbidity,2018-02-28T00:45:00.000Z,44.99014,
fDOM,2018-02-28T01:00:00.000Z,8.59672,
Stage,2018-02-28T01:00:00.000Z,0.29372,
Turbidity,2018-02-28T01:00:00.000Z,45.40941,
fDOM,2018-02-28T01:15:00.000Z,8.60054,
Stage,2018-02-28T01:15:00.000Z,0.29368,
Turbidity,2018-02-28T01:15:00.000Z,45.50269,
fDOM,2018-02-28T01:30:00.000Z,8.65016,
Stage,2018-02-28T01:30:00.000Z,0.29364,
Turbidity,2018-02-28T01:30:00.000Z,46.06238,
fDOM,2018-02-28T01:45:00.000Z,8.63871,
Stage,2018-02-28T01:45:00.000Z,0.29361,
Turbidity,2018-02-28T01:45:00.000Z,46.34222,
fDOM,2018-02-28T02:00:00.000Z,8.66543,
Stage,2018-02-28T02:00:00.000Z,0.29357,
Turbidity,2018-02-28T02:00:00.000Z,46.34222,
fDOM,2018-02-28T02:15:00.000Z,8.68451,
Stage,2018-02-28T02:15:00.000Z,0.29353,
Turbidity,2018-02-28T02:15:00.000Z,46.76249,
fDOM,2018-02-28T02:30:00.000Z,8.7036,
Stage,2018-02-28T02:30:00.000Z,0.29349,
Turbidity,2018-02-28T02:30:00.000Z,47.13605,
fDOM,2018-02-28T02:45:00.000Z,8.74558,
Stage,2018-02-28T02:45:00.000Z,0.29345,
Turbidity,2018-02-28T02:45:00.000Z,47.27614,
fDOM,2018-02-28T03:00:00.000Z,8.72268,
Stage,2018-02-28T03:00:00.000Z,0.29341,
Turbidity,2018-02-28T03:00:00.000Z,47.27614,
fDOM,2018-02-28T03:15:00.000Z,8.76467,
Stage,2018-02-28T03:15:00.000Z,0.29338,
Turbidity,2018-02-28T03:15:00.000Z,47.55664,
fDOM,2018-02-28T03:30:00.000Z,8.75322,
Stage,2018-02-28T03:30:00.000Z,0.29334,
Turbidity,2018-02-28T03:30:00.000Z,48.0709,
fDOM,2018-02-28T03:45:00.000Z,8.72268,
Stage,2018-02-28T03:45:00.000Z,0.2933,
Turbidity,2018-02-28T03:45:00.000Z,48.21115,
fDOM,2018-02-28T04:00:00.000Z,8.7494,
Stage,2018-02-28T04:00:00.000Z,0.29326,
Turbidity,2018-02-28T04:00:00.000Z,48.30477,
fDOM,2018-02-28T04:15:00.000Z,8.77994,
Stage,2018-02-28T04:15:00.000Z,0.29322,
Turbidity,2018-02-28T04:15:00.000Z,48.91324,
fDOM,2018-02-28T04:30:00.000Z,8.77994,
Stage,2018-02-28T04:30:00.000Z,0.29319,
Turbidity,2018-02-28T04:30:00.000Z,49.14727,
fDOM,2018-02-28T04:45:00.000Z,8.78757,
Stage,2018-02-28T04:45:00.000Z,0.29315,
Turbidity,2018-02-28T04:45:00.000Z,49.38158,
fDOM,2018-02-28T05:00:00.000Z,8.7952,
Stage,2018-02-28T05:00:00.000Z,0.29311,
Turbidity,2018-02-28T05:00:00.000Z,49.89705,
fDOM,2018-02-28T05:15:00.000Z,8.82192,
Stage,2018-02-28T05:15:00.000Z,0.2931,
Turbidity,2018-02-28T05:15:00.000Z,50.13141,
fDOM,2018-02-28T05:30:00.000Z,8.82956,
Stage,2018-02-28T05:30:00.000Z,0.29313,
