timestamp_of_peak,value_of_peak,label_of_peak,idx_of_peak
2456197.5208333335,36.14231,NPP,14882
2456199.854166667,30.92025,NPP,15106
2456201.8645833335,40.95841,NPP,15299
2456204.2395833335,38.12264,NPP,15527
2456205.34375,45.87574,NPP,15633
2456207.0833333335,40.86995,NPP,15800
2456211.2916666665,40.73629,NPP,16204
2456215.0104166665,28.63897,NPP,16561
2456216.3229166665,36.09556,NPP,16687
2456220.427083333,60.86595,NPP,17081
2456244.979166667,43.48436,NPP,19071
2456246.5729166665,25.02316,PP,19224
2456255.6458333335,23.4481,NPP,20095
2456264.8125,32.89088,NPP,20975
2456266.78125,52.75861,NPP,21164
2456283.3645833335,25.64611,NPP,21975
2456307.1979166665,20.54945,NPP,24263
2456323.96875,47.22046,NPP,25873
2456332.90625,18.05236,PP,26731
2456364.4375,42.03485,NPP,29758
2456384.25,21.8914,NPP,31660
2456392.1145833335,26.5422,NPP,32415
2456396.6875,15.86544,NPP,32854
2456398.229166667,25.33019,NPP,33002
2456399.5208333335,28.8562,NPP,33126
2456400.2395833335,27.59201,NPP,33195
2456401.8958333335,24.40629,NPP,33354
2456407.2604166665,25.72375,NPP,33869
2456409.3333333335,21.67294,NPP,34068
2456428.25,19.84378,NPP,35884
2456432.9375,21.91457,NPP,36334
2456433.7916666665,39.60506,NPP,36416
2456434.625,55.77899,NPP,36496
2456435.65625,38.3595,NPP,36595
2456436.7916666665,39.14406,NPP,36704
2456437.927083333,44.80936,NPP,36813
2456442.0,27.4984,NPP,37204
2456445.5416666665,26.86862,NPP,37544
2456446.1875,30.40071,NPP,37606
2456451.677083333,34.94084,NPP,38133
2456455.0729166665,39.46447,NPP,38459
2456456.3645833335,23.63361,PP,38583
2456458.354166667,59.45106,PP,38774
2456458.96875,20.0876,PP,38833
2456459.5416666665,17.0822,PP,38888
2456467.4895833335,34.60252,NPP,39651
2456469.25,49.50488,NPP,39820
2456471.9375,42.43776,NPP,40078
2456475.5416666665,38.07503,NPP,40424
2456475.6979166665,37.84746,NPP,40439
2456478.2604166665,23.94326,NPP,40685
2456482.4166666665,32.82499,NPP,41084
2456484.854166667,22.31694,NPP,41318
2456491.375,55.00362,NPP,41944
2456494.15625,28.43588,NPP,42211
2456496.7916666665,54.36464,NPP,42464
2456497.802083333,33.61373,NPP,42561
2456502.6145833335,45.78633,NPP,43023
2456507.8229166665,35.6668,NPP,43523
2456513.7395833335,36.95027,NPP,44091
2456521.4479166665,18.14481,NPP,44831
2456537.8125,30.94649,NPP,46402
2456538.4583333335,25.58418,NPP,46464
2456540.4375,19.9932,NPP,46654
2456543.7916666665,20.59619,NPP,46976
2456546.0,19.0414,NPP,47188
2456548.2604166665,40.84259,NPP,47405
2456548.6875,78.30156,NPP,47446
2456548.9583333335,76.5814,NPP,47472
2456557.6875,54.19212,NPP,48310
2456573.28125,51.97572,NPP,49807
2456580.1875,20.50817,NPP,50470
2456582.7395833335,22.04462,NPP,50715
2456583.6354166665,41.86626,NPP,50801
2456588.1458333335,23.98854,NPP,51234
2456597.7916666665,63.08715,NPP,52160
2456604.0625,33.74452,NPP,52762
2456607.4479166665,25.79746,NPP,53087
2456614.8854166665,45.70888,NPP,53801
2456619.59375,19.82598,NPP,54253
2456624.0729166665,41.62331,NPP,54683
2456632.8645833335,29.8337,NPP,55527
2456648.9479166665,40.64895,NPP,57071
2456664.1458333335,26.75483,NPP,58530
2456669.604166667,34.67314,NPP,59054
2456672.5104166665,25.85335,NPP,59333
2456710.34375,23.17438,NPP,62965
2456747.1875,25.67348,NPP,66502
2456753.052083333,18.9754,NPP,67065
2456756.4166666665,25.8226,NPP,67388
2456758.3645833335,22.70466,NPP,67575
2456762.2708333335,20.02121,NPP,67950
2456763.375,38.96714,NPP,68056
2456771.052083333,19.00256,NPP,68793
2456771.2083333335,24.82442,NPP,68808
2456778.854166667,31.95935,NPP,69542
2456779.3229166665,30.64953,NPP,69587
2456782.3645833335,31.72264,NPP,69879
2456787.854166667,23.50223,NPP,70406
2456794.75,50.84126,NPP,71068
2456801.1354166665,20.77202,NPP,71681
2456802.052083333,37.27282,NPP,71769
2456805.552083333,37.8938,NPP,72105
2456821.6354166665,36.49056,NPP,73649
2456822.1875,42.09013,NPP,73702
2456826.7604166665,27.85499,NPP,74141
2456834.4583333335,29.97147,NPP,74880
2456842.40625,68.32233,NPP,75643
2456847.5625,19.3493,NPP,76138
2456852.5104166665,23.81415,NPP,76613
2456853.3645833335,21.34018,NPP,76695
2456854.7708333335,31.92552,NPP,76830
2456862.21875,48.55999,NPP,77545
2456866.4166666665,50.59562,NPP,77948
2456867.0833333335,65.39351,NPP,78012
2456868.177083333,27.93043,NPP,78117
2456883.2395833335,53.0556,NPP,79563
2456887.677083333,23.42626,NPP,79989
2456892.2708333335,23.84251,NPP,80430
2456903.4895833335,25.06712,NPP,81507
2456912.052083333,18.25699,NPP,82329
2456914.427083333,16.69592,NPP,82557
2456922.8229166665,21.45245,NPP,83363
2456935.4375,26.38272,NPP,84574
2456937.9479166665,25.22247,NPP,84815
2456938.84375,37.20008,NPP,84901
2456947.21875,29.15546,NPP,85705
2456947.875,24.32728,NPP,85768
2456949.09375,22.46678,NPP,85885
2456952.7708333335,18.84984,NPP,86238
2456954.1145833335,28.08332,NPP,86367
2456956.65625,20.87388,NPP,86611
2456968.5625,16.44667,NPP,87754
2456986.03125,23.07896,NPP,89431
2457009.4166666665,13.15528,NPP,91676
2457016.9895833335,16.84036,NPP,92403
2457108.3958333335,9.35182,NPP,101178
2457116.8854166665,9.70506,NPP,101993
2457125.3125,10.69953,NPP,102802
2457126.28125,14.68767,NPP,102895
2457127.302083333,13.12513,NPP,102993
2457132.2395833335,13.43906,NPP,103467
2457133.90625,14.50974,NPP,103627
2457134.96875,16.08442,NPP,103729
2457135.5729166665,14.61525,NPP,103787
2457154.8125,14.53352,NPP,105634
2457173.677083333,35.07319,NPP,107445
2457174.8229166665,42.69564,NPP,107555
2457176.2708333335,23.42636,NPP,107694
2457179.46875,38.02043,NPP,108001
2457183.5,38.14622,NPP,108219
2457186.552083333,42.18354,NPP,108512
2457218.71875,30.59776,NPP,109949
2457222.3854166665,27.8635,NPP,110301
2457222.9375,28.41499,NPP,110354
2457223.5208333335,60.71834,NPP,110410
2457225.2083333335,28.41883,NPP,110572
2457228.1145833335,21.72863,NPP,110851
2457231.625,21.42253,NPP,111188
2457260.0625,39.90963,NPP,112671
2457279.5625,53.20117,NPP,114543
2457279.854166667,48.2138,NPP,114571
2457285.6145833335,22.76586,NPP,115124
2457295.7395833335,51.30261,NPP,116096
2457296.03125,60.02406,NPP,116124
2457304.9895833335,31.45563,NPP,116984
2457309.3854166665,24.65815,NPP,117406
2457310.104166667,26.1717,NPP,117475
2457311.8125,24.20711,NPP,117639
2457314.177083333,23.87501,NPP,117866
2457315.4583333335,35.28241,NPP,117957
2457317.8333333335,33.80073,NPP,118185
2457320.7604166665,32.22733,NPP,118466
2457321.1145833335,33.13928,NPP,118500
2457324.7395833335,76.82376,NPP,118848
2457339.5,42.72216,NPP,120265
2457340.5833333335,45.16289,NPP,120369
2457346.6145833335,49.10016,NPP,120948
2457354.625,22.96943,NPP,121717
2457359.4583333335,54.64915,NPP,122181
2457371.90625,33.51974,NPP,123376
2457374.5625,29.06089,NPP,123631
2457379.229166667,54.8684,NPP,124079
2457380.6979166665,55.51973,NPP,124220
2457384.1458333335,38.67571,NPP,124551
2457398.40625,54.39163,NPP,125920
2457422.1979166665,27.7315,NPP,128204
2457435.4166666665,43.55623,NPP,129473
2457443.677083333,56.71264,NPP,130266
2457444.25,41.75183,NPP,130321
2457458.3854166665,44.71215,NPP,131678
2457460.25,29.10778,NPP,131857
2457461.1979166665,28.51925,NPP,131948
2457464.5729166665,37.77722,NPP,132272
2457465.1354166665,32.65279,NPP,132326
2457473.21875,21.41339,NPP,133102
2457474.1979166665,21.06153,NPP,133196
2457476.5104166665,32.23025,NPP,133418
2457480.1145833335,52.5325,NPP,133764
2457486.3854166665,39.42343,NPP,134366
2457490.875,39.12701,NPP,134797
2457497.6666666665,35.78516,NPP,135449
2457506.125,24.58237,NPP,136261
2457511.2083333335,41.7257,NPP,136749
2457517.052083333,40.70514,NPP,137310
2457522.2395833335,35.46537,NPP,137808
2457523.6458333335,42.61082,NPP,137943
2457528.3958333335,22.26099,NPP,138399
2457539.229166667,23.97715,NPP,139439
2457545.375,88.45388,NPP,140029
2457552.802083333,30.0012,NPP,140742
2457553.375,32.99588,NPP,140797
2457562.0416666665,32.3537,NPP,141629
2457568.4583333335,85.23667,NPP,142245
2457571.3854166665,41.64927,NPP,142526
2457577.2083333335,24.06707,NPP,143085
2457579.1354166665,40.27126,NPP,143270
2457579.53125,35.5407,NPP,143308
2457584.2604166665,45.04426,NPP,143762
2457588.15625,27.1683,NPP,144136
2457588.3958333335,27.93236,NPP,144159
2457592.552083333,58.61433,NPP,144558
2457593.229166667,80.36391,NPP,144623
2457602.1666666665,66.04759,NPP,145481
2457613.2395833335,23.71225,NPP,146544
2457614.4583333335,36.73793,NPP,146661
2457617.625,96.3222,NPP,146965
2457622.625,77.56676,NPP,147445
2457631.7708333335,33.24459,NPP,148323
2457632.552083333,31.40159,NPP,148398
2457640.3125,21.16767,NPP,149143
2457642.875,52.19569,NPP,149389
2457646.0208333335,26.81262,NPP,149691
2457649.7395833335,25.04041,NPP,150048
2457654.9895833335,48.74447,NPP,150552
2457658.7083333335,23.48414,NPP,150909
2457665.1458333335,24.19812,NPP,151527
2457675.28125,23.86175,NPP,152500
2457678.4895833335,32.3743,NPP,152808
2457680.59375,29.61996,NPP,153010
2457682.302083333,34.24226,NPP,153174
2457683.3645833335,112.3389,NPP,153276
2457684.28125,94.29558,NPP,153364
2457690.125,51.87113,NPP,153925
2457691.052083333,65.86558,NPP,154014
2457696.0833333335,65.08818,NPP,154497
2457703.9583333335,29.95256,NPP,155253
2457708.4375,30.10347,NPP,155683
2457709.09375,34.55597,NPP,155746
2457711.0,26.13324,PP,155929
2457713.03125,27.91944,NPP,156124
2457722.3645833335,48.27322,NPP,157020
2457723.8229166665,58.47282,NPP,157160
2457741.104166667,37.00657,NPP,158819
2457749.979166667,24.45936,NPP,159671
2457766.59375,32.36182,NPP,161266
2457780.0729166665,22.60675,NPP,162560
2457810.2916666665,37.08138,NPP,165461
2457810.5416666665,48.60884,NPP,165485
2457814.6354166665,40.53492,NPP,165878
2457821.1979166665,22.46827,NPP,166508
2457840.229166667,21.83106,NPP,168335
2457848.4583333335,22.63389,NPP,169125
2457850.46875,32.41291,NPP,169318
2457854.28125,37.37553,NPP,169684
2457855.3645833335,40.84268,NPP,169788
2457856.2604166665,37.93398,NPP,169874
2457857.2708333335,34.08421,NPP,169971
2457858.229166667,34.98367,NPP,170063
2457859.6458333335,39.51373,NPP,170199
2457860.4479166665,42.98681,NPP,170276
2457862.229166667,31.07952,NPP,170447
2457863.34375,36.52424,NPP,170554
2457865.25,34.8225,NPP,170737
2457867.2395833335,28.92468,NPP,170928
2457868.25,27.17818,NPP,171025
2457869.677083333,27.94668,NPP,171162
2457874.8333333335,32.27071,NPP,171657
2457875.53125,40.2294,NPP,171724
2457876.25,39.67366,NPP,171793
2457879.21875,32.28868,NPP,172078
2457881.4375,42.24794,NPP,172291
2457888.75,37.06701,NPP,172993
2457896.2083333335,34.30986,NPP,173709
2457899.9583333335,41.35594,NPP,174069
2457903.21875,22.31974,NPP,174382
2457904.40625,25.19568,NPP,174496
2457904.9583333335,25.8334,PP,174549
2457905.21875,29.82505,NPP,174574
2457908.15625,25.73805,NPP,174856
2457909.2708333335,28.40812,NPP,174963
2457911.25,41.21961,NPP,175153
2457921.0208333335,41.94733,NPP,176091
2457924.2916666665,72.97283,NPP,176405
2457924.8645833335,51.37557,NPP,176460
2457927.875,42.57643,NPP,176749
2457928.354166667,37.66655,NPP,176795
2457928.927083333,62.26989,NPP,176850
2457930.3333333335,34.33355,NPP,176985
2457932.3958333335,23.73723,NPP,177183
2457934.5104166665,62.68633,NPP,177386
2457936.2083333335,47.73747,NPP,177549
2457942.9479166665,25.04135,NPP,178196
2457947.1458333335,20.52063,PP,178599
2457947.78125,33.04329,NPP,178660
2457949.2083333335,25.86129,NPP,178797
2457952.1979166665,31.98714,NPP,179084
2457959.2083333335,28.95463,NPP,179757
2457959.6145833335,34.28912,NPP,179796
2457969.1458333335,36.44116,NPP,180688
2457969.8958333335,26.00598,PP,180760
2457971.177083333,73.67998,NPP,180883
2457971.3854166665,69.44821,NPP,180903
2457975.6666666665,24.03322,PP,181314
2457977.6979166665,26.6127,NPP,181509
2457978.875,27.31912,NPP,181622
2457979.8125,23.70863,PP,181712
2457981.40625,53.42094,NPP,181865
2457983.979166667,49.72278,NPP,182112
2457988.3854166665,26.68463,NPP,182535
2458000.552083333,46.52562,NPP,183703
2458001.1145833335,35.3564,PP,183757
2458002.0625,36.36049,NPP,183848
2458002.34375,71.4956,NPP,183875
2458003.6458333335,40.79018,NPP,184000
2458024.5625,26.34167,NPP,186008
2458031.5,33.90373,NPP,186674
2458035.0416666665,23.40521,NPP,187014
2458035.927083333,22.48824,NPP,187099
2458051.5104166665,100.49405,NPP,188052
2458053.0104166665,69.87423,NPP,188196
2458053.4895833335,86.25189,NPP,188242
2458056.7395833335,77.6069,NPP,188554
2458058.15625,42.6488,NPP,188690
2458059.9895833335,58.14752,NPP,188866
2458060.8958333335,44.4702,NPP,188953
2458063.5625,41.4246,NPP,189209
2458077.0208333335,40.08789,NPP,190501
2458087.15625,20.52769,NPP,191474
2458093.6979166665,38.52269,NPP,192102
2458103.375,14.45593,NPP,193031
2458104.6979166665,14.52338,NPP,193158
2458105.2604166665,12.95775,NPP,193212
2458111.3645833335,24.58313,NPP,193798
2458131.0729166665,47.4265,NPP,195690
2458131.5625,46.9593,NPP,195737
2458142.15625,28.57531,NPP,196754
2458145.0625,32.22578,PP,197033
2458146.177083333,36.31746,PP,197140
2458147.229166667,21.35628,PP,197241
2458206.2916666665,18.16716,NPP,202911
2458207.90625,44.78189,NPP,203066
2458213.229166667,38.52075,NPP,203577
2458221.4895833335,39.32611,NPP,204370
2458222.1875,38.56069,NPP,204437
2458222.604166667,48.82218,NPP,204477
2458225.4479166665,37.97498,NPP,204750
2458230.2395833335,27.28626,NPP,205210
2458231.2395833335,31.71545,NPP,205306
2458232.2395833335,39.97694,NPP,205402
2458233.2395833335,43.68891,NPP,205498
2458234.3958333335,43.80161,NPP,205609
2458235.21875,45.22667,NPP,205688
2458236.229166667,40.22435,NPP,205785
2458237.677083333,43.95105,NPP,205924
2458238.25,46.63642,NPP,205979
2458239.2083333335,42.37444,NPP,206071
2458240.21875,38.99179,NPP,206168
2458241.2708333335,42.69424,NPP,206269
2458243.5729166665,54.32721,NPP,206490
2458254.1458333335,40.76338,NPP,207505
2458258.3333333335,29.86156,NPP,207907
2458258.9375,40.91183,NPP,207965
2458261.3125,35.00617,NPP,208193
2458264.9895833335,31.33686,NPP,208546
2458273.4375,33.66918,PP,209357
2458273.9583333335,29.80253,NPP,209407
2458284.0,27.7774,NPP,210371
2458288.177083333,58.13726,NPP,210772
2458288.46875,65.85457,NPP,210800
2458297.7708333335,57.82004,NPP,211693
2458298.0625,74.51381,NPP,211721
2458300.7708333335,92.87445,NPP,211981
2458305.729166667,56.29698,NPP,212457
2458316.25,29.93184,PP,213467
2458320.34375,35.13984,PP,213860
2458321.3229166665,32.38599,PP,213954
2458322.729166667,34.54114,NPP,214089
2458323.2083333335,40.27989,NPP,214135
2458325.1979166665,48.1851,NPP,214326
2458325.7708333335,58.24297,NPP,214381
2458326.15625,123.38348,NPP,214418
2458327.65625,64.60267,NPP,214562
2458328.3125,106.23286,NPP,214625
2458333.25,33.79663,PP,215099
2458334.8229166665,59.1001,NPP,215250
2458337.4895833335,40.55034,PP,215506
2458338.1354166665,34.29487,PP,215568
2458339.375,34.01801,PP,215687
2458340.2604166665,33.09909,PP,215772
2458343.3333333335,33.72329,PP,216067
2458344.375,40.8075,PP,216167
2458345.34375,38.25498,PP,216260
2458346.0,35.1778,PP,216323
2458346.4375,47.59933,NPP,216365
2458348.802083333,53.55763,NPP,216592
2458350.3229166665,36.64855,PP,216738
2458351.354166667,32.48971,PP,216837
2458352.9583333335,38.29101,NPP,216991
2458355.4479166665,31.23719,PP,217230
2458356.5,49.49828,PP,217331
2458357.5,46.59547,PP,217427
2458358.6145833335,45.15241,PP,217534
2458359.4166666665,47.92316,PP,217611
2458360.1458333335,38.99923,PP,217681
2458360.3229166665,40.44677,NPP,217698
2458363.5104166665,30.71762,PP,218004
2458364.34375,34.08158,PP,218084
2458364.8958333335,40.20457,PP,218137
2458365.3958333335,99.78079,NPP,218185
2458367.2708333335,40.37852,PP,218365
2458367.9583333335,53.27075,NPP,218431
2458372.802083333,88.88742,NPP,218896
2458376.3333333335,42.48853,PP,219235
2458378.3229166665,42.50548,PP,219426
2458379.34375,39.94278,PP,219524
2458380.3854166665,43.9519,PP,219624
2458383.0416666665,66.91869,NPP,219879
2458383.552083333,56.91105,NPP,219928
2458387.34375,70.32132,NPP,220292
2458388.34375,90.94632,NPP,220388
2458389.7395833335,49.31075,NPP,220522
2458392.9583333335,50.80755,NPP,220831
2458394.3854166665,86.70885,NPP,220968
2458396.34375,48.97226,NPP,221156
2458398.6354166665,38.53939,NPP,221376
2458402.1458333335,44.98751,NPP,221713
2458403.375,87.93023,NPP,221831
2458407.4166666665,67.65263,NPP,222219
2458409.1979166665,42.61135,NPP,222390
2458411.1354166665,38.76824,NPP,222576
2458415.177083333,38.24705,NPP,222964
2458415.8958333335,41.96858,NPP,223033
2458417.1666666665,31.39176,NPP,223155
2458420.125,46.66154,NPP,223439
2458423.3229166665,36.1901,NPP,223746
2458424.9895833335,69.61974,NPP,223906
2458425.7395833335,86.40048,NPP,223978
2458426.15625,89.9812,NPP,224018
2458429.229166667,58.22868,NPP,224313
2458433.177083333,37.15384,NPP,224692
2458448.104166667,33.14212,NPP,226125
2458456.1875,42.83869,NPP,226901
2458474.25,66.48494,NPP,228635
2458474.9583333335,57.4516,NPP,228703
2458481.8645833335,31.06244,NPP,229366
