timestamp_of_peak,value_of_peak,label_of_peak,idx_of_peak
2456163.03125,27.21418,cand,11571
2456163.0625,25.93424,cand,11574
2456163.15625,28.70949,cand,11583
2456163.1979166665,31.25499,cand,11587
2456163.3854166665,40.17505,cand,11605
2456163.40625,39.10776,cand,11607
2456164.21875,28.79574,cand,11685
2456164.6979166665,35.03145,cand,11731
2456164.7395833335,35.65444,cand,11735
2456164.802083333,26.69868,cand,11741
2456164.84375,29.62692,cand,11745
2456164.90625,26.65698,cand,11751
2456164.9375,25.67709,cand,11754
2456165.0,26.57514,cand,11760
2456165.0729166665,31.83556,cand,11767
2456165.1666666665,29.19518,cand,11776
2456165.21875,38.34283,cand,11781
2456165.2604166665,36.20446,cand,11785
2456165.3125,37.66864,cand,11790
2456165.3854166665,38.13462,cand,11797
2456165.53125,38.93029,cand,11811
2456165.65625,42.9713,cand,11823
2456165.8229166665,40.34229,cand,11839
2456165.9479166665,40.02908,cand,11851
2456166.052083333,38.91252,cand,11861
2456166.7083333335,41.67178,cand,11924
2456166.8854166665,40.06906,cand,11941
2456166.9166666665,41.01634,cand,11944
2456167.0729166665,38.79537,cand,11959
2456170.802083333,31.35713,cand,12317
2456171.0104166665,32.52785,cand,12337
2456171.8645833335,36.11787,cand,12419
2456171.9479166665,36.14327,cand,12427
2456172.0,36.87904,cand,12432
2456172.1458333335,35.77651,cand,12446
2456172.34375,39.33085,cand,12465
2456172.3958333335,38.37483,cand,12470
2456172.5104166665,33.86513,cand,12481
2456173.4479166665,27.1833,cand,12571
2456174.7395833335,32.41097,cand,12695
2456175.052083333,16.20113,cand,12725
2456175.46875,27.08211,cand,12765
2456175.6458333335,81.83585,cand,12782
2456175.71875,78.46205,cand,12789
2456178.177083333,29.83226,cand,13025
2456178.2083333335,30.73951,cand,13028
2456179.104166667,32.00525,cand,13114
2456179.1666666665,38.99823,cand,13120
2456179.34375,59.58092,cand,13137
2456183.3854166665,29.75231,cand,13525
2456184.15625,26.75778,cand,13599
2456184.3854166665,35.6397,cand,13621
2456185.0729166665,24.19341,cand,13687
2456185.177083333,29.70587,cand,13697
2456185.1979166665,28.57032,cand,13699
2456185.28125,37.65988,cand,13707
2456185.4166666665,37.91895,cand,13720
2456188.427083333,26.8266,cand,14009
2456188.4479166665,28.23313,cand,14011
2456188.479166667,30.75662,cand,14014
2456188.5208333335,31.20752,cand,14018
2456188.5833333335,32.03081,cand,14024
2456188.6145833335,32.12352,cand,14027
2456188.677083333,32.24346,cand,14033
2456188.729166667,33.09176,cand,14038
2456188.8333333335,33.34657,cand,14048
2456189.0104166665,33.47251,cand,14065
2456189.354166667,45.60174,cand,14098
2456189.4583333335,82.65973,cand,14108
2456193.15625,28.94678,cand,14463
2456193.2395833335,33.7313,cand,14471
2456193.302083333,39.12006,cand,14477
2456193.3333333335,38.19407,cand,14480
2456193.604166667,35.74796,cand,14506
2456197.4895833335,38.03625,cand,14879
2456199.8854166665,31.18584,cand,15109
2456201.177083333,36.88622,cand,15233
2456201.8958333335,41.15199,cand,15302
2456205.3229166665,47.95408,cand,15631
2456207.0625,41.22131,cand,15798
2456211.2708333335,41.74342,cand,16202
2456216.302083333,36.8954,cand,16685
2456220.4166666665,62.20492,cand,17080
2456228.0208333335,26.53672,cand,17810
2456232.7083333335,40.03939,cand,17893
2456238.0416666665,21.72459,cand,18405
2456238.1145833335,18.0694,ncand,18412
2456238.15625,18.50245,ncand,18416
2456238.1875,18.54559,ncand,18419
2456238.21875,18.68384,ncand,18422
2456244.979166667,44.5183,cand,19071
2456246.53125,27.28301,cand,19220
2456246.5833333335,29.3967,cand,19225
2456246.6354166665,28.25997,cand,19230
2456264.802083333,33.11508,cand,20974
2456266.7604166665,54.67542,cand,21162
2456323.8333333335,39.66591,cand,25860
2456323.9583333335,48.89619,cand,25872
2456326.3645833335,28.42281,cand,26103
2456332.90625,39.10495,cand,26731
2456364.0104166665,28.79388,cand,29717
2456364.3229166665,40.78406,cand,29747
2456364.3854166665,43.38173,cand,29753
2456392.84375,26.66557,cand,32485
2456396.177083333,14.11056,ncand,32805
2456396.21875,12.12345,ncand,32809
2456396.3229166665,13.37655,ncand,32819
2456396.3854166665,13.63146,ncand,32825
2456396.4166666665,16.42931,ncand,32828
2456396.5416666665,15.33597,ncand,32840
2456397.09375,17.85725,ncand,32893
2456397.1354166665,16.04954,ncand,32897
2456397.177083333,17.86447,ncand,32901
2456397.229166667,18.62208,ncand,32906
2456397.25,19.17203,ncand,32908
2456397.2916666665,19.67248,ncand,32912
2456397.3125,13.66471,ncand,32914
2456397.3958333335,14.75549,ncand,32922
2456397.427083333,13.9071,ncand,32925
2456397.479166667,13.03872,ncand,32930
2456397.7395833335,16.34366,ncand,32955
2456398.1666666665,33.26341,ncand,32996
2456399.875,26.57344,cand,33160
2456399.9583333335,26.67621,ncand,33168
2456400.7708333335,24.17791,cand,33246
2456401.979166667,26.76391,ncand,33362
2456402.0208333335,21.00431,ncand,33366
2456402.5833333335,14.30526,ncand,33420
2456432.90625,23.14205,cand,36331
2456433.7708333335,42.11466,cand,36414
2456434.4479166665,49.65184,cand,36479
2456434.59375,57.56122,cand,36493
2456435.604166667,38.82037,cand,36590
2456436.7916666665,39.71421,cand,36704
2456437.9166666665,45.22476,cand,36812
2456446.1666666665,30.70645,cand,37604
2456451.6666666665,35.6959,cand,38132
2456454.9583333335,35.26787,cand,38448
2456455.0416666665,41.75454,cand,38456
2456455.0833333335,43.56177,cand,38460
2456455.1354166665,37.81667,cand,38465
2456455.15625,39.76712,cand,38467
2456455.1875,33.79703,cand,38470
2456455.3958333335,30.17793,cand,38490
2456455.4583333335,29.57627,cand,38496
2456455.5416666665,29.93958,cand,38504
2456455.5833333335,29.1622,cand,38508
2456456.3229166665,24.39781,cand,38579
2456456.375,26.46325,cand,38584
2456457.5833333335,16.75023,cand,38700
2456458.302083333,71.22936,cand,38769
2456458.3333333335,62.08356,cand,38772
2456458.354166667,71.80204,cand,38774
2456458.6145833335,16.3717,cand,38799
2456458.9166666665,25.26536,cand,38828
2456467.46875,35.83399,cand,39649
2456469.21875,52.06515,cand,39817
2456471.9479166665,43.1582,cand,40079
2456475.5208333335,40.98215,cand,40422
2456475.71875,39.66021,cand,40441
2456482.3854166665,35.03575,cand,41081
2456484.84375,22.77035,cand,41317
2456491.34375,58.2558,cand,41941
2456494.1354166665,29.19914,cand,42209
2456496.7604166665,57.00122,cand,42461
2456502.3958333335,20.46422,cand,43002
2456502.5833333335,47.6652,cand,43020
2456507.802083333,36.75093,cand,43521
2456513.7083333335,38.50483,cand,44088
2456527.2395833335,18.5378,cand,45387
2456537.78125,32.3627,cand,46399
2456545.9895833335,20.33156,cand,47187
2456546.0833333335,15.07144,ncand,47196
2456548.229166667,42.88781,cand,47402
2456548.5625,64.58969,cand,47434
2456548.65625,81.12274,cand,47443
2456548.9375,77.85983,cand,47470
2456557.5625,24.38373,cand,48298
2456557.6666666665,56.81879,cand,48308
2456573.1979166665,51.11956,cand,49799
2456573.2395833335,56.88978,cand,49803
2456573.2708333335,54.25726,cand,49806
2456582.0208333335,17.12059,ncand,50646
2456583.604166667,44.10131,cand,50798
2456597.6354166665,50.83693,cand,52145
2456597.78125,64.07232,cand,52159
2456597.90625,57.6158,ncand,52171
2456598.3645833335,44.22199,ncand,52215
2456604.0416666665,34.08342,cand,52760
2456614.854166667,46.82733,cand,53798
2456624.0729166665,42.5252,cand,54683
2456632.8645833335,30.29573,cand,55527
2456648.677083333,33.7631,cand,57045
2456648.9479166665,41.06024,cand,57071
2456664.1458333335,27.07404,cand,58530
2456669.34375,33.4125,cand,59029
2456669.604166667,34.99704,cand,59054
2456672.28125,22.62696,ncand,59311
2456672.5208333335,26.06669,cand,59334
2456710.3333333335,23.70189,cand,62964
2456747.177083333,26.18632,cand,66501
2456759.0625,21.0258,ncand,67642
2456760.1145833335,20.2245,ncand,67743
2456762.9583333335,28.26297,ncand,68016
2456762.9895833335,29.77879,ncand,68019
2456763.3645833335,39.45432,ncand,68055
2456763.6666666665,35.47971,ncand,68084
2456771.0208333335,25.62402,ncand,68790
2456771.09375,19.70319,ncand,68797
2456777.1145833335,20.08634,ncand,69375
2456778.8333333335,32.87244,cand,69540
2456794.729166667,53.82116,cand,71066
2456801.9583333335,21.33627,cand,71760
2456802.03125,40.27949,cand,71767
2456805.5208333335,39.57107,cand,72102
2456821.6458333335,37.07415,cand,73650
2456822.15625,43.73882,cand,73699
2456826.75,28.96775,cand,74140
2456834.2083333335,30.71351,cand,74856
2456842.3854166665,71.27149,cand,75641
2456852.4583333335,25.07369,cand,76608
2456854.7604166665,33.47188,cand,76829
2456860.9895833335,10.36948,ncand,77427
2456861.052083333,12.9925,ncand,77433
2456862.104166667,17.5073,ncand,77534
2456862.2083333335,51.64834,cand,77544
2456866.302083333,43.79642,cand,77937
2456866.3854166665,53.81051,cand,77945
2456866.9479166665,36.93967,cand,77999
2456867.0416666665,68.74103,cand,78008
2456868.0833333335,27.27321,ncand,78108
2456883.21875,54.51103,cand,79561
2456883.40625,48.23929,cand,79579
2456892.2708333335,24.66592,cand,80430
2456903.46875,27.82915,cand,81505
2456912.03125,19.94891,cand,82327
2456922.5416666665,17.77528,cand,83336
2456922.7916666665,23.75498,cand,83360
2456935.3958333335,26.79514,cand,84570
2456937.927083333,27.62762,cand,84813
2456938.75,31.69504,cand,84892
2456938.7916666665,38.20394,cand,84896
2456947.1979166665,31.04791,cand,85703
2456949.0625,23.60889,cand,85882
2456952.0625,23.53603,cand,86170
2456954.0833333335,29.26686,cand,86364
2456986.0104166665,23.2485,cand,89429
2457126.2916666665,14.87324,cand,102896
2457127.1145833335,10.98029,ncand,102975
2457134.96875,53.91031,ncand,103729
2457169.96875,16.56558,cand,107089
2457170.0,16.1496,cand,107092
2457172.34375,13.27358,cand,107317
2457173.5208333335,34.34953,cand,107430
2457173.65625,36.1586,cand,107443
2457174.7916666665,43.40969,cand,107552
2457179.4479166665,39.94678,cand,107999
2457183.479166667,39.05686,cand,108217
2457186.53125,44.13524,cand,108510
2457218.6875,32.08669,cand,109946
2457222.3333333335,30.10495,cand,110296
2457222.8958333335,30.12467,cand,110350
2457223.2916666665,59.41788,cand,110388
2457223.427083333,64.60419,cand,110401
2457223.4895833335,63.83536,cand,110407
2457259.9583333335,27.20768,cand,112661
2457260.03125,42.65308,cand,112668
2457274.354166667,15.6899,cand,114043
2457279.5416666665,56.77082,cand,114541
2457279.84375,49.80862,cand,114570
2457285.625,23.24182,cand,115125
2457288.0416666665,12.8861,ncand,115357
2457291.2395833335,15.07065,cand,115664
2457295.4166666665,22.79505,cand,116065
2457295.7708333335,51.99392,cand,116099
2457295.875,54.59357,cand,116109
2457296.0208333335,61.02258,cand,116123
2457305.1145833335,32.50508,cand,116996
2457309.3645833335,25.94322,cand,117404
2457315.4479166665,36.28745,cand,117956
2457317.8229166665,35.04218,cand,118184
2457321.104166667,33.93507,cand,118499
2457324.5208333335,59.26674,cand,118827
2457324.6458333335,77.62516,cand,118839
2457324.7395833335,77.55379,cand,118848
2457339.46875,44.49843,cand,120262
2457340.5729166665,45.62495,cand,120368
2457346.552083333,51.27074,cand,120942
2457359.4375,56.48037,cand,122179
2457359.479166667,58.24762,cand,122183
2457359.5104166665,57.05291,ncand,122186
2457359.5416666665,55.64446,ncand,122189
2457359.6979166665,50.36562,ncand,122204
2457360.21875,36.83785,ncand,122254
2457360.2395833335,36.4801,ncand,122256
2457360.2916666665,35.72894,ncand,122261
2457360.7395833335,31.41934,ncand,122304
2457371.90625,34.07209,cand,123376
2457379.229166667,56.42693,cand,124079
2457380.677083333,57.02989,cand,124218
2457384.1354166665,39.04375,cand,124550
2457398.1458333335,26.25776,cand,125895
2457398.25,42.38055,cand,125905
2457398.3854166665,56.43456,cand,125918
2457422.1875,28.78515,cand,128203
2457435.427083333,44.04979,cand,129474
2457443.6666666665,58.71328,cand,130265
2457458.354166667,45.06934,cand,131675
2457464.5625,38.57375,cand,132271
2457476.5416666665,32.3496,cand,133421
2457480.0,33.97921,cand,133753
2457480.0833333335,54.90045,cand,133761
2457486.2916666665,25.97191,ncand,134357
2457486.354166667,41.6806,cand,134363
2457490.8645833335,40.0778,cand,134796
2457497.6458333335,36.30791,cand,135447
2457506.104166667,24.92564,cand,136259
2457511.1875,43.00652,cand,136747
2457517.052083333,41.89013,cand,137310
2457522.2395833335,36.24017,cand,137808
2457523.6458333335,43.38339,cand,137943
2457539.1979166665,26.82265,cand,139436
2457545.052083333,35.16375,cand,139998
2457545.21875,51.37202,cand,140014
2457545.3645833335,90.89246,cand,140028
2457552.78125,31.09764,cand,140740
2457553.3333333335,34.18575,cand,140793
2457562.0208333335,34.65122,cand,141627
2457568.302083333,32.05951,cand,142230
2457568.3229166665,35.2772,cand,142232
2457568.34375,43.35004,cand,142234
2457568.4375,89.53513,cand,142243
2457569.1145833335,67.94264,cand,142308
2457571.3333333335,43.43402,cand,142521
2457571.4166666665,43.07904,cand,142529
2457579.104166667,41.29271,cand,143267
2457584.1458333335,23.3874,cand,143751
2457584.21875,48.78538,cand,143758
2457587.03125,34.74282,cand,144028
2457588.1145833335,31.12436,cand,144132
2457592.3958333335,21.72703,cand,144543
2457592.5416666665,61.07214,cand,144557
2457593.052083333,39.49493,cand,144606
2457593.104166667,41.06369,cand,144611
2457593.229166667,83.95094,cand,144623
2457602.1458333335,70.30492,cand,145479
2457613.2083333335,25.62795,cand,146541
2457614.4375,38.56741,cand,146659
2457617.4583333335,40.86521,cand,146949
2457617.6145833335,99.58134,cand,146964
2457622.4895833335,47.99895,cand,147432
2457622.604166667,81.47755,cand,147443
2457623.125,42.04083,ncand,147493
2457629.28125,22.26904,cand,148084
2457631.6354166665,25.26135,cand,148310
2457631.729166667,35.59164,cand,148319
2457632.5,31.97554,cand,148393
2457640.302083333,22.75379,cand,149142
2457642.78125,33.09007,cand,149380
2457642.854166667,57.53001,cand,149387
2457645.9895833335,29.0577,cand,149688
2457649.5416666665,23.56109,cand,150029
2457654.8229166665,39.17591,cand,150536
2457654.9583333335,52.06788,cand,150549
2457678.46875,33.86161,cand,152806
2457682.2708333335,35.00537,cand,153171
2457683.21875,67.85085,cand,153262
2457683.302083333,111.3395,cand,153270
2457683.34375,114.7004,cand,153274
2457683.5625,104.4428,cand,153295
2457684.2708333335,96.27968,cand,153363
2457690.125,52.45754,cand,153925
2457691.052083333,66.23271,cand,154014
2457696.0625,66.49764,cand,154495
2457709.0625,35.44761,cand,155743
2457711.0,59.69418,cand,155929
2457722.34375,48.96241,cand,157018
2457723.8125,59.64462,cand,157159
2457734.875,17.6185,ncand,158221
2457741.09375,37.607,cand,158818
2457766.59375,32.71984,cand,161266
2457810.3333333335,37.82928,cand,165465
2457810.53125,49.77779,cand,165484
2457814.6354166665,40.84197,cand,165878
2457854.25,38.00854,cand,169681
2457858.21875,35.39646,cand,170062
2457860.427083333,43.33138,cand,170274
2457863.354166667,37.02154,cand,170555
2457868.052083333,23.70498,ncand,171006
2457874.8229166665,32.96794,cand,171656
2457875.4895833335,40.96063,cand,171720
2457876.2604166665,39.98071,cand,171794
2457881.427083333,43.61407,cand,172290
2457888.7395833335,37.21239,cand,172992
2457896.2083333335,35.02146,cand,173709
2457899.9479166665,42.24023,cand,174068
2457904.9583333335,50.40968,cand,174549
2457905.1875,30.62582,cand,174571
2457909.25,29.41788,cand,174961
2457910.3645833335,30.03897,cand,175068
2457911.2604166665,41.55196,cand,175154
2457921.0208333335,43.28897,cand,176091
2457924.177083333,31.9221,cand,176394
2457924.2604166665,79.12249,cand,176402
2457924.84375,53.25121,cand,176458
2457925.0625,47.93802,cand,176479
2457927.875,43.31569,cand,176749
2457928.6979166665,52.66722,cand,176828
2457928.8958333335,65.17155,cand,176847
2457930.3125,35.08913,cand,176983
2457933.09375,49.55883,cand,177250
2457934.3854166665,40.12286,cand,177374
2457934.5,65.64701,cand,177385
2457936.2083333335,48.54032,cand,177549
2457947.1458333335,41.74311,cand,178599
2457947.75,33.84584,cand,178657
2457952.1666666665,34.69702,cand,179081
2457958.854166667,39.07124,ncand,179723
2457959.1875,29.89911,cand,179755
2457959.5833333335,36.19708,cand,179793
2457960.9479166665,61.85062,cand,179924
2457968.125,27.43718,ncand,180590
2457968.65625,15.78786,ncand,180641
2457969.1145833335,41.41867,cand,180685
2457969.8958333335,113.3796,cand,180760
2457971.0104166665,21.96368,cand,180867
2457971.1458333335,79.41258,cand,180880
2457971.354166667,73.05354,cand,180900
2457974.9895833335,19.26891,ncand,181249
2457975.0625,6.25693,ncand,181256
2457975.09375,8.15014,ncand,181259
2457975.125,14.10458,ncand,181262
2457975.1979166665,18.87195,ncand,181269
2457975.6666666665,58.70901,cand,181314
2457981.375,57.843,cand,181862
2457981.5104166665,43.24317,ncand,181875
2457983.9375,52.22059,cand,182108
2457987.927083333,17.91008,ncand,182491
2457988.34375,27.14328,cand,182531
2458000.375,46.08669,cand,183686
2458000.5416666665,48.95017,cand,183702
2458001.052083333,46.52378,cand,183751
2458001.0833333335,36.34257,cand,183754
2458002.0416666665,37.36791,cand,183846
2458002.229166667,32.02185,cand,183864
2458002.3125,76.00682,cand,183872
2458031.4895833335,37.75817,cand,186673
2458035.03125,26.17756,cand,187013
2458035.9375,23.77508,cand,187100
2458051.28125,42.60446,cand,188030
2458051.302083333,33.99952,cand,188032
2458051.3229166665,38.13074,cand,188034
2458051.3645833335,78.78558,cand,188038
2458051.4166666665,92.01527,cand,188043
2458051.46875,104.3482,cand,188048
2458051.5104166665,101.1996,cand,188052
2458053.0104166665,70.80917,cand,188196
2458053.3333333335,85.21434,cand,188227
2458053.4375,88.18774,cand,188237
2458056.604166667,67.24976,cand,188541
2458056.7083333335,79.47241,cand,188551
2458056.802083333,78.95872,cand,188560
2458058.125,42.83094,ncand,188687
2458059.979166667,58.7629,cand,188865
2458063.5416666665,42.27367,cand,189207
2458077.0,40.94157,cand,190499
2458093.6875,39.36205,cand,192101
2458102.8125,13.35911,ncand,192977
2458102.84375,12.91207,ncand,192980
2458102.875,13.51576,ncand,192983
2458102.90625,13.22538,ncand,192986
2458102.9375,13.60746,ncand,192989
2458102.979166667,13.03051,ncand,192993
2458103.0208333335,12.86621,ncand,192997
2458103.0625,13.29779,ncand,193001
2458103.104166667,13.52238,ncand,193005
2458103.1458333335,13.20231,ncand,193009
2458105.6145833335,11.27401,ncand,193246
2458105.6354166665,10.6025,ncand,193248
2458105.65625,10.05786,ncand,193250
2458105.677083333,10.12534,ncand,193252
2458105.6979166665,10.1304,ncand,193254
2458105.71875,8.52181,ncand,193256
2458105.7395833335,8.4031,ncand,193258
2458105.7708333335,12.02316,ncand,193261
2458105.7916666665,11.54519,ncand,193263
2458129.6145833335,13.89189,ncand,195550
2458130.854166667,19.02463,ncand,195669
2458131.0625,48.10342,cand,195689
2458131.5625,47.78152,cand,195737
2458136.25,21.37184,cand,196187
2458136.2916666665,22.42186,cand,196191
2458142.1875,29.26624,cand,196757
2458143.1145833335,23.20841,cand,196846
2458143.2395833335,23.81169,cand,196858
2458143.6145833335,32.55164,cand,196894
2458145.0104166665,36.0568,cand,197028
2458145.0416666665,34.36532,cand,197031
2458145.802083333,26.49211,cand,197104
2458146.0729166665,38.59975,cand,197130
2458146.1666666665,39.14194,cand,197139
2458147.0,22.97518,cand,197219
2458147.052083333,22.08965,cand,197224
2458147.229166667,22.38737,cand,197241
2458148.9895833335,15.10609,cand,197410
2458149.229166667,16.66012,cand,197433
2458149.3125,18.53488,cand,197441
2458149.4479166665,21.28783,cand,197454
2458156.7083333335,16.83576,cand,198151
2458171.0,28.65662,cand,199523
2458182.09375,14.34766,cand,200588
2458182.1145833335,30.83736,cand,200590
2458206.927083333,35.40697,cand,202972
2458207.0729166665,5.6766,ncand,202986
2458207.90625,45.32722,cand,203066
2458213.1979166665,39.65144,cand,203574
2458221.479166667,40.30794,cand,204369
2458222.59375,49.64801,cand,204476
2458225.427083333,38.67049,cand,204748
2458231.25,32.40203,cand,205307
2458232.21875,40.63753,cand,205400
2458233.2083333335,44.0737,cand,205495
2458234.0833333335,38.55713,cand,205579
2458234.53125,42.49123,ncand,205622
2458235.2083333335,45.67143,ncand,205687
2458238.229166667,47.42655,cand,205977
2458239.2083333335,42.7775,cand,206071
2458243.4375,56.41931,cand,206477
2458243.479166667,56.30881,cand,206481
2458243.5416666665,55.7128,cand,206487
2458254.1354166665,41.6814,cand,207504
2458258.6979166665,36.6358,cand,207942
2458258.9166666665,41.59949,cand,207963
2458261.302083333,35.42486,cand,208192
2458273.427083333,44.29283,cand,209356
2458288.1666666665,61.58361,cand,210771
2458288.4479166665,68.03044,cand,210798
2458297.7395833335,59.99194,cand,211690
2458297.9375,59.2171,cand,211709
2458298.03125,77.02688,cand,211718
2458300.5833333335,60.70953,cand,211963
2458300.6354166665,74.20245,cand,211968
2458300.75,96.31021,cand,211979
2458305.7083333335,58.91557,cand,212455
2458316.1875,29.50597,cand,213461
2458316.21875,34.77718,cand,213464
2458316.2604166665,34.70847,cand,213468
2458316.302083333,29.68537,cand,213472
2458319.302083333,26.13942,cand,213760
2458320.1354166665,27.10511,cand,213840
2458320.3229166665,38.84986,cand,213858
2458320.354166667,38.15517,cand,213861
2458320.40625,35.75431,cand,213866
2458321.125,27.81124,cand,213935
2458321.1979166665,30.71594,cand,213942
2458321.229166667,29.80751,cand,213945
2458321.2708333335,33.82294,cand,213949
2458321.2916666665,33.0481,cand,213951
2458321.3125,35.7963,cand,213953
2458321.3645833335,35.49858,cand,213958
2458322.71875,36.06731,cand,214088
2458323.177083333,41.97976,cand,214132
2458325.0208333335,44.81194,cand,214309
2458325.0416666665,45.75472,cand,214311
2458325.09375,42.15152,cand,214316
2458325.1666666665,49.76252,cand,214323
2458325.7708333335,59.16367,cand,214381
2458326.0,54.63295,cand,214403
2458326.0625,109.639,cand,214409
2458326.1354166665,127.4298,cand,214416
2458327.6354166665,65.42346,cand,214560
2458328.28125,111.2612,cand,214622
2458333.25,35.95661,cand,215099
2458334.802083333,59.96141,cand,215248
2458336.177083333,39.17049,cand,215380
2458337.09375,36.19326,cand,215468
2458337.375,41.12858,cand,215495
2458337.479166667,43.17065,cand,215505
2458337.5,44.78904,cand,215507
2458337.53125,42.23931,cand,215510
2458337.5729166665,42.17442,cand,215514
2458337.625,36.57878,cand,215519
2458337.6458333335,34.38021,cand,215521
2458339.0729166665,32.71603,cand,215658
2458343.3125,35.13597,cand,216065
2458343.3854166665,34.3764,cand,216072
2458343.4895833335,37.25819,cand,216082
2458343.71875,30.54036,cand,216104
2458343.7916666665,31.22741,cand,216111
2458344.052083333,30.65487,cand,216136
2458344.1875,35.35354,cand,216149
2458344.3125,40.36519,cand,216161
2458344.3333333335,43.11721,cand,216163
2458344.3854166665,43.20882,cand,216168
2458344.479166667,41.28126,cand,216177
2458344.5208333335,43.06759,cand,216181
2458344.604166667,43.35386,cand,216189
2458344.78125,44.52185,cand,216206
2458344.9166666665,35.23521,cand,216219
2458345.302083333,44.56002,cand,216256
2458345.34375,39.13995,cand,216260
2458345.3645833335,40.0293,cand,216262
2458345.40625,39.70104,cand,216266
2458345.4895833335,39.51783,cand,216274
2458345.5833333335,35.25048,cand,216283
2458345.6354166665,32.17783,cand,216288
2458345.7083333335,33.59774,cand,216295
2458345.8333333335,35.39934,cand,216307
2458345.8854166665,34.8039,cand,216312
2458346.0,39.14758,cand,216323
2458346.0625,35.35735,cand,216329
