timestamp_of_peak,value_of_peak,label_of_peak,idx_of_peak
2456132.5729166665,60.09235,NAP,8647
2456132.614583333,56.92732,NAP,8651
2456135.0729166665,24.84844,NAP,8887
2456139.34375,21.45097,PP,9297
2456139.40625,22.27154,NAP,9303
2456140.21875,105.47544,NAP,9381
2456140.40625,34.30678,PP,9399
2456140.4375,36.25672,NAP,9402
2456140.479166667,96.69528,NAP,9406
2456140.5,96.67773,NAP,9408
2456142.4375,90.09192,NAP,9594
2456142.5416666665,40.49317,PP,9604
2456142.5729166665,89.30787,NAP,9607
2456142.604166667,41.69401,NAP,9610
2456142.614583333,91.1111,NAP,9611
2456142.708333333,104.59188,NAP,9620
2456142.729166667,104.80108,NAP,9622
2456142.7604166665,31.68778,NAP,9625
2456142.770833333,102.31347,NAP,9626
2456142.78125,32.16421,NAP,9627
2456142.802083333,105.74228,NAP,9629
2456142.8229166665,106.6792,NAP,9631
2456142.833333333,30.76914,NAP,9632
2456142.84375,107.02013,NAP,9633
2456142.854166667,26.10147,NAP,9634
2456142.9479166665,106.61799,NAP,9643
2456143.020833333,102.80989,NAP,9650
2456143.0625,32.6606,NAP,9654
2456143.0729166665,99.86129,NAP,9655
2456143.104166667,101.3214,NAP,9658
2456143.145833333,43.22479,NAP,9662
2456143.15625,91.57545,NAP,9663
2456143.177083333,94.22641,NAP,9665
2456143.208333333,87.35852,NAP,9668
2456143.229166667,86.41258,NAP,9670
2456143.239583333,47.05778,NAP,9671
2456143.25,85.995,NAP,9672
2456143.2604166665,49.8469,NAP,9673
2456143.270833333,83.29651,NAP,9674
2456143.395833333,50.14263,PP,9686
2456143.427083333,52.03049,NAP,9689
2456143.6979166665,89.99052,NAP,9715
2456143.729166667,44.36391,NAP,9718
2456143.739583333,89.61439,NAP,9719
2456143.75,45.90906,NAP,9720
2456143.854166667,33.59535,NAP,9730
2456143.864583333,100.78208,NAP,9731
2456143.8854166665,35.03789,NAP,9733
2456143.895833333,101.07193,NAP,9734
2456143.9166666665,37.93062,NAP,9736
2456143.9479166665,99.74812,NAP,9739
2456143.979166667,99.54498,NAP,9742
2456144.0,98.57757,NAP,9744
2456144.020833333,40.31303,NAP,9746
2456144.0416666665,94.29994,NAP,9748
2456144.0729166665,98.01647,NAP,9751
2456144.21875,89.10217,NAP,9765
2456144.2604166665,45.68238,NAP,9769
2456144.270833333,87.23257,NAP,9770
2456144.7604166665,83.02811,NAP,9817
2456145.145833333,47.91348,PP,9854
2456145.395833333,97.01844,NAP,9878
2456145.427083333,35.66415,NAP,9881
2456147.479166667,32.33657,NAP,10078
2456147.5,30.35776,PP,10080
2456147.5104166665,98.6463,NAP,10081
2456147.59375,101.3669,NAP,10089
2456148.3229166665,95.17927,NAP,10159
2456148.552083333,45.04496,NAP,10181
2456148.583333333,88.12457,NAP,10184
2456148.65625,47.63798,NAP,10191
2456148.6979166665,84.18042,NAP,10195
2456148.78125,45.19208,PP,10203
2456148.854166667,84.77809,NAP,10210
2456148.875,85.76891,NAP,10212
2456148.958333333,49.23068,NAP,10220
2456148.979166667,95.37926,NAP,10222
2456148.989583333,43.79969,NAP,10223
2456149.0104166665,93.35098,NAP,10225
2456149.020833333,48.05936,NAP,10226
2456149.0416666665,90.09239,NAP,10228
2456149.0625,90.17814,NAP,10230
2456149.09375,48.10162,NAP,10233
2456149.114583333,87.1323,NAP,10235
2456149.1354166665,48.04328,NAP,10237
2456149.145833333,108.6062,NAP,10238
2456149.229166667,55.56765,NAP,10246
2456149.25,52.78462,NAP,10248
2456149.375,85.45376,NAP,10260
2456149.46875,84.9517,NAP,10269
2456149.53125,100.32418,NAP,10275
2456149.59375,76.19976,NAP,10281
2456149.625,71.71563,NAP,10284
2456150.09375,61.72687,NAP,10329
2456150.125,60.6578,NAP,10332
2456160.3854166665,104.66022,NAP,11317
2456160.40625,101.75049,NAP,11319
2456160.4479166665,28.87002,PP,11323
2456160.46875,34.10466,NAP,11325
2456160.520833333,106.29075,NAP,11330
2456161.3229166665,27.14064,PP,11407
2456161.34375,29.87959,NAP,11409
2456162.59375,30.26299,PP,11529
2456162.604166667,100.16022,NAP,11530
2456162.614583333,32.10751,NAP,11531
2456162.625,98.39835,NAP,11532
2456162.6875,107.26816,NAP,11538
2456162.96875,108.3913,NAP,11565
2456162.989583333,108.08415,NAP,11567
2456163.03125,27.21418,NAP,11571
2456163.052083333,106.81535,NAP,11573
2456163.0625,25.93424,NAP,11574
2456163.083333333,107.77316,NAP,11576
2456163.1666666665,102.82987,NAP,11584
2456163.1979166665,31.25499,NAP,11587
2456163.208333333,102.04299,NAP,11588
2456163.375,37.20134,PP,11604
2456163.3854166665,40.17505,NAP,11605
2456163.395833333,91.55336,NAP,11606
2456164.239583333,102.5498,NAP,11687
2456164.59375,34.16402,PP,11721
2456164.71875,95.90736,NAP,11733
2456164.739583333,35.65444,NAP,11735
2456164.78125,108.38059,NAP,11739
2456164.802083333,26.69868,NAP,11741
2456164.8125,107.1115,NAP,11742
2456164.84375,29.62692,NAP,11745
2456164.8854166665,106.71087,NAP,11749
2456164.9166666665,105.70794,NAP,11752
2456164.9479166665,105.6988,NAP,11755
2456165.0104166665,105.18177,NAP,11761
2456165.0729166665,31.83556,NAP,11767
2456165.1354166665,104.31081,NAP,11773
2456165.1666666665,29.19518,NAP,11776
2456165.177083333,104.28433,NAP,11777
2456165.21875,38.34283,NAP,11781
2456165.229166667,96.97754,NAP,11782
2456165.2916666665,95.01192,NAP,11788
2456165.3125,37.66864,NAP,11790
2456165.34375,95.67254,NAP,11793
2456165.3854166665,38.13462,NAP,11797
2456165.395833333,94.40726,NAP,11798
2456165.552083333,91.75445,NAP,11813
2456165.65625,42.9713,NAP,11823
2456165.6875,40.37876,PP,11826
2456165.802083333,90.37366,NAP,11837
2456165.9166666665,91.90759,NAP,11848
2456165.989583333,92.30651,NAP,11855
2456166.708333333,41.67178,NAP,11924
2456166.864583333,92.15619,NAP,11939
2456166.895833333,90.37856,NAP,11942
2456166.9166666665,41.01634,NAP,11944
2456167.052083333,92.43343,NAP,11957
2456170.8229166665,99.57211,NAP,12319
2456171.0729166665,98.5475,NAP,12343
2456171.8854166665,95.96182,NAP,12421
2456171.989583333,95.79464,NAP,12431
2456172.0,36.87904,NAP,12432
2456172.15625,94.71973,NAP,12447
2456172.34375,39.33085,NAP,12465
2456172.354166667,93.3473,NAP,12466
2456172.395833333,37.8002,PP,12470
2456172.5,96.81355,NAP,12480
2456173.395833333,23.82383,PP,12566
2456173.4479166665,27.1833,NAP,12571
2456174.729166667,31.11343,PP,12694
2456174.739583333,32.41097,NAP,12695
2456175.0625,115.98747,NAP,12726
2456175.46875,27.08211,NAP,12765
2456175.5,112.29851,NAP,12768
2456175.645833333,81.83585,NAP,12782
2456175.6666666665,76.61857,NAP,12784
2456175.677083333,61.1824,NAP,12785
2456175.71875,78.46205,NAP,12789
2456178.1875,101.90044,NAP,13026
2456178.1979166665,28.12197,PP,13027
2456178.208333333,30.73951,NAP,13028
2456179.104166667,32.00525,NAP,13114
2456179.125,107.08617,NAP,13116
2456179.1666666665,38.99823,NAP,13120
2456179.229166667,99.48474,NAP,13126
2456179.34375,59.58092,NAP,13137
2456183.375,27.78394,PP,13524
2456183.3854166665,29.75231,NAP,13525
2456184.177083333,104.36539,NAP,13601
2456184.3854166665,35.6397,NAP,13621
2456184.40625,33.56401,PP,13623
2456185.09375,106.28695,NAP,13689
2456185.177083333,29.70587,NAP,13697
2456185.1875,101.89603,NAP,13698
2456185.208333333,102.9489,NAP,13700
2456185.28125,37.65988,NAP,13707
2456185.2916666665,98.94348,NAP,13708
2456185.4166666665,37.91895,NAP,13720
2456185.53125,36.69668,PP,13731
2456188.427083333,26.8266,NAP,14009
2456188.4375,107.29935,NAP,14010
2456188.4479166665,28.23313,NAP,14011
2456188.458333333,104.66612,NAP,14012
2456188.479166667,30.75662,NAP,14014
2456188.5,104.3463,NAP,14016
2456188.520833333,31.20752,NAP,14018
2456188.5416666665,102.76182,NAP,14020
2456188.583333333,32.03081,NAP,14024
2456188.59375,100.92512,NAP,14025
2456188.614583333,32.12352,NAP,14027
2456188.625,102.27696,NAP,14028
2456188.677083333,32.24346,NAP,14033
2456188.6979166665,100.68907,NAP,14035
2456188.770833333,97.34601,NAP,14042
2456188.864583333,97.37031,NAP,14051
2456188.958333333,31.82247,PP,14060
2456189.0104166665,33.47251,NAP,14065
2456189.364583333,86.17979,NAP,14099
2456189.458333333,82.65973,NAP,14108
2456189.479166667,80.11048,NAP,14110
2456193.1666666665,101.7823,NAP,14464
2456193.239583333,33.7313,NAP,14471
2456193.28125,100.34966,NAP,14475
2456193.2916666665,33.23482,PP,14476
2456193.302083333,39.12006,NAP,14477
2456193.3229166665,92.65586,NAP,14479
2456193.604166667,35.74796,NAP,14506
2456193.614583333,35.28677,NAP,14507
2456197.489583333,38.03625,NAP,14879
2456197.520833333,36.14231,NAP,14882
2456199.854166667,30.92025,NAP,15106
2456199.8854166665,31.18584,NAP,15109
2456201.864583333,40.95841,NAP,15299
2456201.895833333,41.15199,NAP,15302
2456204.229166667,38.61985,NAP,15526
2456204.239583333,38.12264,NAP,15527
2456205.3229166665,47.95408,NAP,15631
2456205.34375,45.87574,NAP,15633
2456207.0625,41.22131,NAP,15798
2456207.083333333,40.86995,NAP,15800
2456211.270833333,41.74342,NAP,16202
2456211.2916666665,40.73629,NAP,16204
2456215.0104166665,28.63897,NAP,16561
2456216.302083333,36.8954,NAP,16685
2456216.3229166665,36.09556,NAP,16687
2456220.4166666665,62.20492,NAP,17080
2456220.427083333,60.86595,NAP,17081
2456228.020833333,26.53672,SKP,17810
2456228.114583333,108.69739,NAP,17819
2456231.958333333,32.98096,NAP,17821
2456231.96875,99.72336,NAP,17822
2456231.979166667,34.26428,NAP,17823
2456232.0,107.18071,NAP,17825
2456232.0729166665,38.29859,NAP,17832
2456232.104166667,125.22706,PLP,17835
2456232.125,35.98049,NAP,17837
2456232.708333333,40.03939,SKP,17893
2456238.052083333,112.7122,NAP,18406
2456238.1354166665,118.30673,NAP,18414
2456238.15625,18.50245,NAP,18416
2456238.177083333,123.50215,NAP,18418
2456238.1875,18.54559,NAP,18419
2456238.208333333,117.29904,NAP,18421
2456238.21875,18.68384,NAP,18422
2456238.229166667,125.75074,NAP,18423
2456244.979166667,44.5183,NAP,19071
2456246.53125,27.28301,NAP,19220
2456246.5625,105.56927,NAP,19223
2456246.5729166665,25.02316,PP,19224
2456246.583333333,29.3967,NAP,19225
2456246.625,105.61843,NAP,19229
2456246.6354166665,28.25997,NAP,19230
2456255.645833333,23.4481,NAP,20095
2456264.802083333,33.11508,NAP,20974
2456264.8125,32.89088,NAP,20975
2456266.7604166665,54.67542,NAP,21162
2456266.78125,52.75861,NAP,21164
2456283.364583333,25.82408,NAP,21975
2456307.1979166665,20.54945,NAP,24263
2456323.875,91.16676,NAP,25864
2456323.958333333,48.89619,NAP,25872
2456323.96875,47.22046,NAP,25873
2456324.583333333,104.11919,NAP,25932
2456326.364583333,28.42281,SKP,26103
2456332.90625,39.10495,SKP,26731
2456364.0104166665,28.79388,NAP,29717
2456364.020833333,112.64063,NAP,29718
2456364.114583333,32.71889,NAP,29727
2456364.25,100.07358,NAP,29740
2456364.354166667,89.94156,NAP,29750
2456364.3854166665,43.38173,NAP,29753
2456364.4375,42.03485,NAP,29758
2456384.25,21.8914,NAP,31660
2456392.114583333,26.5422,NAP,32415
2456396.177083333,14.11056,NAP,32805
2456396.208333333,118.52491,NAP,32808
2456396.34375,117.92603,NAP,32821
2456396.395833333,118.49418,NAP,32826
2456396.4166666665,16.42931,NAP,32828
2456396.5416666665,15.33597,NAP,32840
2456396.5625,118.15021,NAP,32842
2456396.6875,16.17749,NAP,32854
2456397.052083333,118.2338,NAP,32889
2456397.09375,17.85725,NAP,32893
2456397.104166667,115.86011,NAP,32894
2456397.145833333,114.69966,NAP,32898
2456397.177083333,17.86447,NAP,32901
2456397.1875,116.33622,NAP,32902
2456397.229166667,18.62208,NAP,32906
2456397.239583333,118.37482,NAP,32907
2456397.25,19.17203,NAP,32908
2456397.270833333,119.31433,NAP,32910
2456397.2916666665,19.67248,NAP,32912
2456397.302083333,117.57907,NAP,32913
2456397.364583333,120.52734,NAP,32919
2456397.395833333,14.75549,NAP,32922
2456397.4166666665,119.97759,NAP,32924
2456397.427083333,13.9071,NAP,32925
2456397.4375,119.45854,NAP,32926
2456397.479166667,13.03872,NAP,32930
2456397.739583333,16.34366,NAP,32955
2456398.0104166665,124.0695,PLP,32981
2456398.1666666665,33.26341,SKP,32996
2456398.229166667,25.33019,NAP,33002
2456399.520833333,28.8562,NAP,33126
2456399.552083333,29.1105,NAP,33129
2456399.854166667,103.87226,NAP,33158
2456399.9375,105.11347,NAP,33166
2456400.229166667,28.18539,NAP,33194
2456400.239583333,27.59201,NAP,33195
2456401.895833333,24.40629,NAP,33354
2456401.96875,111.12588,NAP,33361
2456401.979166667,26.76391,NAP,33362
2456402.0,119.28326,NAP,33364
2456402.020833333,21.00431,NAP,33366
2456402.583333333,14.30526,SKP,33420
2456405.1666666665,114.96328,PLP,33668
2456407.2604166665,25.72375,NAP,33869
2456409.239583333,126.38129,NAP,34059
2456409.333333333,21.67294,NAP,34068
2456419.0104166665,115.10781,NAP,34997
2456427.03125,127.40679,NAP,35767
2456428.25,19.84378,NAP,35884
2456432.90625,23.14205,NAP,36331
2456432.9375,21.91457,NAP,36334
2456433.708333333,115.0802,NAP,36408
2456433.770833333,42.11466,NAP,36414
2456433.7916666665,39.60506,NAP,36416
2456434.4479166665,49.65184,NAP,36479
2456434.53125,85.81637,NAP,36487
2456434.59375,57.56122,NAP,36493
2456434.625,55.77899,NAP,36496
2456435.604166667,38.82037,NAP,36590
2456435.65625,38.3595,NAP,36595
2456436.7916666665,39.71421,NAP,36704
2456437.9166666665,45.22476,NAP,36812
2456437.927083333,44.80936,NAP,36813
2456442.0,27.4984,NAP,37204
2456445.5104166665,28.29616,NAP,37541
2456445.5416666665,26.86862,NAP,37544
2456446.1666666665,30.70645,NAP,37604
2456446.1875,30.40071,NAP,37606
2456451.6666666665,35.6959,NAP,38132
2456451.677083333,34.94084,NAP,38133
2456454.958333333,35.26787,NAP,38448
2456455.0,103.82443,NAP,38452
2456455.0416666665,41.75454,NAP,38456
2456455.052083333,94.09112,NAP,38457
2456455.0729166665,39.46447,NAP,38459
2456455.083333333,43.56177,NAP,38460
2456455.125,93.09036,NAP,38464
2456455.145833333,98.36712,NAP,38466
2456455.15625,39.76712,NAP,38467
2456455.1666666665,97.30286,NAP,38468
2456455.40625,101.71511,NAP,38491
2456455.479166667,102.85452,NAP,38498
2456455.5416666665,29.93958,SKP,38504
2456455.5729166665,102.8612,NAP,38507
2456456.333333333,106.82366,NAP,38580
2456456.364583333,23.63361,PP,38583
2456456.375,26.46325,NAP,38584
2456458.302083333,71.22936,NAP,38769
2456458.3229166665,78.79413,NAP,38771
2456458.333333333,62.08356,NAP,38772
2456458.34375,71.44416,NAP,38773
2456458.354166667,71.80204,NAP,38774
2456458.9166666665,25.26536,NAP,38828
2456458.96875,20.0876,PP,38833
2456459.5416666665,17.0822,PP,38888
2456459.604166667,18.09695,NAP,38894
2456460.364583333,121.28175,NAP,38967
2456462.0729166665,123.85161,NAP,39131
2456467.46875,35.83399,NAP,39649
2456467.489583333,34.60252,NAP,39651
2456469.145833333,114.84544,NAP,39810
2456469.21875,52.06515,NAP,39817
2456469.25,49.50488,NAP,39820
2456471.9375,42.43776,NAP,40078
2456471.9479166665,43.1582,NAP,40079
2456475.520833333,40.98215,NAP,40422
2456475.5416666665,38.07503,NAP,40424
2456475.614583333,101.43647,NAP,40431
2456475.6979166665,37.84746,NAP,40439
2456475.71875,39.66021,NAP,40441
2456478.25,24.33496,NAP,40684
2456478.2604166665,23.94326,NAP,40685
2456482.0416666665,115.25782,NAP,41048
2456482.0625,16.90481,NAP,41050
2456482.333333333,115.95906,NAP,41076
2456482.3854166665,35.03575,NAP,41081
2456482.4166666665,32.82499,NAP,41084
2456484.84375,22.77035,NAP,41317
2456484.854166667,22.31694,NAP,41318
2456490.9479166665,127.11807,NAP,41903
2456491.020833333,16.6228,NAP,41910
2456491.28125,117.61889,NAP,41935
2456491.34375,58.2558,NAP,41941
2456491.375,55.00362,NAP,41944
2456494.0729166665,110.53367,NAP,42203
2456494.1354166665,29.19914,NAP,42209
2456494.15625,28.43588,NAP,42211
2456496.7604166665,57.00122,NAP,42461
2456496.7916666665,54.36464,NAP,42464
2456497.770833333,34.06322,NAP,42558
2456497.802083333,33.61373,NAP,42561
2456502.5104166665,114.12745,NAP,43013
2456502.583333333,47.6652,NAP,43020
2456502.614583333,45.78633,NAP,43023
2456507.71875,109.43242,NAP,43513
2456507.802083333,36.75093,NAP,43521
2456507.8229166665,35.6668,NAP,43523
2456513.645833333,114.83854,NAP,44082
2456513.708333333,38.50483,NAP,44088
2456513.739583333,36.95027,NAP,44091
2456521.4479166665,18.14481,NAP,44831
2456537.71875,120.55903,NAP,46393
2456537.78125,32.3627,NAP,46399
2456537.8125,30.94649,NAP,46402
2456538.4166666665,26.74042,NAP,46460
2456538.458333333,25.58418,NAP,46464
2456540.4375,19.9932,NAP,46654
2456543.78125,21.36712,NAP,46975
2456543.7916666665,20.59619,NAP,46976
2456545.989583333,20.33156,NAP,47187
2456546.0,19.0414,NAP,47188
2456546.0729166665,127.17967,NAP,47195
2456546.083333333,15.07144,NAP,47196
2456546.09375,127.17353,NAP,47197
2456548.15625,114.07323,NAP,47395
2456548.229166667,42.88781,NAP,47402
2456548.2604166665,40.84259,NAP,47405
2456548.479166667,105.29357,NAP,47426
2456548.5625,64.58969,NAP,47434
2456548.583333333,109.77561,NAP,47436
2456548.65625,81.12274,NAP,47443
2456548.6875,78.30156,NAP,47446
2456548.84375,80.08165,NAP,47461
2456548.9375,77.85983,NAP,47470
2456548.958333333,76.5814,NAP,47472
2456557.5729166665,106.83972,NAP,48299
2456557.6666666665,56.81879,NAP,48308
2456557.6875,54.19212,NAP,48310
2456573.208333333,80.98625,NAP,49800
2456573.239583333,56.88978,NAP,49803
2456573.25,83.85,NAP,49804
2456573.270833333,54.25726,NAP,49806
2456573.28125,51.97572,NAP,49807
2456579.979166667,122.36114,PLP,50450
2456580.1875,20.50817,NAP,50470
2456581.989583333,113.81505,NAP,50643
2456582.0729166665,113.83682,PLP,50651
2456582.739583333,22.04462,NAP,50715
2456583.604166667,44.10131,NAP,50798
2456583.6354166665,41.86626,NAP,50801
2456588.114583333,25.43158,NAP,51231
2456588.145833333,23.98854,NAP,51234
2456597.6354166665,50.83693,NAP,52145
2456597.677083333,94.91244,NAP,52149
2456597.78125,64.07232,NAP,52159
2456597.7916666665,63.08715,NAP,52160
2456597.895833333,73.96475,PLP,52170
2456598.28125,114.09778,NAP,52207
2456598.364583333,44.22199,NAP,52215
2456602.125,115.57348,NAP,52576
2456604.0416666665,34.08342,NAP,52760
2456604.0625,33.74452,NAP,52762
2456607.427083333,26.08206,NAP,53085
2456607.4479166665,25.79746,NAP,53087
2456614.854166667,46.82733,NAP,53798
2456614.8854166665,45.70888,NAP,53801
2456619.59375,19.82598,NAP,54253
2456624.0729166665,42.5252,NAP,54683
2456630.09375,115.94817,NAP,55261
2456632.864583333,30.29573,NAP,55527
2456633.395833333,109.82916,NAP,55578
2456648.708333333,96.90987,NAP,57048
2456648.9479166665,41.06024,NAP,57071
2456664.145833333,27.07404,NAP,58530
2456669.604166667,34.99704,NAP,59054
2456672.2916666665,109.71059,NAP,59312
2456672.5104166665,25.85335,NAP,59333
2456672.520833333,26.06669,NAP,59334
2456710.1979166665,116.90945,NAP,62951
2456710.333333333,23.70189,NAP,62964
2456710.34375,23.17438,NAP,62965
2456747.177083333,26.18632,NAP,66501
2456747.1875,25.67348,NAP,66502
2456753.052083333,18.9754,NAP,67065
2456756.4166666665,25.8226,NAP,67388
2456758.364583333,22.70466,NAP,67575
2456759.0416666665,112.00087,NAP,67640
2456759.0625,21.0258,NAP,67642
2456760.114583333,20.2245,SKP,67743
2456762.270833333,20.02121,NAP,67950
2456762.34375,116.18855,PLP,67957
2456762.958333333,28.26297,NAP,68016
2456762.979166667,125.40206,NAP,68018
2456762.989583333,29.77879,NAP,68019
2456763.364583333,39.45432,NAP,68055
2456763.375,38.96714,NAP,68056
2456763.6354166665,111.20257,PLP,68081
2456763.6666666665,35.47971,NAP,68084
2456771.020833333,25.62402,NAP,68790
2456771.052083333,19.00256,NAP,68793
2456771.083333333,111.05962,NAP,68796
2456771.114583333,127.16107,NAP,68799
2456771.208333333,24.82442,NAP,68808
2456777.0416666665,126.71301,NAP,69368
2456777.114583333,20.08634,NAP,69375
2456777.125,122.23981,PLP,69376
2456778.833333333,32.87244,NAP,69540
2456778.854166667,31.95935,NAP,69542
2456779.3125,31.19413,NAP,69586
2456779.3229166665,30.64953,NAP,69587
2456782.364583333,32.05258,NAP,69879
2456784.03125,116.2248,NAP,70039
2456787.854166667,23.50223,NAP,70406
2456794.729166667,53.82116,NAP,71066
2456794.75,50.84126,NAP,71068
2456801.1354166665,20.77202,NAP,71681
2456801.96875,112.07744,NAP,71761
2456802.03125,40.27949,NAP,71767
2456802.052083333,37.27282,NAP,71769
2456805.520833333,39.57107,NAP,72102
2456805.552083333,37.8938,NAP,72105
2456812.177083333,118.98565,NAP,72741
2456821.6354166665,36.49056,NAP,73649
2456821.645833333,37.07415,NAP,73650
2456822.15625,43.73882,NAP,73699
2456822.1875,42.09013,NAP,73702
2456826.75,28.96775,NAP,74140
2456826.7604166665,27.85499,NAP,74141
2456833.114583333,126.86643,NAP,74751
2456834.458333333,29.97147,NAP,74880
2456842.2916666665,121.44559,NAP,75632
2456842.3854166665,71.27149,NAP,75641
2456842.40625,68.32233,NAP,75643
2456847.5625,19.3493,NAP,76138
2456848.114583333,118.60782,NAP,76191
2456852.4375,115.07956,NAP,76606
2456852.458333333,25.07369,NAP,76608
2456852.5104166665,23.81415,NAP,76613
2456853.364583333,21.34018,NAP,76695
2456854.7604166665,33.47188,NAP,76829
2456854.770833333,31.92552,NAP,76830
2456860.96875,121.93479,NAP,77425
2456861.0104166665,121.31353,NAP,77429
2456861.052083333,12.9925,NAP,77433
2456861.0625,127.04437,NAP,77434
2456862.114583333,120.26044,NAP,77535
2456862.208333333,51.64834,NAP,77544
2456862.21875,48.55999,NAP,77545
2456865.9479166665,21.93882,NAP,77903
2456866.302083333,43.79642,NAP,77937
2456866.34375,92.89575,NAP,77941
2456866.3854166665,53.81051,NAP,77945
2456866.4166666665,50.59562,NAP,77948
2456866.9479166665,36.93967,NAP,77999
2456867.0416666665,68.74103,NAP,78008
2456867.083333333,65.39351,NAP,78012
2456868.0416666665,115.87243,NAP,78104
2456868.083333333,27.27321,NAP,78108
2456868.104166667,124.38182,NAP,78110
2456868.177083333,27.93043,NAP,78117
2456883.21875,54.51103,NAP,79561
2456883.239583333,53.0556,NAP,79563
2456883.364583333,85.40583,NAP,79575
2456883.40625,48.23929,NAP,79579
2456887.645833333,24.6727,NAP,79986
2456887.677083333,23.42626,NAP,79989
2456892.270833333,24.66592,NAP,80430
2456903.46875,27.82915,NAP,81505
2456903.489583333,25.06712,NAP,81507
2456912.03125,19.94891,NAP,82327
2456912.052083333,18.25699,NAP,82329
2456914.427083333,16.69592,NAP,82557
2456917.177083333,122.26093,NAP,82821
2456922.7916666665,23.75498,NAP,83360
2456922.8229166665,21.45245,NAP,83363
2456935.395833333,26.79514,NAP,84570
2456935.4375,26.38272,NAP,84574
2456937.927083333,27.62762,NAP,84813
2456937.9479166665,25.22247,NAP,84815
2456938.7604166665,98.89954,NAP,84893
2456938.7916666665,38.20394,NAP,84896
2456938.84375,37.20008,NAP,84901
2456945.114583333,125.19329,NAP,85503
2456947.1979166665,31.04791,NAP,85703
2456947.21875,29.15546,NAP,85705
2456763.979166667,0.48704,FSK,68114
2456947.854166667,26.08699,NAP,85766
2456947.875,24.32728,NAP,85768
2456949.0625,23.60889,NAP,85882
2456949.09375,22.46678,NAP,85885
2456952.0625,23.53603,SKP,86170
2456952.770833333,18.84984,NAP,86238
2456954.083333333,29.26686,NAP,86364
2456954.114583333,28.08332,NAP,86367
2456956.65625,20.87388,NAP,86611
2456958.0625,119.57524,NAP,86746
2456968.5625,16.44667,NAP,87754
2456986.0104166665,23.2485,NAP,89429
2456986.03125,23.07896,NAP,89431
2457009.4166666665,13.15528,NAP,91676
2457016.989583333,16.84036,NAP,92403
2457108.395833333,9.35182,NAP,101178
2457116.8854166665,9.70506,NAP,101993
